response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ambition,-1.59765625,-1.35058594,-1.15332031,-1.08203125,-0.836425781,-1.34765625,-0.275390625,0.0375366211,-0.187255859,-0.735351562,-0.638183594,-0.549804688,0.0523071289,0.181640625,-0.568359375,-0.291748047,-0.212402344,-0.221435547,-2.04492188,-2.1484375,-1.09863281,-2.38671875,-2.34375,-1.55761719,-1.71582031,-1.76464844,-0.897949219,-4.55859375,-4.55078125,-3.625,-3.56835938,-3.50390625,-2.59765625,-4.3359375,-4.23828125,-3.20507812,-5.0234375,-5.05078125,-4.3203125,-4.1328125,-3.98046875,-3.171875,-5.08203125,-5.0078125,-4.19921875,-2.9296875,-2.91796875,-3.1328125,-2.44921875,-2.41992188,-2.20898438,-2.95703125,-2.97851562,-2.59179688
ambitions,-3.9765625,-3.97851562,-3.69335938,-3.86132812,-3.94726562,-3.76757812,-3.66992188,-3.65429688,-3.26367188,-3.33984375,-3.36914062,-2.94921875,-3.32617188,-3.42578125,-3.33984375,-3.515625,-3.56640625,-2.84375,-4.95703125,-5.140625,-4.1953125,-5.33984375,-5.484375,-4.5234375,-5.15625,-5.25390625,-4.28515625,-5.5625,-5.58984375,-4.6171875,-4.90625,-4.91796875,-3.97265625,-5.625,-5.578125,-4.796875,-6.3515625,-6.40625,-5.5703125,-5.5546875,-5.5390625,-4.50390625,-6.3359375,-6.3046875,-5.53515625,-5.07421875,-5.20703125,-4.86328125,-4.76953125,-4.90234375,-4.19140625,-5.25390625,-5.35546875,-4.7421875
amigo,-4.5,-4.39453125,-3.63671875,-3.67773438,-3.42382812,-3.16796875,-4.58984375,-4.46875,-4.078125,-4.7734375,-4.828125,-3.94335938,-3.99609375,-3.98828125,-3.4140625,-5.3203125,-5.390625,-4.53125,-5.11328125,-5.24609375,-3.96484375,-4.83203125,-4.89453125,-3.67578125,-5.71484375,-5.84765625,-4.546875,-7.390625,-7.50390625,-6.69921875,-6.859375,-6.9609375,-6.23828125,-7.19140625,-7.21875,-6.72265625,-7.51953125,-7.66015625,-6.90625,-7.15625,-7.27734375,-6.61328125,-7.546875,-7.59375,-6.9921875,-7.1328125,-7.29296875,-6.921875,-6.79296875,-6.96875,-6.421875,-7.16796875,-7.328125,-6.81640625
amigos,-3.171875,-2.9453125,-2.7734375,-2.63085938,-2.33398438,-2.08789062,-3.86523438,-3.68359375,-3.8515625,-4.26171875,-4.37109375,-3.85742188,-3.54882812,-3.51757812,-3.27929688,-5.0078125,-5.125,-4.66796875,-4.58203125,-4.6484375,-3.61328125,-4.42578125,-4.26171875,-3.265625,-5.41015625,-5.44921875,-4.4609375,-7.71484375,-7.80078125,-7.2109375,-7.2265625,-7.28125,-6.765625,-7.625,-7.62109375,-7.23828125,-7.91796875,-8.0078125,-7.43359375,-7.5546875,-7.62109375,-7.10546875,-7.98046875,-7.984375,-7.48828125,-7.5703125,-7.71484375,-7.40234375,-7.25,-7.4140625,-6.95703125,-7.59375,-7.71875,-7.30078125
aptitude,-4.3515625,-4.421875,-3.625,-3.81640625,-3.90039062,-3.2109375,-3.65820312,-3.74609375,-2.74609375,-2.97851562,-3.21875,-2.90234375,-2.66015625,-2.9140625,-2.17382812,-3.46289062,-3.78710938,-2.50585938,-4.0546875,-4.41796875,-3.34960938,-4.09765625,-4.3984375,-2.859375,-4.03515625,-4.44921875,-2.86523438,-6.83984375,-6.9921875,-6.41015625,-6.51953125,-6.62109375,-6.109375,-7,-7.03125,-6.4765625,-7.55859375,-7.70703125,-6.94140625,-7.3125,-7.37890625,-6.59765625,-7.65234375,-7.6875,-6.92578125,-6.69921875,-6.8984375,-6.59375,-6.56640625,-6.7109375,-6.1015625,-6.88671875,-7.03515625,-6.51171875
buddies,-1.22167969,-1.15039062,-0.716796875,-1.03613281,-0.872070312,-0.608886719,-1.65527344,-1.66796875,-1.72167969,-2.67578125,-2.97265625,-2.00195312,-1.30957031,-1.35253906,-0.465576172,-3.53515625,-3.99804688,-3.33984375,-3.08007812,-3.36523438,-1.82128906,-2.3359375,-2.24804688,-0.787109375,-3.99804688,-4.26953125,-2.85546875,-8.046875,-8,-7.390625,-7.67578125,-7.57421875,-7.078125,-7.828125,-7.7109375,-7.44921875,-8.1875,-8.2265625,-7.6796875,-8.046875,-8.0390625,-7.515625,-8.1953125,-8.1640625,-7.71484375,-7.9140625,-8.0234375,-7.72265625,-7.75390625,-7.85546875,-7.328125,-7.8828125,-7.97265625,-7.57421875
buddy,-3.91796875,-3.86132812,-2.71875,-3.18945312,-2.98046875,-1.62988281,-4.27734375,-4.24609375,-3.38476562,-4.46484375,-4.69140625,-3.5078125,-3.86523438,-3.91015625,-2.71875,-4.8984375,-5.12109375,-3.84375,-5.28515625,-5.4921875,-3.515625,-5.11328125,-5.15234375,-2.96484375,-5.91015625,-6.05859375,-4.1640625,-6.30078125,-6.4375,-5.3671875,-5.87109375,-5.9375,-4.91015625,-6.15625,-6.21484375,-5.40234375,-6.6328125,-6.77734375,-5.93359375,-6.578125,-6.6328125,-5.69921875,-6.73828125,-6.76171875,-6.015625,-6.375,-6.609375,-5.9375,-6.2578125,-6.4140625,-5.46875,-6.38671875,-6.58984375,-5.80859375
capability,-2.23828125,-2.27148438,-1.42578125,-1.67285156,-1.59863281,-1.11132812,-1.43652344,-1.53125,-0.115234375,-0.6796875,-0.83203125,0.341064453,-0.487060547,-0.686523438,0.265625,-1.08886719,-1.36035156,0.600097656,-2.35546875,-2.56640625,-0.970703125,-2.41601562,-2.47265625,-1.05566406,-2,-2.22851562,-0.234863281,-5.703125,-5.734375,-4.94140625,-4.99609375,-5.0390625,-4.41015625,-5.69140625,-5.66796875,-4.64453125,-5.52734375,-5.64453125,-4.90625,-5.11328125,-5.2109375,-4.58203125,-5.51171875,-5.53125,-4.65234375,-4.09765625,-4.2890625,-4.40625,-3.87890625,-4.1171875,-3.94140625,-4.05859375,-4.29296875,-3.96484375
capabilities,-3.45703125,-3.44921875,-2.67773438,-2.89453125,-2.74023438,-2.17578125,-2.9296875,-2.921875,-1.63769531,-2.0703125,-2.10351562,-0.923828125,-1.921875,-2.01757812,-1.00878906,-2.640625,-2.75585938,-0.881835938,-3.51953125,-3.63085938,-2.24414062,-3.46289062,-3.38085938,-2.16210938,-3.40625,-3.55078125,-1.64550781,-6.73046875,-6.67578125,-5.89453125,-5.91796875,-5.859375,-5.1875,-6.66015625,-6.5546875,-5.6640625,-6.80859375,-6.83984375,-6.09375,-6.2734375,-6.2734375,-5.5859375,-6.81640625,-6.78125,-5.91796875,-5.390625,-5.5546875,-5.46484375,-4.93359375,-5.2109375,-4.890625,-5.47265625,-5.69921875,-5.1875
care,0.383300781,0.669433594,0.932128906,2.31640625,2.60742188,3.0625,0.148681641,0.421386719,0.395507812,-0.394042969,-0.293701172,0.295898438,1.98144531,2.1328125,3.14648438,-2.375,-2.41601562,-2.31835938,1.33789062,1.48632812,2.49609375,1.79785156,2.00585938,3.38671875,1.05273438,1.23925781,1.80761719,-5.046875,-5.0546875,-4.13671875,-3.94140625,-3.85546875,-3.05078125,-5.21484375,-5.1640625,-4.375,-5.84765625,-5.890625,-5.17578125,-5,-4.94921875,-4.31640625,-5.9140625,-5.86328125,-5.36328125,-4.2578125,-4.3359375,-3.97265625,-3.4921875,-3.54101562,-2.953125,-4.42578125,-4.4921875,-4.03125
ceremony,-3.171875,-3.078125,-3.1796875,-2.9453125,-2.88867188,-3.17773438,-2.00390625,-1.890625,-2.734375,-3.3046875,-3.44726562,-3.87304688,-2.51171875,-2.63476562,-3.20703125,-3.24609375,-3.3671875,-4.09765625,-4.47265625,-4.6875,-3.828125,-4.99609375,-5.09765625,-4.22265625,-4.51171875,-4.734375,-3.71289062,-6.87890625,-7.0234375,-6.45703125,-6.28125,-6.35546875,-6.0390625,-7.04296875,-7.07421875,-6.875,-8.0546875,-8.171875,-7.546875,-7.63671875,-7.68359375,-7.18359375,-8.0546875,-8.0859375,-7.6328125,-6.7109375,-6.90234375,-6.6484375,-6.5546875,-6.640625,-6.28125,-6.953125,-7.078125,-6.8046875
ceremonies,-4.640625,-4.609375,-4.609375,-4.66015625,-4.63671875,-4.60546875,-4.01953125,-3.97460938,-4.47265625,-5.28125,-5.35546875,-5.1953125,-4.64453125,-4.734375,-4.59765625,-5.23828125,-5.3671875,-5.25,-5.7890625,-5.97265625,-5.29296875,-6.0625,-6.16015625,-5.3125,-5.8515625,-6.0234375,-5.1796875,-7.48046875,-7.53125,-6.9296875,-7.0625,-7.046875,-6.63671875,-7.53125,-7.5,-7.26953125,-8.4296875,-8.4609375,-7.86328125,-8.046875,-7.99609375,-7.4453125,-8.4375,-8.3828125,-7.87890625,-7.703125,-7.78515625,-7.3984375,-7.4765625,-7.484375,-6.9453125,-7.77734375,-7.81640625,-7.40625
charity,-1.24414062,-1.06347656,-1.41601562,-0.4296875,-0.215332031,-0.64453125,-0.372558594,-0.116821289,-0.494140625,-0.459716797,-0.256591797,0.33984375,0.517578125,0.700195312,1.046875,-1.03710938,-0.875488281,-0.476806641,0.185791016,0.259521484,0.84375,0.12512207,0.283447266,1.03320312,0.537597656,0.676269531,1.06445312,-6.8984375,-6.87109375,-6.4375,-6.05078125,-6.00390625,-5.859375,-6.828125,-6.7578125,-6.51171875,-7.42578125,-7.375,-6.828125,-6.69140625,-6.59765625,-6.27734375,-7.40234375,-7.30078125,-6.83203125,-6.1875,-6.17578125,-6.18359375,-5.48828125,-5.46875,-5.5078125,-6.25390625,-6.25,-6.08203125
charities,-3.890625,-3.94335938,-4.15234375,-3.73828125,-3.76171875,-3.91992188,-3.50195312,-3.515625,-3.78515625,-3.46484375,-3.54882812,-3.16601562,-3.09179688,-3.24804688,-2.68359375,-3.984375,-4.10546875,-3.8515625,-3.875,-4.16796875,-3.10351562,-3.90039062,-4.078125,-3.19335938,-3.74414062,-4.04296875,-3.0078125,-7.953125,-7.9140625,-7.4921875,-7.5,-7.44921875,-7.20703125,-7.71484375,-7.640625,-7.43359375,-8.1640625,-8.1796875,-7.71484375,-7.859375,-7.8046875,-7.44921875,-8.1015625,-8.03125,-7.62890625,-7.8125,-7.83984375,-7.515625,-7.5703125,-7.578125,-7.17578125,-7.7578125,-7.7421875,-7.33984375
chat,-3.75,-3.73046875,-2.86523438,-4.1015625,-3.97070312,-3.5,-4.40234375,-4.4296875,-3.88867188,-4.9140625,-5.0546875,-3.73046875,-4.74609375,-4.71484375,-3.9375,-5.20703125,-5.30078125,-4.2109375,-5.66796875,-5.87890625,-4.296875,-5.72265625,-5.75390625,-4.515625,-6.03515625,-6.1875,-4.7890625,-6.796875,-6.83203125,-5.9453125,-6.265625,-6.2578125,-5.6875,-6.80859375,-6.80078125,-6.18359375,-7.41796875,-7.45703125,-6.734375,-6.984375,-6.9765625,-6.4140625,-7.41796875,-7.40625,-6.7265625,-7.21875,-7.296875,-6.75390625,-6.90625,-6.98828125,-6.42578125,-7.17578125,-7.27734375,-6.70703125
chats,-4.23046875,-4.28515625,-3.60546875,-4.65234375,-4.60546875,-4.23046875,-5.0234375,-5.09375,-4.6015625,-5.8359375,-5.9921875,-4.79296875,-5.6484375,-5.703125,-4.9296875,-6.21875,-6.34375,-5.375,-6.1875,-6.46484375,-4.94140625,-6.3046875,-6.42578125,-5.16796875,-6.703125,-6.8984375,-5.52734375,-7.2265625,-7.23828125,-6.1171875,-6.83984375,-6.82421875,-5.97265625,-7.3046875,-7.2578125,-6.33984375,-7.8671875,-7.87890625,-6.87890625,-7.5703125,-7.55859375,-6.7265625,-7.8828125,-7.8515625,-6.91796875,-7.78125,-7.84375,-6.92578125,-7.6015625,-7.66015625,-6.7578125,-7.8671875,-7.9375,-7.00390625
choice,0.291503906,0.238037109,1.89160156,1.24023438,1.28417969,3.30078125,1.31347656,1.29394531,3.00390625,0.59765625,0.495849609,1.80859375,1.09570312,0.954589844,3.37109375,-0.559082031,-0.626953125,1.02636719,-0.899902344,-1.10449219,1.6796875,-1.33007812,-1.34863281,2.28125,-0.912109375,-0.951660156,1.71289062,-2.34765625,-2.265625,-0.906738281,-1.34765625,-1.30859375,0.591308594,-3.03515625,-2.86132812,-0.690429688,-3.38671875,-3.48632812,-2.265625,-2.99023438,-3.02929688,-1.1015625,-4.11328125,-4.07421875,-2.41015625,-1.16601562,-1.27441406,-0.787109375,-1.20117188,-1.33398438,0.551269531,-2.21484375,-2.24609375,-0.67578125
choices,-3.48632812,-3.51953125,-2.55664062,-2.734375,-2.67773438,-1.70703125,-3.28125,-3.20703125,-1.77050781,-4.5703125,-4.63671875,-4.28515625,-3.99609375,-3.96679688,-3.63476562,-4.86328125,-4.87890625,-4.54296875,-4.4453125,-4.58984375,-3.1953125,-4.38671875,-4.5234375,-2.62695312,-4.99609375,-5.02734375,-3.4296875,-5.0078125,-4.98046875,-3.9375,-4.484375,-4.4140625,-3.125,-5.609375,-5.625,-4.515625,-5.6015625,-5.65625,-4.98046875,-5.23046875,-5.21484375,-4.328125,-6.31640625,-6.3046875,-5.48046875,-4.8046875,-4.92578125,-5.01953125,-4.8671875,-4.96484375,-4.0390625,-5.65234375,-5.765625,-5.37109375
civility,-4.37890625,-4.0234375,-3.51367188,-3.5390625,-3.18945312,-2.59960938,-3.53125,-3.1640625,-2.578125,-4.30859375,-4.1796875,-3.25390625,-3.40820312,-3.27539062,-2.0078125,-4.6328125,-4.46484375,-3.375,-3.43945312,-3.30859375,-2.49414062,-3.07226562,-2.84765625,-1.68164062,-3.20117188,-3.0703125,-2.05273438,-6.61328125,-6.55078125,-5.82421875,-5.8984375,-5.78125,-5.40625,-6.421875,-6.24609375,-5.68359375,-7.171875,-7.11328125,-6.37890625,-6.59375,-6.49609375,-5.984375,-6.79296875,-6.61328125,-5.9765625,-6.296875,-6.27734375,-5.93359375,-5.828125,-5.765625,-5.51171875,-6.203125,-6.15234375,-5.6015625
civilian,-5.74609375,-5.625,-4.734375,-5.2890625,-5.25390625,-4.63671875,-5.19140625,-5.10546875,-4.51171875,-5.49609375,-5.55078125,-4.8828125,-4.87109375,-4.98828125,-4.19921875,-5.5,-5.59765625,-4.66015625,-5.953125,-5.98828125,-4.93359375,-5.61328125,-5.6640625,-4.5625,-5.515625,-5.58984375,-4.484375,-6.54296875,-6.3828125,-6.0078125,-5.69921875,-5.53515625,-5.30859375,-6.05859375,-5.8984375,-5.328125,-6.80859375,-6.63671875,-6.26171875,-6.1640625,-5.9296875,-5.67578125,-6.2578125,-6.03515625,-5.7265625,-5.43359375,-5.36328125,-5.40234375,-4.890625,-4.81640625,-4.78515625,-4.8671875,-4.8359375,-4.65625
civilians,-6.2890625,-6.01953125,-5.3359375,-6.296875,-6.15625,-5.72265625,-6.41015625,-6.23828125,-5.96484375,-6.33203125,-6.26171875,-5.48046875,-5.81640625,-5.7421875,-5.06640625,-6.37109375,-6.30859375,-5.72265625,-6.8984375,-6.8671875,-5.90234375,-6.52734375,-6.51171875,-5.6640625,-6.81640625,-6.8203125,-5.9609375,-7.2109375,-7.0625,-6.5546875,-6.3671875,-6.22265625,-5.8359375,-7.23046875,-7.0703125,-6.5,-7.60546875,-7.4453125,-6.83984375,-6.66796875,-6.453125,-5.97265625,-7.4375,-7.21484375,-6.7421875,-6.4296875,-6.359375,-6.24609375,-5.59375,-5.55078125,-5.3671875,-6.34765625,-6.32421875,-5.9609375
cleverness,-5.09765625,-4.9140625,-4.6015625,-5.65234375,-5.50390625,-5.328125,-4.5546875,-4.2421875,-4.078125,-4.76953125,-4.6875,-3.52734375,-5.4609375,-5.34765625,-4.60546875,-4.65234375,-4.4453125,-3.40234375,-5.71875,-5.71875,-4.71484375,-6.25,-6.171875,-5.328125,-5.4609375,-5.34765625,-4.40625,-8.7890625,-8.6796875,-8.2265625,-8.28125,-8.171875,-7.7890625,-8.5078125,-8.3671875,-8.1640625,-8.96875,-8.9296875,-8.625,-8.6015625,-8.5546875,-8.25,-8.8359375,-8.734375,-8.453125,-8.0859375,-8.0390625,-8.0390625,-7.8046875,-7.78515625,-7.64453125,-8.078125,-8.046875,-7.9140625
closeness,-1.38183594,-1.12304688,-0.406005859,-0.939453125,-0.63671875,-0.251464844,-1.43652344,-1.1328125,-1.2734375,-2.65234375,-2.59375,-1.7734375,-1.20703125,-1.10253906,-0.555175781,-3.19335938,-3.06445312,-2.79882812,-2.34375,-2.4765625,-0.828125,-2.01953125,-1.79589844,-0.52734375,-2.84179688,-2.83789062,-1.8046875,-6.44140625,-6.46484375,-5.1484375,-5.7421875,-5.8046875,-4.70703125,-6.4296875,-6.40234375,-5.359375,-7.06640625,-7.1796875,-5.99609375,-6.2578125,-6.33984375,-5.2890625,-7.00390625,-7.046875,-6.06640625,-5.9921875,-6.171875,-5.4140625,-5.49609375,-5.703125,-4.8046875,-5.8984375,-6.07421875,-5.3125
collaboration,-2.859375,-2.78515625,-2.4609375,-2.15039062,-2.02929688,-2.21289062,-1.37109375,-1.203125,-0.958984375,-1.671875,-1.75878906,-1.37402344,-1.11621094,-1.25097656,-0.858398438,-1.58886719,-1.625,-0.909667969,-2.54296875,-2.77929688,-1.96875,-2.40625,-2.50195312,-1.50976562,-2.19921875,-2.37109375,-1.06640625,-6.1640625,-6.234375,-4.5859375,-5.47265625,-5.484375,-4.453125,-6.71875,-6.6875,-5.625,-7.359375,-7.37109375,-6.32421875,-6.81640625,-6.7734375,-5.73828125,-7.36328125,-7.3046875,-6.40625,-6.21484375,-6.2421875,-5.24609375,-6.078125,-6.03125,-5.0703125,-6.65234375,-6.60546875,-5.65625
colleague,-5.48828125,-5.51171875,-4.79296875,-5.390625,-5.3671875,-5.2890625,-5.74609375,-5.7734375,-5.6484375,-6.1640625,-6.328125,-5.35546875,-5.6328125,-5.76953125,-5.09375,-6.390625,-6.453125,-5.6953125,-6.53515625,-6.69140625,-5.50390625,-6.10546875,-6.1171875,-5.203125,-6.8359375,-6.97265625,-6.0078125,-7.6328125,-7.59765625,-6.64453125,-7.0859375,-6.984375,-6.17578125,-7.6015625,-7.46875,-6.87109375,-8.171875,-8.2109375,-7.3515625,-7.73828125,-7.703125,-6.90234375,-8.1484375,-8.109375,-7.46875,-7.7890625,-7.8671875,-7.15234375,-7.51953125,-7.55078125,-6.72265625,-7.74609375,-7.77734375,-7.14453125
colleagues,-5.23046875,-5.21484375,-4.6796875,-5.125,-5.09765625,-5.16015625,-5.4765625,-5.4296875,-5.58984375,-5.91015625,-6.046875,-4.96875,-5.24609375,-5.3203125,-4.79296875,-5.87890625,-5.97265625,-5.58203125,-6.296875,-6.46484375,-5.2421875,-5.94140625,-5.9921875,-4.98828125,-6.58984375,-6.6953125,-5.828125,-7.08203125,-7.0390625,-5.9765625,-6.5078125,-6.37109375,-5.53515625,-7.09375,-6.91796875,-6.1796875,-7.97265625,-7.9609375,-6.71875,-7.546875,-7.42578125,-6.1875,-8.09375,-7.96484375,-6.984375,-7.49609375,-7.53125,-6.51171875,-7.171875,-7.1484375,-5.9921875,-7.34375,-7.34375,-6.515625
