response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ceremonies,-14.59375,-14.34375,-14.75,-14.484375,-14.265625,-14.703125,-15.3515625,-15.1640625,-14.8671875,-15.1875,-14.9296875,-14.796875,-15.0859375,-14.9296875,-14.5390625,-15.2265625,-15.1953125,-14.53125,-14.46875,-14.375,-14.4296875,-14.40625,-14.3515625,-14.3125,-15.3515625,-15.2890625,-15.0625,-15.7421875,-15.59375,-15.6796875,-15.71875,-15.5234375,-15.9296875,-16.09375,-16.265625,-16.0625,-16.515625,-16.421875,-16.375,-16.4375,-16.125,-16.484375,-16.96875,-16.859375,-16.625,-16.75,-16.625,-16.421875,-15.921875,-15.53125,-16.296875,-16.859375,-16.734375,-16.65625
charity,-12.4921875,-12.2734375,-11.671875,-10.9921875,-10.7890625,-10.140625,-12.3984375,-12.1328125,-11.1640625,-11.5703125,-11.1953125,-10.34375,-9.421875,-9.2421875,-8.4296875,-11.5859375,-11.640625,-10.6015625,-10.46875,-10.125,-9.828125,-9.3984375,-9.2109375,-8.2421875,-10.46875,-9.9921875,-9.5390625,-16.328125,-15.828125,-16.484375,-15.890625,-15.2578125,-16.6875,-15.875,-15.8203125,-16.390625,-16.59375,-16.09375,-16.84375,-16.546875,-16.09375,-17.078125,-17.015625,-16.609375,-17.1875,-16.078125,-15.734375,-16.34375,-15.453125,-14.59375,-16.40625,-16.296875,-15.890625,-16.796875
charities,-13.734375,-13.7265625,-13.3125,-13.5390625,-13.6171875,-12.734375,-14.671875,-14.6015625,-13.7578125,-13.9921875,-13.9609375,-12.71875,-13.5,-13.609375,-11.6953125,-14.3828125,-14.5546875,-13.1328125,-12.5703125,-12.59375,-11.9921875,-12.4375,-12.515625,-11.2421875,-13.28125,-13.1171875,-12.4765625,-16.484375,-16.109375,-16.765625,-16.71875,-16.28125,-17.4375,-16.890625,-16.6875,-17.078125,-16.6875,-16.25,-16.734375,-16.34375,-16.140625,-17.09375,-16.9375,-16.59375,-16.9375,-16.421875,-16.109375,-16.984375,-16.59375,-16.328125,-17.65625,-17.078125,-16.90625,-17.171875
chat,-12.0234375,-11.53125,-12.6328125,-13.0859375,-12.8515625,-13.125,-13.6875,-13.40625,-13.5,-12.84375,-12.609375,-13.0390625,-13.6484375,-13.6328125,-13.4453125,-13.421875,-13.3046875,-13.328125,-12.9375,-12.796875,-13.09375,-13.515625,-13.484375,-13.3046875,-14.3828125,-14.21875,-14.0390625,-15.375,-14.921875,-15.5234375,-15.4296875,-15.1015625,-15.8828125,-15.953125,-15.75,-15.8125,-15.6171875,-15.2421875,-15.7265625,-15.4609375,-15.25,-15.7265625,-15.9765625,-15.75,-15.6953125,-15.7578125,-15.484375,-15.8125,-15.25,-14.984375,-15.8359375,-15.875,-15.7734375,-15.8671875
chats,-11.8828125,-11.546875,-12.0546875,-12.4296875,-12.328125,-12.234375,-13.078125,-13,-12.609375,-12.1796875,-12.0234375,-12.1171875,-12.9375,-12.9765625,-12.375,-12.546875,-12.640625,-12.171875,-12.46875,-12.3671875,-12.4453125,-13.28125,-13.2890625,-12.4921875,-13.6796875,-13.59375,-13.140625,-15.5703125,-15.4453125,-15.609375,-15.5625,-15.546875,-15.7265625,-15.75,-15.78125,-15.78125,-15.8359375,-15.6875,-15.859375,-15.671875,-15.5546875,-15.65625,-16.296875,-16.171875,-15.921875,-16,-15.9375,-16.140625,-15.5703125,-15.5,-16.03125,-16.109375,-16.0625,-16.25
choice,-11.84375,-11.1640625,-11.015625,-10.8671875,-10.359375,-10.2109375,-12.5234375,-12.34375,-12.125,-10.8203125,-10.40625,-10.9375,-10.1796875,-9.7421875,-9.7578125,-11.5390625,-11.5078125,-11.7890625,-11.875,-11.5078125,-10.984375,-11.4453125,-11.2265625,-10.140625,-12.46875,-12.203125,-12.1953125,-14.75,-14.3515625,-14.84375,-14.6796875,-14.1640625,-15.1796875,-14.4140625,-14.40625,-14.6640625,-15.5,-15.1484375,-15.3125,-15.515625,-15,-15.59375,-15.6328125,-15.2890625,-14.953125,-15.234375,-14.9140625,-14.9296875,-14.3203125,-13.484375,-14.8125,-14.5625,-14.1171875,-14.40625
choices,-11.4765625,-11.1015625,-11.359375,-11.2578125,-11.1328125,-11.1328125,-12.515625,-12.453125,-12.484375,-11.3984375,-11.1953125,-12.046875,-11.2421875,-11.15625,-11.234375,-12,-12.1328125,-12.390625,-12.2578125,-12.21875,-12.2734375,-12.1328125,-12.2890625,-11.6796875,-12.640625,-12.7265625,-12.875,-14.703125,-14.546875,-14.5703125,-14.8671875,-14.796875,-15.265625,-14.3671875,-14.3828125,-14.78125,-15.2265625,-15.1875,-15,-15.15625,-15.015625,-15.0234375,-15.0625,-15.0234375,-15.0078125,-14.96875,-15.015625,-14.9140625,-14.390625,-14.0703125,-15.09375,-14.421875,-14.4765625,-14.796875
civility,-12,-11.578125,-11.890625,-11.3203125,-10.9453125,-10.9921875,-12.5859375,-12.328125,-11.765625,-12.171875,-11.8046875,-11.3359375,-10.71875,-10.5,-9.953125,-12.359375,-12.3671875,-11.171875,-11.4765625,-11.234375,-10.6171875,-10.96875,-10.65625,-9.6015625,-12.1875,-11.8046875,-10.984375,-14.6953125,-14.140625,-15.0078125,-14.5859375,-14.0390625,-15.4296875,-14.9375,-14.75,-15.03125,-14.8359375,-14.3984375,-15.0078125,-15.125,-14.7734375,-15.421875,-15.84375,-15.484375,-15.359375,-14.5,-13.96875,-14.9921875,-13.9921875,-12.96875,-15.1796875,-15.2421875,-14.6953125,-15.15625
civilian,-14.8515625,-14.5390625,-14.84375,-15.0234375,-14.96875,-14.8984375,-15.7421875,-15.5859375,-15.265625,-14.765625,-14.578125,-14.4765625,-14.765625,-14.7890625,-14.359375,-15.0703125,-15.09375,-14.6796875,-14.7109375,-14.6015625,-14.6171875,-14.8125,-14.71875,-14.3046875,-15.6640625,-15.4140625,-15.2734375,-16.015625,-15.609375,-16,-15.5390625,-15.1875,-15.6796875,-16.328125,-15.875,-15.8359375,-15.6640625,-15.1484375,-15.2890625,-15.234375,-14.7421875,-14.9375,-15.84375,-15.390625,-15.09375,-15.1171875,-14.578125,-15.1328125,-14.890625,-14.40625,-15.359375,-15.7421875,-15.3203125,-15.5390625
civilians,-14.2109375,-13.8515625,-14.1953125,-14.0078125,-13.7734375,-13.7890625,-15.0546875,-14.7890625,-14.1953125,-14.0234375,-13.6796875,-13.3828125,-13.4609375,-13.28125,-12.7265625,-14.2421875,-14.1640625,-13.4609375,-13.578125,-13.2890625,-13.2265625,-13.3359375,-13.1484375,-12.71875,-14.6015625,-14.2734375,-13.828125,-13.578125,-13.125,-13.875,-12.8203125,-12.375,-13.09375,-13.5078125,-13.078125,-13.25,-13,-12.4609375,-13.1015625,-12.640625,-12.1875,-12.5546875,-13.46875,-13.03125,-12.734375,-13.1484375,-12.6875,-13.4765625,-12.2890625,-11.8828125,-12.75,-13.1171875,-12.78125,-13.0546875
cleverness,-12.953125,-12.71875,-12.8203125,-12.4921875,-12.453125,-12.34375,-13.75,-13.609375,-12.8515625,-12.5,-12.3359375,-11.9375,-12.4140625,-12.421875,-11.53125,-12.8515625,-12.90625,-11.8828125,-12.625,-12.6796875,-12.0234375,-12.765625,-12.875,-12.0546875,-13.6015625,-13.5078125,-12.78125,-16.703125,-16.34375,-16.953125,-16.515625,-16.171875,-17.078125,-17.046875,-16.9375,-16.984375,-16.984375,-16.765625,-17.09375,-16.703125,-16.4375,-17.140625,-17.21875,-17.09375,-17.140625,-16.90625,-16.65625,-17.1875,-16.15625,-15.7265625,-17.03125,-16.953125,-16.71875,-17.171875
closeness,-13.6171875,-13.390625,-13.2421875,-12.1875,-11.9609375,-11.859375,-14.1875,-13.984375,-13.34375,-14.1640625,-13.8125,-13.171875,-13.03125,-13.0078125,-11.9453125,-14.15625,-14.1484375,-12.71875,-13.375,-13.2265625,-12.6015625,-12.1640625,-12.0546875,-11.2578125,-13.8515625,-13.6015625,-12.953125,-16.015625,-15.734375,-15.3359375,-15.6796875,-15.359375,-15.5703125,-16.0625,-16.03125,-15.4921875,-16.234375,-15.9453125,-15.7734375,-15.9453125,-15.5234375,-15.8203125,-16.53125,-16.25,-15.96875,-16.1875,-15.8828125,-15.8671875,-15.2890625,-14.640625,-15.6015625,-16.34375,-15.953125,-16.0625
collaboration,-12.2421875,-11.8671875,-12.625,-11.3046875,-11.0234375,-11.5625,-12.4375,-12.09375,-12.3125,-11.8828125,-11.5,-11.5859375,-10.59375,-10.3984375,-10.0703125,-11.9921875,-11.9765625,-11.265625,-11.6171875,-11.34375,-11.4609375,-11.078125,-10.921875,-10.28125,-12.1875,-11.8359375,-11.8359375,-15.7421875,-14.9921875,-15.671875,-15.1640625,-14.5234375,-16.25,-15.453125,-15.1171875,-15.5859375,-16.265625,-15.6328125,-16.078125,-16.078125,-15.40625,-16.453125,-16.34375,-15.78125,-15.921875,-15.65625,-14.9609375,-15.8203125,-13.953125,-13,-15.5546875,-14.4765625,-13.765625,-14.4453125
colleague,-15.3828125,-15.1015625,-15.6328125,-15.140625,-15.046875,-15.2109375,-15.7890625,-15.609375,-15.6640625,-15.0078125,-14.7421875,-14.8203125,-14.8359375,-14.75,-14.53125,-15.1796875,-15.0546875,-14.8984375,-15.140625,-14.9453125,-15.1640625,-15.046875,-14.9921875,-14.5546875,-15.75,-15.5078125,-15.59375,-15.6171875,-15.21875,-15.4140625,-15.65625,-15.3515625,-16.234375,-15.703125,-15.421875,-15.6875,-16.171875,-15.9453125,-15.8828125,-16.59375,-16.28125,-16.453125,-16.734375,-16.421875,-16.390625,-16.28125,-16.078125,-16,-15.7890625,-15.375,-16.53125,-16.640625,-16.4375,-16.65625
colleagues,-14.9765625,-14.7734375,-15.0546875,-14.4375,-14.453125,-14.484375,-15.7890625,-15.75,-15.3828125,-14.828125,-14.625,-14.265625,-13.7578125,-13.8203125,-13.3984375,-15.25,-15.2734375,-14.5546875,-14.6875,-14.703125,-14.359375,-14.2890625,-14.3828125,-13.6796875,-15.6875,-15.609375,-15.2578125,-14.4765625,-13.8359375,-14.71875,-14.7265625,-14.203125,-15.6640625,-14.4609375,-14.03125,-14.53125,-15.1640625,-14.828125,-15.0625,-15.5703125,-15.1015625,-15.78125,-15.671875,-15.3828125,-15.28125,-14.875,-14.4765625,-14.7734375,-14.53125,-13.8203125,-15.375,-15.3828125,-15.484375,-14.984375
collectivity,-14.359375,-13.9765625,-13.9609375,-12.6484375,-12.3671875,-12.6796875,-14.3203125,-14.03125,-13.8359375,-13.6015625,-13.15625,-12.9453125,-12.0546875,-11.8828125,-11.8359375,-13.5859375,-13.5234375,-12.875,-13.421875,-13.0234375,-12.921875,-12.1796875,-11.9140625,-11.3984375,-13.4609375,-13.0546875,-13.0546875,-16.796875,-16.6875,-16.8125,-15.1328125,-14.9375,-16.140625,-16.5625,-16.640625,-16.46875,-16.9375,-16.90625,-16.796875,-15.7421875,-15.53125,-16.21875,-16.75,-16.734375,-16.40625,-16.421875,-16.296875,-16.828125,-14.7421875,-14.4140625,-16.171875,-15.9609375,-15.8984375,-16.5
common good,-12.703125,-12.515625,-12.1484375,-11.171875,-11.1484375,-10.5703125,-12.8984375,-12.8046875,-12.125,-11.703125,-11.4921875,-10.890625,-10.21875,-10.1796875,-9.21875,-12.0390625,-12.203125,-10.96875,-11.484375,-11.34375,-10.96875,-10.0546875,-9.984375,-9.15625,-11.5390625,-11.296875,-10.890625,-16.28125,-16.125,-16.25,-15.203125,-15.1640625,-15.46875,-16.703125,-16.6875,-16.0625,-16.640625,-16.640625,-16.21875,-15.25,-15.3359375,-15.265625,-16.421875,-16.46875,-15.828125,-16.3125,-16.203125,-16.34375,-15.421875,-15.2578125,-15.75,-16.234375,-16.140625,-15.90625
