response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ambition,3.14086914,3.20166039,3.42456055,2.9382329,2.99902391,3.12060547,3.20166063,3.14086962,3.3840332,3.16113281,3.16113329,3.34350586,2.63427782,2.65454149,2.77612305,3.05981493,2.99902391,3.2421875,2.59375,2.63427782,2.69506836,2.18847704,2.27966356,2.25939941,2.38098192,2.56335497,2.4519043,2.19860888,2.26953173,2.63427734,2.26953173,2.29992747,2.77612305,2.29992747,2.2796638,2.77612305,2.1986084,2.29992723,2.63427734,2.26953125,2.38098192,2.61401367,2.38098192,2.49243212,2.75585938,2.26953173,2.40124607,2.67480469,2.46203685,2.61401486,2.81665039,2.45190549,2.59375167,2.85717773
ambitions,2.0871582,2.16821289,2.39111328,1.97570837,1.97570848,2.11755371,2.09729052,2.15808153,2.40124512,2.04663086,2.13781786,2.41137695,1.82373095,1.74267626,1.92504883,2.09729052,1.96557665,2.25939941,1.86425805,1.82373095,1.84399414,1.57043505,1.56030345,1.61096191,1.75280821,1.7933358,1.78320312,1.66162145,1.71228075,1.91491699,1.60083055,1.80346763,1.99597168,1.73254466,1.83386326,1.98583984,1.681885,1.69201708,1.85412598,1.73254418,1.79333532,1.92504883,1.78320348,1.95544481,2.0567627,1.71228099,1.9250499,1.95544434,1.78320408,1.90478635,2.06689453,1.81359982,1.90478659,2.04663086
amigo,2.48230004,2.45190454,2.83691406,2.20874071,2.22900438,2.52282715,2.33032274,2.36071825,2.65454102,2.19860864,2.12768602,2.49243164,1.87439024,1.79333556,2.06689453,1.9858402,1.95544493,2.31005859,2.0466311,2.11755419,2.27966309,1.74267626,1.86425841,1.96557617,1.78320372,1.95544493,2.10742188,1.68188524,1.75280809,1.99597168,1.57043517,1.60083115,1.8338623,1.80346775,1.68188584,1.96557617,1.56030297,1.58056688,1.77307129,1.43872094,1.51977575,1.59069824,1.58056676,1.65148973,1.79333496,1.59069896,1.67175436,1.90478516,1.58056748,1.60083151,1.81359863,1.67175412,1.66162312,1.87438965
amigos,2.56335449,2.54309106,2.87744141,2.39111376,2.37085009,2.63427734,2.4316411,2.4316411,2.75585938,2.34045434,2.35058641,2.65454102,1.95544481,1.87439013,2.22900391,2.1479497,2.10742235,2.47216797,2.24926782,2.24926805,2.49243164,2.0364995,1.9757086,2.13781738,2.02636766,2.0364995,2.24926758,1.48938024,1.44885314,1.81359863,1.35766661,1.31713974,1.6920166,1.38806248,1.43872178,1.73254395,1.26647973,1.29180944,1.60083008,1.17022741,1.20568883,1.54003906,1.38806188,1.42858946,1.61096191,1.36779845,1.377931,1.84399414,1.39819443,1.40832663,1.6920166,1.48938119,1.46911824,1.78320312
aptitude,1.95544457,1.9351809,2.27966309,1.92504907,1.96557665,2.09729004,2.02636766,2.0364995,2.26953125,1.9351809,1.89465356,2.26953125,1.84399462,1.82373095,2.00610352,1.99597216,1.98584032,2.18847656,1.67175317,1.73254442,1.8338623,1.65148962,1.6920172,1.77307129,1.63122606,1.78320384,1.79333496,1.34753442,1.36779833,1.84399414,1.40832579,1.32727134,1.72241211,1.30700755,1.38806248,1.78320312,1.06384301,1.16516161,1.52990723,1.10943627,1.16516137,1.4387207,1.23608434,1.27154589,1.54003906,1.20062315,1.26141453,1.66162109,1.36779869,1.42859018,1.77307129,1.25634885,1.36779916,1.64135742
buddies,2.36071801,2.35058618,2.67480469,2.09729028,2.13781786,2.3404541,2.23913598,2.26953173,2.53295898,2.06689477,2.05676293,2.33032227,1.65148962,1.63122618,1.8338623,1.80346727,1.80346739,2.12768555,2.01623559,1.97570837,2.00610352,1.73254442,1.73254466,1.75280762,1.82373106,1.84399486,1.91491699,1.26141393,1.30700731,1.59069824,1.11956859,1.14996433,1.48937988,1.24621654,1.30700779,1.57043457,0.947326899,1.01824999,1.41845703,0.846008658,0.921997428,1.08917236,1.04357958,1.11450243,1.30700684,1.22595286,1.29687619,1.65148926,1.15503025,1.21075571,1.39819336,1.25634885,1.30700827,1.52990723
buddy,2.71533227,2.81665063,2.97875977,2.47216845,2.4316411,2.58361816,2.53295946,2.55322313,2.77612305,2.35058618,2.36071825,2.63427734,2.05676317,1.95544493,2.22900391,2.1783452,2.10742259,2.4822998,2.36071801,2.35058641,2.39111328,2.05676317,2.04663134,2.07702637,2.01623607,2.11755419,2.17834473,2.10742235,2.07702684,2.36071777,1.88452208,1.90478623,2.26953125,2.04663181,2.07702756,2.36071777,1.80346704,1.87439001,2.06689453,1.52990746,1.7021488,1.9453125,1.76293981,1.85412633,2.0567627,1.91491759,2.00610471,2.28979492,1.79333603,1.84399557,2.13781738,1.96557736,1.98584175,2.21887207
capability,2.79638672,2.7355957,2.83691406,2.65454149,2.71533251,2.71533203,2.89770555,2.91796923,2.99902344,2.91796875,2.95849657,3.01928711,2.65454149,2.61401415,2.7355957,2.89770555,2.85717821,2.95849609,2.58361816,2.61401415,2.53295898,2.47216845,2.45190477,2.41137695,2.61401415,2.67480516,2.47216797,2.29992723,2.32019091,2.44177246,2.38098192,2.41137791,2.49243164,2.3809824,2.43164158,2.4822998,2.31005859,2.32019091,2.38098145,2.38098192,2.41137743,2.41137695,2.42150927,2.47216845,2.55322266,2.5734868,2.65454221,2.65454102,2.57348728,2.77612424,2.7355957,2.67480588,2.77612519,2.81665039
capabilities,2.16821289,2.21887231,2.39111328,2.13781786,2.1479497,2.22900391,2.23913622,2.27966356,2.4519043,2.25939941,2.27966356,2.46203613,2.25939989,2.1783452,2.24926758,2.32019091,2.2897954,2.44177246,1.96557641,2.15808153,2.09729004,1.94531298,2.05676317,2.00610352,2.06689501,2.19860888,2.0567627,1.91491747,1.91491747,2.07702637,1.81359935,1.94531369,2.00610352,1.86425877,1.94531345,2.07702637,1.81359887,1.84399462,1.9453125,1.79333532,1.83386278,1.79333496,1.77307165,1.91491747,1.98583984,1.94531322,2.05676413,2.0567627,1.91491807,2.04663229,1.98583984,1.99597299,2.11755586,1.99597168
care,3.03955078,2.99902368,3.32324219,2.99902391,3.01928759,3.22192383,2.95849657,2.71533251,3.22192383,2.95849609,2.87744188,3.20166016,2.85717821,2.91796923,2.97875977,2.85717821,2.71533251,3.05981445,3.4853518,3.46508837,3.52587891,3.54614305,3.54614305,3.52587891,3.46508837,3.38403368,3.46508789,2.63427782,2.65454149,2.81665039,2.75585985,2.73559666,2.89770508,2.61401463,2.61401463,2.95849609,2.3404541,2.45190477,2.58361816,2.39111352,2.45190477,2.54309082,2.51269579,2.59375048,2.71533203,2.58361864,2.65454221,2.85717773,2.75586033,2.91796994,2.91796875,2.61401486,2.79638863,2.99902344
ceremony,1.48938012,1.41845727,1.76293945,1.19555688,1.14996386,1.38806152,1.41845739,1.43872106,1.60083008,1.23608422,1.26647973,1.5501709,1.02331579,0.977722704,1.06384277,1.22595251,1.20568895,1.36779785,0.972656488,1.06890905,1.19555664,0.830810964,0.91186589,0.840942383,0.992920339,1.07904124,0.99798584,0.906799614,0.957458913,1.34753418,0.911865711,0.952393293,1.2411499,0.997986495,1.06890953,1.37792969,0.775085628,0.830810964,0.987854004,0.658569574,0.805481255,0.790283203,0.851074576,0.906799734,0.94732666,0.942261279,0.98278904,1.24621582,0.927063763,0.967591465,1.13983154,0.997986913,1.06890988,1.25128174
ceremonies,1.26141369,1.11956811,1.51977539,1.04864538,1.05877733,1.20568848,1.2512821,1.23608434,1.50964355,1.01318383,0.906799614,1.31713867,0.719360769,0.790283859,0.932128906,0.871338367,0.916931689,1.17529297,0.856140435,0.886536062,1.0435791,0.643371999,0.694031298,0.780151367,0.678833425,0.759888232,0.937194824,0.866272271,0.830811083,1.18035889,0.653503895,0.780152202,1.06384277,0.770020187,0.810547829,1.07397461,0.56991595,0.54458648,0.932128906,0.433136255,0.51925689,0.67376709,0.663635552,0.775085866,0.825744629,0.668701828,0.815613806,1.07397461,0.764954507,0.749757409,0.911865234,0.724427044,0.80548209,1.06890869
charity,2.75585938,2.79638696,3.14086914,2.83691454,2.91796923,2.99902344,2.91796923,2.91796923,3.18139648,2.91796899,2.95849657,3.20166016,2.9382329,2.9382329,3.05981445,2.87744188,2.9382329,3.30297852,3.18139672,3.28271532,3.36376953,3.26245165,3.24218798,3.18139648,3.34350634,3.36377001,3.3840332,1.52990758,1.45898485,1.98583984,1.41845751,1.43872166,1.90478516,1.39819419,1.37793052,1.93518066,1.31713891,1.32727087,1.82373047,1.17529321,1.31713903,1.58056641,1.31713903,1.43872106,1.76293945,1.41845763,1.49951291,1.96557617,1.45898533,1.5197767,1.88452148,1.47924924,1.52990913,1.92504883
charities,1.55017114,1.52990746,1.8338623,1.43872106,1.38806212,1.67175293,1.60083044,1.52990758,1.86425781,1.33740258,1.37793005,1.73254395,1.31713915,1.28167784,1.50964355,1.45898497,1.4387213,1.74267578,1.48938012,1.44885302,1.8034668,1.35766661,1.46911705,1.62109375,1.55017149,1.62109458,1.82373047,1.08410668,1.02331579,1.42858887,0.911865771,0.927063763,1.26647949,0.967590988,1.05371177,1.29180908,0.891601741,1.04864538,1.21582031,0.739624321,0.927063286,1.0435791,0.921997428,1.02838182,1.08410645,0.957459033,1.09423923,1.26647949,0.967591107,0.952393651,1.26647949,0.846009374,1.00811887,1.24621582
chat,2.69506836,2.61401391,3.01928711,2.24926805,2.22900438,2.55322266,2.50256395,2.45190477,2.85717773,2.35058594,2.24926805,2.63427734,1.90478563,1.77307177,2.1986084,2.15808153,2.15808153,2.46203613,2.00610375,2.01623583,2.26953125,1.66162145,1.73254454,1.85412598,1.85412657,1.85412657,2.0567627,2.27966356,2.34045458,2.7355957,2.16821337,2.19860935,2.58361816,2.2695322,2.31005955,2.67480469,2.06689477,2.05676317,2.41137695,2.16821313,2.06689501,2.31005859,2.16821337,2.16821337,2.42150879,2.1479497,2.14795065,2.51269531,2.12768674,2.11755514,2.44177246,2.12768698,2.17834663,2.4822998
chats,2.65454125,2.61401391,2.89770508,2.34045458,2.27966356,2.44177246,2.49243212,2.42150927,2.69506836,2.38098168,2.32019091,2.53295898,2.0364995,1.99597228,2.04663086,2.20874071,2.10742259,2.3404541,2.09729028,2.06689501,2.21887207,1.86425817,1.81359923,1.85412598,1.9453131,1.91491759,2.01623535,2.24926805,2.23913622,2.49243164,2.16821337,2.2391367,2.44177246,2.24926853,2.22900486,2.52282715,2.14794946,2.13781786,2.38098145,2.05676293,2.06689501,2.22900391,2.08715868,2.15808153,2.23913574,2.23913622,2.26953268,2.38098145,2.19860935,2.20874166,2.28979492,2.21887326,2.19861031,2.36071777
choice,3.3840332,3.40429711,3.28271484,3.2219243,3.26245165,3.12060547,3.34350634,3.34350634,3.28271484,3.46508789,3.46508837,3.36376953,3.0800786,3.12060595,2.99902344,3.28271532,3.32324266,3.12060547,3.03955102,3.0800786,2.87744141,2.9382329,3.03955126,2.63427734,3.0800786,3.18139696,2.79638672,2.65454149,2.61401415,3.12060547,2.52282763,2.55322361,2.99902344,2.6342783,2.67480564,3.12060547,2.49243188,2.51269579,2.93823242,2.31005907,2.33032274,2.85717773,2.48230028,2.5430913,3.12060547,2.77612352,2.81665158,3.20166016,2.65454197,2.81665182,3.14086914,2.77612448,2.75586152,3.30297852
choices,3.03955102,2.99902368,3.22192383,2.71533251,2.65454149,2.87744141,2.9382329,2.95849657,3.22192383,2.93823266,2.89770555,3.05981445,2.51269579,2.38098192,2.69506836,2.85717821,2.7963872,3.16113281,2.65454125,2.65454149,2.77612305,2.23913622,2.29992723,2.39111328,2.49243212,2.51269579,2.69506836,2.83691454,2.77612352,3.30297852,2.67480516,2.73559666,3.28271484,2.73559666,2.73559666,3.28271484,2.87744164,2.83691454,3.26245117,2.61401415,2.71533251,3.03955078,2.75585985,2.7963872,3.26245117,2.9382329,2.87744284,3.36376953,2.85717869,2.9787612,3.2421875,2.91796994,2.85717988,3.34350586
civility,2.93823242,2.87744141,3.14086914,2.73559618,2.83691454,2.91796875,2.95849657,2.9382329,3.12060547,2.79638672,2.81665087,2.99902344,2.5734868,2.59375048,2.63427734,2.69506884,2.71533251,2.89770508,2.77612329,2.85717821,2.93823242,2.67480516,2.75586009,2.69506836,2.81665087,2.85717869,2.91796875,1.7021488,1.72241259,2.17834473,1.47924864,1.52990818,1.90478516,1.6818856,1.68188584,2.02636719,1.55017114,1.63122606,2.0567627,1.38806188,1.4792484,1.70214844,1.67175341,1.65148985,1.93518066,1.6312263,1.65149045,2.09729004,1.49951279,1.65149069,1.93518066,1.67175424,1.67175448,1.9453125
civilian,1.44885278,1.36779809,1.95544434,1.24621618,1.23101866,1.64135742,1.40832555,1.43872118,1.81359863,1.31713891,1.25634801,1.76293945,1.12970018,1.06384337,1.4387207,1.20062315,1.2968756,1.68188477,1.19049096,1.20062304,1.49951172,1.0486455,1.06890941,1.29180908,1.09423876,1.07904124,1.39819336,1.38806176,1.34753466,2.01623535,1.23608446,1.28167796,1.93518066,1.1803596,1.24621665,1.8338623,1.18542504,1.30700731,1.81359863,1.12463403,1.2006228,1.65148926,1.17022729,1.27154589,1.72241211,1.30700731,1.40832603,1.96557617,1.3779304,1.36779892,1.91491699,1.23608494,1.34753537,1.8034668
civilians,1.30700696,1.22088647,1.65148926,1.08917272,1.07397521,1.38806152,1.4387213,1.38806188,1.6920166,1.21075463,1.06890905,1.59069824,1.01824999,0.972656965,1.25634766,1.24621642,1.25634825,1.5501709,1.12463415,1.1347661,1.37792969,1.00305235,0.98785466,1.16516113,1.13476622,1.05877745,1.38806152,1.34753454,1.33740282,1.8338623,1.26648009,1.30700779,1.70214844,1.29180992,1.34753537,1.70214844,1.2867434,1.31713903,1.81359863,1.22595239,1.21075475,1.56030273,1.36779821,1.42858934,1.78320312,1.31713939,1.35766709,1.8338623,1.30700779,1.36779952,1.76293945,1.35766697,1.35766745,1.79333496
cleverness,2.61401367,2.5836184,2.79638672,2.40124559,2.33032274,2.4519043,2.61401415,2.61401415,2.79638672,2.44177246,2.44177294,2.59375,2.08715868,2.10742235,2.0871582,2.37085009,2.35058641,2.36071777,2.14794946,2.1479497,2.16821289,1.82373095,1.90478587,1.81359863,2.08715868,2.10742283,2.06689453,1.8439945,1.93518114,2.11755371,1.84399474,1.96557713,2.03649902,1.89465404,1.97570896,2.14794922,1.681885,1.86425829,1.98583984,1.76293969,1.81359899,1.87438965,1.91491735,2.01623583,1.99597168,1.80346751,1.95544541,2.07702637,1.93518162,2.02636838,2.02636719,1.89465451,2.00610495,2.10742188
closeness,3.30297852,3.26245141,3.3840332,3.0800786,3.10034227,3.12060547,3.18139696,3.14086962,3.36376953,2.8369143,2.89770555,3.1003418,2.65454149,2.52282763,2.65454102,2.49243212,2.46203661,2.77612305,2.99902391,3.03955126,3.16113281,2.77612352,2.75585985,2.71533203,2.87744188,2.87744236,2.97875977,1.63122594,1.65148973,2.03649902,1.40832567,1.46911693,1.84399414,1.45898497,1.47924924,1.87438965,1.35766625,1.40832567,1.73254395,1.23608422,1.30700731,1.52990723,1.35766637,1.40832567,1.70214844,1.58056712,1.69201791,2.02636719,1.6312263,1.68188596,1.92504883,1.47924924,1.5197773,1.92504883
collaboration,3.03955078,3.05981445,3.22192383,2.89770555,2.83691454,3.03955078,3.14086962,3.05981493,3.2421875,3.10034204,3.12060595,3.2421875,2.81665087,2.71533275,2.83691406,3.0800786,2.89770555,3.1003418,3.03955126,3.03955126,3.08007812,2.83691454,2.87744212,2.89770508,3.10034227,3.08007884,3.08007812,1.67175329,1.69201708,2.09729004,1.39819396,1.45898521,1.8338623,1.59069884,1.59069943,2.00610352,1.43872094,1.46911669,1.77307129,1.22595251,1.30700719,1.47924805,1.43872106,1.51977599,1.79333496,1.57043517,1.63122678,1.95544434,1.52990794,1.5805676,1.87438965,1.5805676,1.58056855,1.96557617
colleague,1.31713891,1.24115014,1.61096191,1.10437047,1.03344774,1.27154541,1.28674352,1.34753478,1.59069824,1.17529321,1.12970006,1.38806152,0.992920458,0.982788742,1.1550293,1.15502965,1.14996397,1.41845703,1.02838171,0.992920399,1.21582031,0.932129323,0.86120677,1.01824951,1.07904088,1.09423912,1.16009521,1.42858922,1.388062,1.82373047,1.35766649,1.36779857,1.8338623,1.2968756,1.28674424,1.84399414,1.20568871,1.17529333,1.54003906,1.16009545,1.2512821,1.45898438,1.27154577,1.25128222,1.44885254,1.26141417,1.35766733,1.81359863,1.35766661,1.44885361,1.73254395,1.30700791,1.44885445,1.73254395
colleagues,1.30700707,1.17529321,1.58056641,1.07397497,1.16516173,1.27154541,1.29687536,1.3272711,1.47924805,1.13476586,1.11956823,1.4387207,0.967590928,0.916931748,1.09423828,1.13476598,1.09423888,1.33740234,0.94226104,0.977722645,1.12463379,0.982788444,0.962525129,0.891601562,1.06890905,1.09423912,1.13476562,1.75280797,1.79333556,2.09729004,1.63122606,1.67175353,1.92504883,1.67175353,1.65149033,1.89465332,1.40832543,1.46911657,1.75280762,1.42858911,1.54003942,1.66162109,1.42858922,1.48938024,1.62109375,1.61096251,1.69201791,2.11755371,1.580567,1.67175388,2.00610352,1.57043564,1.6210953,2.00610352
collectivity,2.67480469,2.63427758,2.87744141,2.41137743,2.46203661,2.54309082,2.67480516,2.63427782,2.83691406,2.65454125,2.61401415,2.83691406,2.33032274,2.32019091,2.37084961,2.59375048,2.59375048,2.7355957,2.49243212,2.51269579,2.59375,2.36071825,2.38098192,2.38098145,2.55322313,2.55322361,2.61401367,1.98584032,1.92504942,2.18847656,1.77307177,1.78320384,2.06689453,1.97570848,1.95544553,2.33032227,1.85412621,2.00610399,2.15808105,1.81359887,1.88452196,2.00610352,1.94531298,1.99597216,2.25939941,1.92504954,2.03650045,2.33032227,1.92504954,2.04663205,2.16821289,2.01623654,2.10742402,2.38098145
common good,2.21887207,2.3303225,2.40124512,2.51269579,2.51269579,2.46203613,2.44177294,2.44177294,2.52282715,2.43164086,2.48230028,2.52282715,2.5734868,2.63427782,2.4519043,2.45190477,2.49243212,2.56335449,2.69506884,2.73559618,2.59375,2.77612352,2.85717821,2.46203613,2.91796923,2.93823314,2.65454102,1.3374027,1.38806212,1.46911621,1.27661192,1.32727134,1.51977539,1.24621642,1.40832651,1.48937988,1.28167748,1.28167772,1.46911621,1.16516149,1.18035936,1.36779785,1.27154577,1.3272711,1.48937988,1.25128257,1.34753573,1.58056641,1.23608482,1.31713998,1.47924805,1.2664808,1.3678,1.54003906
common ground,1.83386254,1.84399438,1.93518066,1.92504919,1.98584032,1.92504883,1.89465368,2.00610399,1.9453125,1.89465356,1.96557641,2.02636719,2.00610399,2.02636766,1.97570801,1.83386266,1.92504954,2.0567627,1.82373071,1.93518114,1.97570801,2.11755419,2.22900438,2.01623535,2.0364995,2.11755419,1.9453125,1.51977575,1.47924864,1.64135742,1.2968756,1.40832591,1.54003906,1.49951231,1.49951291,1.68188477,1.35766625,1.46911669,1.48937988,1.23608434,1.23608446,1.28674316,1.40832555,1.50964415,1.52990723,1.47924888,1.56030428,1.62109375,1.38806236,1.4387219,1.63122559,1.5197767,1.63122773,1.61096191
communication,3.34350586,3.3840332,3.44482422,3.18139696,3.16113329,3.20166016,3.42456102,3.48535204,3.42456055,3.42456079,3.36377001,3.3840332,3.05981493,3.01928806,2.87744141,3.46508837,3.36377001,3.3840332,3.10034227,3.12060595,3.05981445,2.85717821,2.93823338,2.75585938,3.14086962,3.10034227,3.1003418,2.06689501,2.13781786,2.40124512,2.02636766,2.07702732,2.40124512,1.93518138,2.04663205,2.36071777,1.87438989,1.9250493,2.02636719,1.92504919,1.96557665,2.10742188,1.95544469,1.99597239,2.17834473,1.97570872,2.06689572,2.32019043,2.06689548,2.14795041,2.36071777,2.02636838,2.04663301,2.29992676
