response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ambition,0.0542334318,0.0599812269,0.354575753,0.133070469,0.104331195,0.381605744,0.106742501,0.0821538568,0.423043549,0.287633181,0.281731755,0.620819211,0.464817494,0.417001754,0.694628596,0.207917869,0.182460785,0.510113895,-0.0890600085,-0.103589714,0.22891736,-0.168021739,-0.185963199,0.128227726,-0.111518621,-0.121660262,0.1993016,0.0904514194,0.0497631431,0.179353356,0.164277852,0.127386212,0.157037795,0.122029424,0.0773442388,0.256575316,0.0678811669,0.0563977957,0.139686406,0.065580368,0.064272657,0.118565321,0.117599785,0.0822477788,0.205652714,0.150734842,0.142247617,0.245365381,0.191355109,0.203995287,0.190248907,0.204841137,0.179776013,0.359764278
ambitions,-0.0501252413,-0.0570672154,-0.0202299356,-0.0489102602,-0.079955101,0.0765371919,0.0111777186,-0.0060518384,0.101887852,0.0556668639,0.0440772772,0.160031915,0.0430591702,0.00716090202,0.309617281,0.0476782918,0.0315904021,0.0958585739,-0.111573577,-0.126762092,-0.0727814436,-0.203723967,-0.226978242,-0.0353342891,-0.069393158,-0.0766867101,-0.0492574722,-0.053373456,-0.0757859945,0.0216193199,0.055759728,0.0321845412,0.0615793169,-0.0667732358,-0.0881111622,0.0495103896,-0.0817759037,-0.0804488063,-0.0217989683,-0.026061058,-0.0195612013,0.0387843549,-0.0759782195,-0.0884321481,0.00529786944,-0.0674876571,-0.0663490891,0.022814095,0.0538734198,0.0648709834,0.0671404153,-0.052464962,-0.059028402,0.0625728369
amigo,-0.0273777246,-0.0356544256,0.0878086686,-0.0551365614,-0.0643623471,0.0302912146,-0.1294173,-0.145100772,-0.00489021838,-0.083160162,-0.0873981118,0.0129144788,-0.112228513,-0.116202474,-0.0464351624,-0.140890896,-0.150067389,-0.0273988843,-0.0662122965,-0.0488569736,0.0254016519,-0.105122566,-0.0915149301,-0.00564779341,-0.176775575,-0.16756849,-0.0837839693,-0.19776994,-0.198380947,-0.116916537,-0.189888418,-0.193507791,-0.16439794,-0.257689595,-0.259247541,-0.136920184,-0.226129055,-0.210118711,-0.151607692,-0.227466881,-0.213390023,-0.200490937,-0.240985274,-0.234144241,-0.178704858,-0.248411,-0.240077376,-0.163100243,-0.219815075,-0.213575929,-0.198019981,-0.268054783,-0.266195118,-0.176709026
amigos,-0.116394758,-0.123782933,-0.0242216587,-0.061727941,-0.0912575126,-0.0252430588,-0.192877412,-0.210878432,-0.0910664201,-0.164361894,-0.168640435,-0.106329501,-0.133244455,-0.156363964,-0.124082714,-0.209167004,-0.221172571,-0.125691772,-0.161590338,-0.149848104,-0.0918014646,-0.110968411,-0.123478279,-0.0407924354,-0.242877483,-0.239887476,-0.161935464,-0.268510938,-0.265872598,-0.191725612,-0.257894337,-0.259931862,-0.217400864,-0.316243231,-0.315540791,-0.206080973,-0.291051209,-0.274671316,-0.217432797,-0.291160524,-0.274184138,-0.250086427,-0.311390519,-0.299456656,-0.243161216,-0.325953662,-0.313287735,-0.22877866,-0.304908514,-0.291908205,-0.252894968,-0.350078285,-0.33994171,-0.248760641
aptitude,0.20513165,0.199207008,0.1545946,0.256923765,0.253970593,0.156481668,0.200597763,0.18805778,0.162679046,0.201835036,0.185759008,0.139003277,0.229670644,0.20506078,0.12678048,0.165246427,0.14715308,0.124087244,0.166503191,0.175309539,0.146209598,0.148938656,0.157775193,0.106895134,0.158954918,0.164803848,0.14071846,-0.125289738,-0.154857159,-0.165250659,-0.154695928,-0.181787729,-0.204362169,-0.196665823,-0.217755437,-0.153159529,-0.235053062,-0.224019527,-0.253943264,-0.242787898,-0.230661228,-0.285674244,-0.264118016,-0.260055184,-0.26409483,-0.259842634,-0.251481354,-0.227137744,-0.237885237,-0.227205604,-0.261180937,-0.306909025,-0.3005234,-0.245544165
buddies,0.125250816,0.0868541002,0.118470013,0.157146275,0.127635598,0.216135502,-0.0787286758,-0.131371498,-0.0555530638,-0.0336427689,-0.0751245618,-0.033438921,-0.0124781728,-0.0438758135,0.0252745003,-0.167337,-0.197943628,-0.110539734,0.0488683581,0.0383113027,0.0737351775,0.0344082117,0.00413222611,0.170238361,-0.131968856,-0.152164087,-0.0626440197,-0.308082283,-0.321850479,-0.306273162,-0.290617466,-0.302663267,-0.316279769,-0.361228347,-0.370588064,-0.309464693,-0.403257668,-0.38982892,-0.385873556,-0.373655617,-0.362348914,-0.389276862,-0.401879847,-0.390991449,-0.397912264,-0.390084028,-0.383562684,-0.339625001,-0.338197708,-0.332451701,-0.350586623,-0.400576472,-0.394980431,-0.35112381
buddy,-0.102686644,-0.089718163,-0.0774548054,-0.125652671,-0.117349148,-0.130930603,-0.265310168,-0.253977239,-0.243915245,-0.172796249,-0.166980505,-0.172092676,-0.262412012,-0.254540026,-0.254013121,-0.26830554,-0.250712574,-0.249788299,-0.112192512,-0.073302865,-0.0907776356,-0.179474294,-0.156373203,-0.174702525,-0.270962715,-0.247032017,-0.279124141,-0.295463443,-0.287114143,-0.313641548,-0.31306237,-0.305268228,-0.35985142,-0.361806393,-0.355334997,-0.330856025,-0.331515014,-0.300584912,-0.360098302,-0.366545081,-0.339461744,-0.403113157,-0.36604023,-0.344440639,-0.384478569,-0.379548728,-0.35867852,-0.384845018,-0.381137669,-0.358093679,-0.420488954,-0.417107046,-0.401929438,-0.397597224
capability,0.382957578,0.359864533,0.527528822,0.507944465,0.514877558,0.603671312,0.370479226,0.346576422,0.533823371,0.550441861,0.543655455,0.663837194,0.544488311,0.549182594,0.633716464,0.43722716,0.423665255,0.601070166,0.326461792,0.314744532,0.499605358,0.325140446,0.321811974,0.513751328,0.277516603,0.269298494,0.484553874,-0.103947461,-0.139406323,-0.130975664,-0.0168529153,-0.0632991195,-0.0961781144,-0.113541186,-0.143051922,-0.0859036148,-0.188722312,-0.197484374,-0.187765896,-0.118896365,-0.133201823,-0.147745311,-0.198102057,-0.214316666,-0.167415738,-0.126764953,-0.140175402,-0.129386842,0.00588816404,-0.0178760588,-0.0583680272,-0.124720454,-0.146936968,-0.103436828
capabilities,0.0629451275,0.029972434,0.17084372,0.163969815,0.143973947,0.321587384,0.067938149,0.0479624271,0.15822947,0.171952605,0.144583881,0.372565448,0.286876917,0.260340512,0.445772946,0.100484908,0.0800526738,0.28076601,-0.00241231918,-0.0253718495,0.177899063,0.10031569,0.0797706842,0.333064914,-0.0262976289,-0.0430930406,0.155928075,-0.0299461484,-0.0371215343,-0.0498074293,-0.132158995,-0.148688197,-0.186439544,-0.0602743626,-0.0621590614,-0.0512174964,-0.121901989,-0.108248711,-0.106137276,-0.205410659,-0.202996448,-0.225628391,-0.121274412,-0.116191015,-0.136208698,-0.0964502096,-0.0816328526,-0.0755015612,-0.171120882,-0.170813188,-0.211044982,-0.0980212092,-0.0898253471,-0.073162511
care,0.618151724,0.604331851,0.745482445,0.88410008,0.868792892,0.932541311,0.377067953,0.35377261,0.494580835,0.430128872,0.384071916,0.51706934,0.903230965,0.86052984,0.771738112,0.215665162,0.177081227,0.356178552,0.887732029,0.878554642,0.982162118,0.949294329,0.945019007,1.039675,0.659144521,0.662924409,0.831942379,0.0242372155,0.0132057667,-0.0162282586,0.0942417383,0.0774217248,0.015095517,-0.0853173733,-0.089805603,-0.0287938565,-0.0778717399,-0.0757828951,-0.153449833,0.00982916355,0.00400084257,-0.113858521,-0.146468699,-0.149637297,-0.158861861,-0.080722332,-0.0782067776,-0.0884877443,0.0550852418,0.0490298569,-0.0410842001,-0.154661357,-0.160064086,-0.120217413
ceremony,-0.149109602,-0.119602203,-0.0424004793,-0.111350834,-0.0974599123,-0.0891633928,-0.165631711,-0.164060652,-0.097293064,-0.207593262,-0.197343051,-0.127287745,-0.120953918,-0.128161073,-0.170309648,-0.259414911,-0.261196434,-0.170691282,-0.13721782,-0.11439842,-0.0566160679,-0.165534019,-0.154964224,-0.138417631,-0.199120522,-0.180767804,-0.155461684,-0.219437957,-0.250595808,-0.148574829,-0.234803379,-0.260817468,-0.228399903,-0.238089204,-0.27550149,-0.139701486,-0.362234056,-0.363985956,-0.303454041,-0.391257942,-0.392556548,-0.368566036,-0.400677025,-0.412702322,-0.32894218,-0.324605227,-0.33656466,-0.209204078,-0.2852121,-0.288190484,-0.260630757,-0.342228532,-0.36162892,-0.223307565
ceremonies,-0.356577218,-0.341461301,-0.313195884,-0.330462039,-0.311611652,-0.308171242,-0.358575821,-0.355243921,-0.321041763,-0.415475488,-0.409709156,-0.377232194,-0.378807783,-0.370887756,-0.38489598,-0.418538868,-0.417397797,-0.370905221,-0.385825992,-0.377011299,-0.354035676,-0.390725315,-0.378720701,-0.353845417,-0.395298719,-0.381319672,-0.376459748,-0.390519381,-0.414630592,-0.37130779,-0.404702961,-0.413348079,-0.397200197,-0.414670229,-0.433979094,-0.346065313,-0.503331482,-0.499540508,-0.455838144,-0.512728751,-0.497656763,-0.476820111,-0.530922234,-0.527086258,-0.470825016,-0.487674057,-0.495802701,-0.412422776,-0.44502902,-0.437740654,-0.417010486,-0.496799469,-0.502456784,-0.410248101
charity,0.690670133,0.708408713,0.876477003,1.05034256,1.05935264,1.15879011,0.88528347,0.867903709,1.01533115,0.965971947,0.973513544,1.04647827,1.22899926,1.23914874,1.26457357,0.920199931,0.895837426,1.05481005,1.1679821,1.18059707,1.22676849,1.18708479,1.19741321,1.2887361,1.18189144,1.20435786,1.28124714,-0.204048336,-0.216494501,-0.17994678,-0.175801933,-0.185630322,-0.227500737,-0.251283109,-0.259906113,-0.193245292,-0.246113896,-0.239141822,-0.208035111,-0.271191359,-0.262184858,-0.259165823,-0.293565035,-0.296330392,-0.250836611,-0.276535571,-0.280044019,-0.256848991,-0.209912658,-0.19652532,-0.256778985,-0.310816705,-0.31074053,-0.281506151
charities,0.00942337513,-0.0113987327,0.228527069,0.138388991,0.118605018,0.373271316,0.0255585909,-0.0125404596,0.243574977,0.0679382086,0.0239260793,0.29106611,0.309155136,0.276432186,0.449510783,0.0231979489,-0.0421813726,0.255953103,0.37052986,0.334170938,0.554824829,0.285970777,0.245796487,0.566285491,0.319935262,0.300319016,0.565763056,-0.30867517,-0.27096951,-0.335389256,-0.36247313,-0.339978576,-0.404252529,-0.366506815,-0.343510628,-0.357687116,-0.304063082,-0.264918387,-0.29757762,-0.337563276,-0.306750476,-0.364982784,-0.344768643,-0.322066337,-0.32305792,-0.353430927,-0.327685773,-0.383331418,-0.376413107,-0.345306039,-0.419845819,-0.396072209,-0.37593025,-0.386387408
chat,-0.0752731562,-0.121664643,0.081540823,-0.200950027,-0.2279796,-0.119169474,-0.19471246,-0.216193259,-0.0904251039,-0.220544815,-0.231881499,-0.0922261477,-0.314212143,-0.340467215,-0.248764738,-0.265358686,-0.27064836,-0.159324318,-0.287371635,-0.310338616,-0.183766603,-0.371571362,-0.399085253,-0.314899087,-0.34947753,-0.354136467,-0.301163554,-0.276110649,-0.293249607,-0.198473036,-0.302947044,-0.316756427,-0.304373741,-0.322926462,-0.328221798,-0.26134038,-0.337549865,-0.327150762,-0.298093081,-0.357713699,-0.348212898,-0.369150281,-0.346202791,-0.338280141,-0.33796978,-0.357710004,-0.348416269,-0.288054764,-0.357058764,-0.356711775,-0.350726157,-0.375117898,-0.370228082,-0.318718672
chats,0.211636245,0.157159805,0.254004538,0.0408846736,0.007391572,0.106975511,0.0736002922,0.0142878294,0.112749055,0.00333535671,-0.0551860332,0.0465295911,-0.0981920362,-0.139971316,-0.041154623,-0.0707076788,-0.11344862,0.0212415457,-0.10614413,-0.142212987,-0.0228019953,-0.201968372,-0.230414554,-0.0914138108,-0.192445338,-0.224234253,-0.0847753584,-0.227936387,-0.262555838,-0.177457094,-0.277879715,-0.300621748,-0.251266718,-0.268015146,-0.285908759,-0.186141923,-0.317721188,-0.325194716,-0.2868644,-0.345112979,-0.348198622,-0.319109797,-0.317813158,-0.324852109,-0.306244016,-0.347670674,-0.352128267,-0.277776599,-0.328815639,-0.332632124,-0.294698149,-0.351980209,-0.351230741,-0.28907305
choice,0.422917128,0.446686417,0.685662091,0.454772651,0.467743844,0.69560349,0.428459406,0.43649593,0.682553887,0.450189829,0.459094375,0.672893882,0.333817661,0.364056498,0.588356137,0.341628313,0.337046206,0.554090917,0.201031208,0.222932667,0.455357492,0.102080643,0.126913607,0.339240849,0.212625146,0.216177881,0.403251261,0.316485614,0.294122368,0.397497982,0.261156529,0.231767565,0.313510478,0.266869575,0.246256709,0.386478752,0.148082793,0.154412687,0.252487481,0.0580687523,0.0631164312,0.182827622,0.180327594,0.162546486,0.294546843,0.226190567,0.212449908,0.336762518,0.236711025,0.232215285,0.291916609,0.207349181,0.18565166,0.363914698
choices,0.19202441,0.215912104,0.287754834,0.202726662,0.208651066,0.295397013,0.195515037,0.216818333,0.350498408,0.192673564,0.211635113,0.265808761,0.146872103,0.142194629,0.249287367,0.136511505,0.153339446,0.232917607,0.0483752489,0.0676785707,0.146998763,-0.0223549008,-0.0289863646,0.0670665205,0.0473413467,0.066607371,0.16386795,0.139397979,0.152753353,0.144944251,0.104851663,0.0936424136,0.125160664,0.0463166237,0.0569306612,0.138064295,0.0635549426,0.0865501761,0.0952324271,0.0417737961,0.0396774411,0.070674032,0.032540679,0.0512696505,0.104976863,0.0619935989,0.0850170851,0.0974726677,0.0467657447,0.0531248748,0.0927667618,-0.0337164998,-0.00860482454,0.099537164
civility,0.478305668,0.523413658,0.516159594,0.666931689,0.697554588,0.754511893,0.54801482,0.564970255,0.64367795,0.464486927,0.501240849,0.463097483,0.760350108,0.763609946,0.749938011,0.442556858,0.453366548,0.610340834,0.689735353,0.71953845,0.793681502,0.657034993,0.684127092,0.869523644,0.633352399,0.677002668,0.817688048,-0.0128526092,0.0359140038,-0.0720931292,-0.108231306,-0.106074691,-0.161528185,-0.0378795862,-0.0016977787,0.21168223,-0.209589601,-0.160814941,-0.0967040658,-0.236757994,-0.213646695,-0.11941427,-0.168171048,-0.115799934,0.110130742,-0.320525348,-0.315757334,-0.206253946,-0.232040942,-0.225722492,-0.20207721,-0.329499543,-0.333424985,-0.140835837
civilian,-0.248980105,-0.237244487,-0.232029021,-0.265245855,-0.262135565,-0.268177927,-0.253870606,-0.256746709,-0.248985946,-0.230047584,-0.22225976,-0.230302811,-0.276727438,-0.268238246,-0.284340084,-0.256328106,-0.25724417,-0.227600858,-0.252898932,-0.239830613,-0.239053071,-0.29484266,-0.296859235,-0.268093258,-0.284712195,-0.270990461,-0.277461439,-0.0377087593,-0.0486189127,-0.0608130097,-0.150373876,-0.172529459,-0.149710119,-0.0620171428,-0.0637146831,-0.069315508,-0.0708531737,-0.0880797505,-0.0238980651,-0.175776362,-0.195604026,-0.0718375295,-0.0673769712,-0.0848806649,0.0377632082,0.043653667,0.0670699477,0.0341696143,-0.0447252989,-0.0302904248,-0.0536493659,-0.021915853,-0.00594842434,0.0152755529
civilians,-0.398016453,-0.395959735,-0.309825063,-0.316726029,-0.320395172,-0.20209612,-0.439662278,-0.438081384,-0.323547602,-0.333627045,-0.338066757,-0.267192602,-0.293157697,-0.287322998,-0.220952868,-0.411407351,-0.41303587,-0.274414718,-0.247719407,-0.256623626,-0.154574871,-0.231652141,-0.248087183,-0.0811673999,-0.334870577,-0.319298476,-0.216315061,0.270982206,0.278723121,0.258759618,0.18359977,0.174115419,0.245908737,0.173017979,0.205996752,0.295422733,0.242152989,0.236555874,0.388794124,0.193595529,0.178018719,0.406422049,0.186894894,0.210670143,0.44350633,0.292377293,0.311338633,0.338894457,0.283962637,0.302002281,0.343098581,0.195460618,0.240891784,0.33160606
cleverness,0.389014959,0.35489291,0.347247571,0.298928916,0.271618187,0.343144268,0.282624811,0.248425722,0.318963647,0.271758378,0.233461976,0.32988885,0.191567421,0.162553072,0.277227253,0.165841103,0.138867497,0.269732356,0.273613632,0.238514781,0.341056556,0.0861064196,0.0651128292,0.181078181,0.159830034,0.143374994,0.220216781,-0.300335944,-0.309521437,-0.301506937,-0.264341593,-0.269806087,-0.29782778,-0.342742383,-0.347735286,-0.30839318,-0.342469692,-0.334751427,-0.328773081,-0.336130321,-0.318420827,-0.34414643,-0.370128453,-0.364148021,-0.356038839,-0.358589768,-0.354820907,-0.336215436,-0.289218128,-0.270526201,-0.318701446,-0.383928001,-0.378030181,-0.357956648
closeness,0.30271399,0.348026693,0.393649966,0.378822982,0.428516835,0.472380757,0.233767569,0.258082926,0.309193671,0.0971310139,0.124741435,0.21384275,0.192638159,0.208774328,0.245148242,0.0131895542,0.0210945606,0.179054946,0.257957518,0.29232958,0.454998612,0.230859518,0.265369564,0.421453714,0.174317896,0.197212577,0.359230995,-0.280647218,-0.286669791,-0.155475497,-0.250045836,-0.251076877,-0.150578082,-0.30763346,-0.310535192,-0.167083293,-0.332833171,-0.32940197,-0.248435199,-0.297995329,-0.287031889,-0.243576363,-0.347587764,-0.346633673,-0.271649241,-0.289482176,-0.280504405,-0.173570633,-0.226803303,-0.202025175,-0.165566415,-0.299160719,-0.293799102,-0.213323787
collaboration,0.341849089,0.392035604,0.395108253,0.536191702,0.557773352,0.623161197,0.394839048,0.412880391,0.470201969,0.397357196,0.436384439,0.440461189,0.735621452,0.740821898,0.704090416,0.332199156,0.34340468,0.491723806,0.425397754,0.487566471,0.596586585,0.557356536,0.587824166,0.821223497,0.390129656,0.457728744,0.614240527,-0.321036577,-0.306592882,-0.305198967,-0.317855835,-0.304925799,-0.327822685,-0.347168207,-0.322600543,-0.285447806,-0.406284869,-0.373666286,-0.374027908,-0.401265681,-0.370788991,-0.396607578,-0.399456143,-0.37100625,-0.377811134,-0.319127202,-0.289137185,-0.27872014,-0.269216597,-0.223398581,-0.268238187,-0.315966785,-0.27801016,-0.260649562
colleague,-0.291812241,-0.293351054,-0.20424211,-0.278874695,-0.285696328,-0.229660377,-0.321737289,-0.314034581,-0.256298393,-0.296522915,-0.294514656,-0.216700435,-0.318535686,-0.320938647,-0.241901025,-0.332892597,-0.318532407,-0.262483716,-0.341898084,-0.335894763,-0.241059244,-0.364524126,-0.36457637,-0.256075561,-0.398706377,-0.383245885,-0.309556544,-0.18206799,-0.193318844,-0.0980807543,-0.202746868,-0.215088665,-0.184707671,-0.280319571,-0.283837676,-0.173749641,-0.283783615,-0.274854481,-0.226327538,-0.30606544,-0.295680255,-0.272898078,-0.348242283,-0.338105142,-0.285022587,-0.296453953,-0.292972803,-0.206193984,-0.29336381,-0.285269439,-0.243155256,-0.364653289,-0.346951306,-0.265159011
