response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
capabilities,-13.375,-13.9375,-11.9375,-13.375,-13.5,-10.875,-14.125,-14.5625,-12.5,-13.3125,-13.625,-10.875,-12.5,-12.5,-9.75,-13.5625,-13.875,-10.25,-14.6875,-15,-12.3125,-14.6875,-14.75,-11.4375,-15.4375,-15.75,-12.3125,-17.625,-17.875,-14.5625,-18.125,-18.25,-15.75,-17.625,-18,-15.1875,-19.125,-19.125,-16.625,-19.875,-20.125,-17.375,-19.375,-19.75,-17,-18.375,-18.5,-15.6875,-18.25,-18.5,-16.125,-18.5,-18.625,-15.75
care,-11.375,-11.5625,-10.25,-9.0625,-9.25,-7.5,-13.5625,-13.625,-12,-13.4375,-13.875,-12.25,-10.25,-10.875,-9.4375,-14.875,-15.3125,-12.375,-9.1875,-9.5625,-8.25,-7.59375,-7.8125,-5.71875,-11.1875,-11.4375,-8.9375,-17.375,-17.5,-15.3125,-16.75,-16.75,-15.0625,-17.75,-18.125,-15.5,-17.875,-17.875,-16.875,-17.25,-17.375,-16,-18.375,-18.5,-16.625,-18.25,-18.25,-16.375,-16.75,-17,-15.5,-18.75,-19,-16.375
ceremony,-15.8125,-15.25,-14,-16.25,-15.9375,-14.375,-16.5,-16.25,-14.75,-16.875,-16.75,-15.25,-17,-16.625,-15.8125,-17.875,-17.75,-15.75,-16.625,-16.125,-14.3125,-17.75,-17.375,-15.375,-18.125,-17.875,-15.375,-18.875,-18.875,-15.625,-20.125,-20.125,-17.375,-19.375,-19.625,-15.625,-20.875,-20.625,-18.375,-22.375,-22.25,-19.875,-21.625,-21.625,-18.875,-20.25,-20.125,-17,-20.625,-20.625,-18,-20.75,-20.875,-17.125
ceremonies,-17.25,-17,-16,-18,-17.75,-16.5,-18.25,-18.125,-17,-19.125,-19,-18.125,-19,-18.875,-18.25,-19.625,-19.75,-18,-18.5,-18.375,-16.75,-19.75,-19.5,-17.5,-19.75,-19.75,-17.5,-19.75,-19.625,-17.125,-21.125,-20.875,-18.625,-20.25,-20.375,-17.25,-21.75,-21.75,-19.875,-23.125,-22.875,-20.875,-22.375,-22.5,-20.125,-20.875,-20.75,-18.375,-21.5,-21.25,-19,-21.5,-21.5,-18.5
charity,-10.3125,-10.0625,-8.5625,-8.4375,-7.96875,-6,-9.625,-9.0625,-7.6875,-9.25,-8.9375,-8,-6.75,-6.40625,-5.46875,-9.5625,-9.25,-7.28125,-7.5,-6.96875,-6.125,-7,-6.6875,-4.34375,-8,-7.5625,-5.6875,-23.375,-23.25,-20.625,-23.375,-23.5,-21.5,-22.625,-22.875,-20,-23.375,-23.375,-20.875,-24.25,-24.125,-22.125,-23.625,-23.75,-20.875,-23.375,-23.125,-21.125,-23.25,-23.125,-21.75,-23.375,-23.375,-21
charities,-14.9375,-15.0625,-13.4375,-14.875,-15.0625,-12.6875,-15.25,-15.5625,-13.5625,-15.4375,-15.9375,-13.8125,-14.4375,-14.75,-12.5625,-16.125,-16.5,-13.6875,-13.5,-13.5625,-12.125,-14,-14.4375,-11.25,-14.625,-14.8125,-12.0625,-23.375,-23.25,-20.875,-24.5,-24.625,-22.75,-22.5,-22.625,-20.125,-22.75,-22.75,-20.75,-24.125,-24.125,-22.5,-22.625,-22.5,-20.625,-23.125,-23,-21.375,-24.25,-24,-22.75,-22.875,-22.75,-20.75
chat,-16,-16.5,-13.9375,-18.5,-18.75,-15.9375,-18.625,-18.75,-15.9375,-18.875,-19.375,-16.25,-19.875,-20.125,-17.25,-19.875,-20.25,-16.875,-18.75,-19.125,-16,-20.5,-20.875,-17.375,-20.5,-21,-17.375,-20,-20,-16.375,-21,-21,-18,-20.25,-20.375,-16.75,-20.875,-21,-18,-22,-22.25,-19.25,-21.5,-21.75,-18.5,-20.875,-20.875,-17.875,-21.25,-21.375,-18.75,-21.25,-21.375,-18
chats,-12.625,-12.875,-11.1875,-15.0625,-15.375,-12.9375,-14.875,-15.3125,-13.0625,-15.875,-16.375,-14.0625,-17.25,-17.5,-15.125,-17.125,-17.5,-14.5625,-15.5,-16,-13.3125,-17.625,-17.875,-14.4375,-17.375,-17.875,-14,-19.125,-19,-15.125,-20.375,-20.375,-16.75,-18.75,-19,-15,-19.875,-19.625,-16.625,-21.125,-21.125,-17.625,-20.125,-20.25,-16.875,-19.75,-19.75,-16.25,-20.5,-20.375,-17.375,-20,-20,-16.375
choice,-9.3125,-9.4375,-6.9375,-9.5,-9.6875,-6.5625,-9.75,-9.6875,-7.125,-9.9375,-10,-8.0625,-10.1875,-10.0625,-7.78125,-11.0625,-11.25,-8.5,-11.8125,-11.9375,-8.8125,-13,-13.125,-9.5,-13,-13.375,-9.5625,-12.5,-12.4375,-9.125,-12.625,-12.6875,-9.9375,-12.6875,-12.6875,-9.75,-15,-14.9375,-12.125,-15.875,-15.625,-12.25,-15.1875,-15.3125,-12.25,-13.625,-13.5625,-10.75,-12.8125,-12.5625,-10.3125,-13.5,-13.6875,-10.75
choices,-11.6875,-11.75,-10.25,-12,-12.25,-10.125,-11.625,-11.875,-9.8125,-12.6875,-12.9375,-11.375,-12.75,-13.125,-11.0625,-13.1875,-13.625,-11.0625,-14.5,-14.5,-12.3125,-14.5,-14.875,-12.25,-15.375,-15.625,-12.75,-14.0625,-14.25,-11.9375,-14.0625,-14.3125,-12.1875,-13.9375,-14.25,-11.875,-16.5,-16.75,-14.3125,-16.625,-16.75,-14.1875,-16.5,-16.875,-14.25,-14.875,-15,-12.6875,-13.875,-14.125,-12.3125,-14.625,-14.9375,-12.4375
civility,-10.875,-10.4375,-9.875,-9.375,-8.625,-8.125,-10.9375,-10.1875,-9.5625,-11.6875,-11.3125,-11.3125,-9.625,-9,-9,-11.875,-11.625,-10.3125,-10.4375,-9.8125,-8.875,-9.9375,-9.375,-7.25,-11.625,-11,-8.75,-18.75,-18.5,-15.75,-20.25,-20,-17.75,-18.625,-18.5,-14.6875,-20.25,-19.875,-16.875,-21.875,-21.5,-18.5,-20.75,-20.5,-16.25,-19.875,-19.5,-17.375,-20.125,-19.875,-18,-20.125,-20,-17
civilian,-17.5,-17.625,-16.25,-18.125,-18.25,-16.375,-18.25,-18.25,-16.75,-18.125,-18.25,-17.125,-18.25,-18.375,-16.875,-18.625,-18.875,-17.125,-18.375,-18.5,-16.625,-19,-19.125,-16.625,-19.5,-19.75,-17.125,-19.25,-19.375,-16.875,-19.375,-19.5,-16.875,-18.625,-18.75,-16.5,-19.625,-19.625,-17,-20.375,-20.5,-17.375,-19.75,-19.75,-16.875,-18.75,-18.25,-16.625,-18.75,-18.5,-16.5,-18.75,-18.375,-16.25
civilians,-17.875,-17.875,-16.375,-17.5,-17.5,-15.25,-18.375,-18.375,-16.375,-18.125,-18.25,-16.75,-17.125,-17.125,-15.4375,-18.375,-18.5,-16.5,-17.5,-17.625,-15.5625,-17.125,-17.375,-14.1875,-18.5,-18.625,-15.75,-17.125,-17.25,-13.5625,-16.875,-17,-12.5625,-16.75,-16.5,-12.9375,-16.875,-16.875,-13.375,-17.25,-17.25,-12.8125,-17.375,-17.25,-13,-16.25,-15.875,-13.4375,-15.5625,-15.4375,-12.25,-16.375,-16.125,-12.875
cleverness,-11.5,-11.625,-10.875,-13.0625,-12.9375,-11.3125,-13.1875,-13.125,-12,-13.0625,-13.375,-11.75,-14,-13.9375,-11.9375,-14.5,-14.4375,-12.125,-13.0625,-13.5,-10.875,-15.625,-15.8125,-12.4375,-15.4375,-15.625,-12.3125,-20.75,-20.5,-18.875,-21.375,-20.875,-19.625,-20.875,-20.75,-18.625,-21.75,-21.75,-20.125,-22.75,-22.5,-20.875,-22.25,-22.125,-20.5,-21.25,-21.125,-19.5,-21.125,-20.75,-19.5,-21.375,-21.25,-19.375
closeness,-12.4375,-12.0625,-11.25,-11.5625,-10.8125,-10.0625,-13.25,-13,-11.9375,-14.125,-14,-12.5,-13.125,-12.9375,-11.5625,-14.875,-14.8125,-12.5,-12.8125,-12.4375,-10.5625,-13.0625,-12.5625,-10.25,-13.875,-13.75,-10.9375,-19.625,-19.5,-16.75,-19.5,-19.25,-16.625,-19.5,-19.625,-16.5,-20.5,-20.625,-18.25,-21,-20.5,-18.25,-21,-20.875,-18.25,-19.875,-19.75,-17.5,-19.5,-19,-17.125,-20.125,-20,-17.5
collaboration,-11.5625,-11.125,-10.4375,-10.8125,-10.3125,-9,-11.875,-11.25,-10.25,-11.75,-11.4375,-10.9375,-9.75,-9.3125,-8.5,-12.25,-11.9375,-10,-12.5,-12.25,-10.0625,-12,-11.625,-8.125,-13.5625,-13.25,-10,-20.75,-20.5,-17.5,-21.875,-21.625,-19,-20.625,-20.25,-16.875,-22,-21.5,-19.25,-23.125,-22.75,-20.125,-22.25,-22.125,-19.25,-20.375,-20,-17.25,-20.625,-20.25,-17.75,-20.25,-19.875,-16.125
colleague,-18.875,-19.125,-17.375,-19.375,-19.5,-17.625,-19.125,-19.375,-17.75,-19.625,-19.875,-18,-19.25,-19.5,-17.875,-19.75,-20.125,-18,-19.625,-19.875,-17.5,-20,-20.125,-17.625,-20.25,-20.5,-17.875,-19.75,-19.5,-16.5,-21.125,-21.125,-18.25,-20.125,-20.25,-16.875,-21.25,-21.375,-18.875,-22.875,-22.875,-20.125,-21.875,-22.125,-19.5,-20.625,-20.625,-17.75,-21.375,-21.375,-18.875,-21.125,-21.25,-18.25
colleagues,-19.125,-19.125,-17.375,-19.5,-19.5,-17.5,-19.875,-19.875,-18.125,-20.125,-20.125,-18.375,-19.5,-19.5,-17.75,-20.75,-20.625,-18.625,-19.375,-19.5,-17.125,-19.875,-20,-16.875,-20.625,-20.625,-17.75,-19.625,-19.375,-16.625,-21.125,-21,-18.25,-20.625,-20.75,-17.5,-21.5,-21.5,-19.125,-22.875,-22.875,-20.375,-22.375,-22.375,-20,-20.75,-20.75,-18.125,-21.375,-21.375,-18.875,-21.75,-21.875,-18.75
collectivity,-15.0625,-15.1875,-12.9375,-13.75,-13.8125,-11.6875,-15.1875,-15.3125,-13.4375,-14.5,-14.5,-12,-12.625,-12.6875,-10.8125,-14.375,-14.5,-11.6875,-15.5,-15.5,-12.625,-14.4375,-14.3125,-11.5625,-15.625,-15.625,-12.75,-19.125,-19,-16.875,-18.875,-18.875,-16.875,-18.625,-18.875,-16.25,-19.875,-20,-17.625,-20.375,-20.25,-17.875,-19.875,-19.75,-17.125,-19.25,-19.375,-17.25,-19,-19,-17.25,-19,-19.25,-16.625
common good,-13.6875,-13.8125,-11.9375,-12,-12.125,-9.875,-13.125,-13.375,-11.375,-12.9375,-13.0625,-11.375,-10.1875,-10.4375,-9.3125,-13.0625,-13.25,-10.875,-13.9375,-14,-11.8125,-12.75,-12.8125,-10,-13.8125,-13.9375,-11.6875,-21.625,-21.75,-20.125,-21.625,-21.75,-20.25,-21.25,-21.75,-19.75,-22.25,-22.375,-20.625,-22,-22.125,-20.5,-22.375,-22.5,-20.5,-22.375,-22.25,-20.25,-21.625,-21.75,-20,-22,-22.125,-19.75
common ground,-13.25,-13.125,-11.875,-11.75,-11.5625,-9.875,-13.125,-13.0625,-11.625,-13.1875,-13.3125,-12.1875,-11,-11.0625,-9.75,-13.25,-13.4375,-11.1875,-13.5,-13.375,-11.6875,-12.625,-12.375,-9.625,-14,-13.875,-11.5,-21.125,-21.375,-19,-21.125,-21.25,-19,-20.125,-20.75,-18,-22.125,-22.375,-19.625,-21.75,-22,-19.25,-21.25,-21.75,-18.75,-21.625,-21.625,-19.25,-20.875,-20.75,-18.875,-20.75,-21.125,-18.25
communication,-9.75,-10.125,-9.25,-9,-8.9375,-7.65625,-10.5625,-10.5,-9.25,-10.75,-11.125,-10.5625,-10,-10.0625,-9.1875,-11.5,-11.8125,-9.75,-11.875,-12.1875,-9.875,-12,-12.125,-8.25,-13.0625,-13.1875,-9.375,-16.5,-17,-13.75,-17.75,-18,-15.375,-17.5,-17.875,-14.25,-18.625,-18.75,-15.9375,-19.75,-19.75,-16.875,-19.75,-19.875,-16.5,-18.125,-18.25,-15.4375,-18.625,-18.5,-16.125,-19.125,-19.25,-16.125
communications,-15.0625,-15.375,-14.375,-14.1875,-14.3125,-12.9375,-15,-15.25,-13.9375,-15.875,-16.25,-15.0625,-14.75,-14.9375,-13.375,-15.75,-16.125,-13.6875,-16.625,-17,-14.625,-16.125,-16.5,-13.1875,-16.875,-17.125,-13.8125,-17,-17.125,-14.3125,-17.5,-17.625,-15.1875,-17.375,-17.625,-14.375,-18.625,-18.875,-16.5,-19.25,-19.375,-16.75,-19.5,-19.625,-16.625,-18.125,-18.25,-15.9375,-18.25,-18.375,-16,-19,-19.25,-16.25
companion,-9.9375,-9.6875,-9.6875,-8.375,-7.625,-7.40625,-10.8125,-10.5,-10.5625,-11.25,-11.375,-11.5,-9.5625,-9.0625,-9.125,-11.9375,-12.0625,-11,-10.125,-9.75,-9.1875,-9.375,-8.6875,-6.9375,-11.75,-11.3125,-9.5,-21,-21.375,-18.75,-21.125,-21.375,-19.25,-20.25,-20.625,-18.25,-22.5,-22.75,-20.5,-22.75,-23,-20.5,-22.375,-22.625,-20.25,-21.75,-21.875,-19.25,-21.25,-21.375,-19.25,-21.25,-21.25,-18.875
companions,-11.6875,-11.5625,-11,-10.375,-10.125,-9.1875,-13.0625,-12.9375,-12.3125,-12.9375,-13.0625,-12.6875,-11.3125,-11,-10.625,-14.0625,-14.1875,-12.4375,-12.0625,-11.6875,-10.875,-11.1875,-10.75,-8.625,-13.3125,-13.0625,-10.8125,-21.875,-22,-19.75,-21.625,-21.875,-19.75,-21.375,-21.625,-19.125,-22.5,-22.5,-20.625,-22.5,-22.5,-20.375,-22.375,-22.625,-20.25,-21.875,-21.75,-19.75,-21.25,-21.25,-19.5,-21.625,-21.5,-19.25
compassion,-4.59375,-4.03125,-3.609375,-2.484375,-1.8125,-1.1015625,-4.59375,-3.953125,-3.203125,-4.90625,-4.5,-5.09375,-2.640625,-2.171875,-2.515625,-5.375,-5.15625,-3.78125,-3.03125,-2.421875,-2.296875,-1.734375,-0.97265625,0.287109375,-4.3125,-3.703125,-2.15625,-22.5,-22.5,-19.75,-23.625,-23.625,-21.25,-22.5,-22.75,-19.75,-23.125,-23,-20.5,-24.625,-24.5,-22.125,-23.75,-23.75,-21,-22.375,-22.375,-20.25,-22.875,-22.75,-21.125,-22.375,-22.5,-20.125
competition,-17.25,-17.25,-15.8125,-18.375,-18.5,-16.375,-15.875,-15.3125,-14.1875,-17.625,-17.5,-15.5,-18.375,-18.125,-15.625,-17.125,-16.75,-14.875,-19.75,-20,-17.625,-21,-21.375,-18.375,-20.625,-20.875,-18,-16.25,-16.25,-12.875,-17.25,-17.25,-14.25,-16.875,-16.875,-13.75,-18,-18.125,-15.1875,-19.625,-19.375,-16.25,-19.25,-19.25,-16.125,-17,-16.75,-14.3125,-17.625,-17.375,-15,-17.5,-17.375,-15
completion,-9.25,-8.9375,-7.5625,-9.6875,-9.25,-7.28125,-10.1875,-10.0625,-8.4375,-10.3125,-10.125,-8.375,-10.1875,-9.75,-8.3125,-11.4375,-11.3125,-8.75,-10.75,-10.25,-8,-12.25,-12.125,-8.8125,-11.875,-12,-8.1875,-17,-17.125,-13.8125,-17.75,-17.75,-15.6875,-16.625,-17,-13.8125,-18.875,-18.875,-16.625,-20.5,-20.375,-18.5,-19.25,-19.625,-16.875,-17.875,-17.875,-15.25,-18.25,-18.125,-16.375,-17.875,-18.125,-15.1875
compromise,-16.5,-16.5,-13.625,-15.875,-16,-13.0625,-16.5,-16.625,-13.75,-16.375,-16.5,-13.875,-14.5625,-14.625,-12.375,-17,-17.25,-13.75,-17.375,-17.25,-13.75,-17.625,-17.625,-13.3125,-18.375,-18.25,-14.25,-18,-17.875,-15.25,-17.625,-17.625,-15.5625,-17.125,-17.375,-14.3125,-19.5,-19.375,-16.875,-19.625,-19.5,-17.25,-19.5,-19.5,-16.5,-18.5,-18.25,-15.9375,-17.75,-17.5,-15.6875,-18.25,-18.125,-14.9375
