response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ambition,-6.78125,-6.71875,-5.8125,-7,-7.03125,-6.375,-6.75,-6.875,-6.0625,-6.75,-6.84375,-6.0625,-7.5,-7.4375,-7.03125,-7,-7.09375,-6.40625,-8,-8.0625,-7.4375,-8.75,-8.625,-8.4375,-8.4375,-8.375,-8.0625,-9.25,-9.25,-8.3125,-8.9375,-9.125,-7.9375,-9.375,-9.25,-8.1875,-10.0625,-9.9375,-9.25,-9.5625,-9.4375,-8.75,-9.5625,-9.4375,-8.875,-9.4375,-9.1875,-8.6875,-8.5625,-8.4375,-7.9375,-9,-8.9375,-8.1875
ambitions,-8.75,-8.6875,-8.375,-9,-9.0625,-8.5625,-8.8125,-8.9375,-8.375,-8.6875,-8.6875,-8.1875,-9.0625,-9.3125,-8.8125,-8.875,-9,-8.4375,-9.4375,-9.375,-9.4375,-9.75,-9.8125,-9.8125,-9.625,-9.5,-9.6875,-10,-10,-9.375,-9.8125,-9.625,-9.125,-10,-9.875,-9.5,-10.6875,-10.5,-10.375,-10.1875,-10,-9.875,-10.3125,-10.25,-10,-10.0625,-9.875,-9.9375,-9.5625,-9.5,-9.1875,-9.9375,-9.875,-9.5
amigo,-7.75,-7.78125,-6.9375,-8.25,-8.25,-7.6875,-8.1875,-8.1875,-7.5,-8.5,-8.5625,-7.84375,-9.0625,-9.25,-8.5,-8.625,-8.8125,-8.25,-8.9375,-8.8125,-8.25,-9.25,-9.25,-8.875,-9.25,-9.125,-8.8125,-9.9375,-9.9375,-9.375,-9.875,-9.9375,-9.5,-9.9375,-10,-9.5625,-11.0625,-11.125,-10.625,-10.9375,-10.9375,-10.5625,-10.875,-10.8125,-10.5,-10.4375,-10.3125,-10,-10.0625,-10.0625,-9.75,-10.25,-10.375,-10
amigos,-7.21875,-7.25,-6.46875,-7.28125,-7.34375,-6.84375,-7.5625,-7.6875,-6.78125,-8,-7.9375,-7.09375,-8.4375,-8.5625,-7.875,-8.375,-8.5,-7.6875,-8.0625,-7.90625,-7.625,-8.1875,-8.3125,-8.0625,-8.5625,-8.5625,-8.25,-10.375,-10.4375,-9.625,-10.5,-10.5625,-9.875,-10.625,-10.5625,-10,-11.6875,-11.375,-10.8125,-11.3125,-11.25,-10.9375,-11.3125,-11.375,-11,-10.8125,-10.8125,-10.125,-10.4375,-10.6875,-10.125,-10.6875,-10.875,-10.25
aptitude,-8.9375,-8.9375,-8,-9,-8.9375,-8.4375,-8.875,-9,-8.1875,-9.0625,-9.125,-8.125,-9.125,-9.1875,-8.625,-9.0625,-9.0625,-8.375,-9.5625,-9.4375,-9.1875,-9.5625,-9.625,-9.375,-9.75,-9.5625,-9.3125,-10.125,-10.25,-9.25,-10.1875,-10.3125,-9.5,-10.375,-10.375,-9.625,-11.5625,-11.375,-10.875,-11.3125,-11.1875,-10.875,-11.4375,-11.375,-10.9375,-10.9375,-10.8125,-10.125,-10.4375,-10.25,-9.6875,-10.8125,-10.75,-10.25
buddies,-7.84375,-7.90625,-7.25,-8.125,-8.1875,-7.71875,-8.125,-8.0625,-7.625,-8.5625,-8.5625,-7.75,-9.1875,-9.375,-8.8125,-9.125,-9.0625,-8.4375,-8.6875,-8.75,-8.5625,-9,-9.1875,-9,-9.0625,-9.1875,-8.875,-10.75,-10.6875,-10,-10.875,-10.8125,-10.125,-10.8125,-10.75,-9.9375,-12,-11.9375,-11,-12,-11.9375,-11.25,-11.9375,-11.9375,-11.1875,-11.0625,-10.9375,-10.4375,-11,-10.9375,-10.4375,-11,-11.0625,-10.375
buddy,-7.65625,-7.53125,-6.96875,-7.96875,-8,-7.59375,-8.0625,-8.0625,-7.53125,-8.4375,-8.5,-7.78125,-9.0625,-9.25,-8.5,-8.8125,-9,-8.3125,-8.5,-8.5625,-8.25,-9.0625,-9.125,-8.8125,-9.0625,-9.0625,-8.8125,-9.75,-9.75,-8.625,-9.875,-9.9375,-8.875,-9.9375,-9.9375,-9,-11.1875,-11.0625,-10.0625,-11.0625,-11.125,-10.1875,-11.125,-11.1875,-10.1875,-10.375,-10.3125,-9.375,-10,-10.1875,-9.375,-10.1875,-10.375,-9.5625
capability,-7.21875,-7.15625,-6.71875,-7.28125,-7.28125,-6.9375,-6.96875,-6.96875,-6.53125,-6.84375,-6.9375,-6.4375,-7.125,-7.375,-6.75,-6.9375,-7.0625,-6.5,-7.71875,-7.6875,-7.46875,-7.8125,-7.8125,-7.71875,-7.625,-7.625,-7.5625,-8.5625,-8.6875,-8.4375,-8.25,-8.3125,-8.0625,-8.5,-8.5,-8.3125,-9.1875,-9.125,-9.25,-8.6875,-8.625,-8.6875,-8.875,-8.875,-8.8125,-8.1875,-8,-8.125,-7.53125,-7.46875,-7.46875,-7.75,-7.84375,-7.625
capabilities,-8.0625,-7.96875,-7.84375,-8.1875,-8.125,-7.96875,-8,-7.9375,-7.5625,-7.78125,-7.84375,-7.40625,-7.90625,-7.875,-7.625,-7.71875,-7.875,-7.46875,-8.375,-8.25,-8.3125,-8.375,-8.3125,-8.4375,-8.25,-8.25,-8.3125,-9.1875,-9.25,-8.9375,-9,-8.875,-8.8125,-9.3125,-9.125,-9.1875,-10,-9.8125,-10.125,-9.625,-9.625,-9.875,-9.75,-9.8125,-9.9375,-9.1875,-9.125,-9.5,-8.8125,-8.75,-9,-9.125,-9.125,-9.25
care,-6.71875,-6.8125,-5.875,-6.59375,-6.625,-5.90625,-7.0625,-7.4375,-6.21875,-7.0625,-7.15625,-6.125,-6.78125,-6.96875,-6.15625,-7.125,-7.4375,-6.34375,-5.90625,-5.9375,-5.46875,-5.40625,-5.4375,-5.21875,-5.90625,-6.21875,-5.625,-7.46875,-7.53125,-6.875,-7.15625,-7.15625,-6.5625,-7.5625,-7.65625,-6.84375,-8.625,-8.5,-8.25,-8.375,-8.3125,-8.0625,-8.3125,-8.25,-8.0625,-7.75,-7.59375,-7.28125,-6.8125,-6.75,-6.46875,-7.5625,-7.375,-6.875
ceremony,-9.9375,-10.125,-9.1875,-10.3125,-10.5,-9.8125,-10,-10.125,-9.5,-10.4375,-10.5,-9.625,-10.625,-10.9375,-10.4375,-10.4375,-10.5625,-10.0625,-10.8125,-10.875,-10.4375,-11.1875,-11.1875,-11.0625,-10.9375,-11,-10.875,-11.3125,-11.25,-10.3125,-11.25,-11.3125,-10.5,-11.25,-11.3125,-10.5625,-12.375,-12.3125,-12,-12.5,-12.3125,-12,-12.25,-12.125,-11.875,-11.6875,-11.5625,-11.0625,-11.5,-11.5,-10.875,-11.5,-11.5625,-10.9375
ceremonies,-10.375,-10.5625,-9.8125,-10.6875,-10.8125,-10.1875,-10.5,-10.6875,-9.8125,-10.8125,-11,-10.1875,-11.25,-11.375,-10.6875,-11.125,-11.1875,-10.3125,-11.125,-11.125,-10.8125,-11.625,-11.6875,-11.3125,-11.5625,-11.4375,-11.0625,-11.3125,-11.4375,-10.6875,-11.5,-11.625,-10.9375,-11.625,-11.5625,-10.9375,-12.6875,-12.6875,-12.125,-12.8125,-12.75,-12.3125,-12.5,-12.4375,-12.125,-12,-11.875,-11.4375,-11.625,-11.6875,-11.3125,-11.875,-11.8125,-11.25
charity,-7.375,-7.28125,-6.3125,-6.9375,-6.8125,-6.1875,-7,-7.0625,-6.03125,-7,-7,-6.0625,-6.5625,-6.5625,-5.9375,-6.90625,-6.90625,-5.875,-6.28125,-6.0625,-5.71875,-5.71875,-5.8125,-5.8125,-5.78125,-5.75,-5.71875,-11.0625,-11.0625,-9.75,-10.8125,-10.875,-9.625,-11.0625,-11.125,-9.9375,-11.9375,-11.9375,-11.125,-11.5625,-11.6875,-10.9375,-11.8125,-11.6875,-10.9375,-11.1875,-11.1875,-10.25,-10.6875,-10.8125,-10,-11.1875,-11,-10.125
charities,-9.875,-10,-8.9375,-9.75,-9.9375,-9.0625,-9.75,-9.875,-9,-9.875,-9.9375,-8.8125,-10,-10,-9.0625,-9.8125,-10,-9,-9.5,-9.5,-8.6875,-9.4375,-9.5,-9,-9.3125,-9.25,-8.75,-11.625,-11.6875,-10.6875,-11.625,-11.6875,-10.625,-11.75,-11.625,-10.8125,-12.4375,-12.25,-11.75,-12.4375,-12.25,-11.75,-12.375,-12.3125,-11.875,-12.0625,-11.875,-11.375,-11.5625,-11.625,-10.9375,-11.875,-11.8125,-11.1875
chat,-7.125,-7.3125,-6.3125,-7.90625,-8.125,-7.40625,-7.625,-7.84375,-6.875,-8.0625,-8.3125,-7.3125,-9,-9.375,-8.4375,-8.5,-8.75,-7.71875,-8.6875,-8.8125,-7.96875,-9.625,-9.6875,-9.1875,-9.3125,-9.5,-8.8125,-9,-8.9375,-7.71875,-9,-9,-7.9375,-9.0625,-9.125,-8.0625,-10.25,-10.0625,-9.125,-10,-10.0625,-9.125,-10,-10,-9.1875,-9.5625,-9.375,-8.6875,-9.25,-9.375,-8.5,-9.5,-9.625,-8.625
chats,-7.59375,-7.75,-7.03125,-8,-8.3125,-7.75,-7.96875,-8.1875,-7.59375,-8.375,-8.5625,-7.71875,-9.0625,-9.3125,-8.8125,-8.75,-9,-8.3125,-8.75,-8.875,-8.375,-9.25,-9.4375,-9.1875,-9.25,-9.25,-9,-8.8125,-8.875,-8,-8.875,-8.75,-7.96875,-9,-9,-8.125,-9.6875,-9.625,-9.1875,-9.6875,-9.75,-9.125,-9.6875,-9.6875,-9.1875,-9.25,-9.25,-8.875,-9,-9.125,-8.6875,-9.25,-9.375,-8.75
choice,-6.09375,-6.125,-6.125,-6.40625,-6.375,-6.4375,-6.28125,-6.25,-6.09375,-6.03125,-6.15625,-6.09375,-6.75,-6.875,-6.6875,-6.28125,-6.375,-6.40625,-7.09375,-6.96875,-7.25,-7.15625,-7.15625,-7.625,-6.9375,-6.65625,-7.28125,-7.65625,-7.8125,-7.0625,-7.8125,-7.875,-7.09375,-7.75,-7.65625,-6.96875,-8.5,-8.5,-8.0625,-8.75,-8.6875,-8.125,-8.25,-8.4375,-7.625,-7.5625,-7.6875,-7.09375,-7.40625,-7.40625,-7.03125,-7.375,-7.59375,-6.84375
choices,-6.84375,-6.875,-6.625,-7.21875,-7.15625,-7.125,-6.90625,-6.90625,-6.78125,-7.125,-7.0625,-7.15625,-7.5625,-7.8125,-7.625,-7.375,-7.4375,-7.1875,-7.625,-7.59375,-7.5,-8.0625,-8.125,-7.9375,-7.6875,-7.84375,-7.71875,-7.0625,-7.125,-6.34375,-7.1875,-7.25,-6.40625,-7.1875,-7.21875,-6.5625,-7.75,-7.59375,-7.53125,-7.90625,-7.8125,-7.375,-7.71875,-7.65625,-7.46875,-7.28125,-7.1875,-6.90625,-6.875,-6.78125,-6.5,-7.28125,-7.15625,-7.03125
civility,-7.375,-7.4375,-6.625,-7.40625,-7.375,-6.875,-7.28125,-7.3125,-6.53125,-7.5625,-7.46875,-6.78125,-7.75,-7.78125,-7.28125,-7.65625,-7.71875,-6.9375,-7.40625,-7.40625,-7,-7.3125,-7.375,-7.25,-7.375,-7.40625,-7.03125,-10.75,-10.6875,-9.5625,-10.6875,-10.75,-9.9375,-10.6875,-10.6875,-10,-11.375,-11.1875,-10.625,-11.375,-11.3125,-10.875,-11.1875,-11.25,-10.6875,-10.875,-10.9375,-10.25,-10.625,-10.5625,-10.0625,-10.875,-11,-10.3125
civilian,-10.3125,-10.375,-9.125,-10.5625,-10.75,-9.5625,-10.1875,-10.25,-9.3125,-10.5,-10.5625,-9.4375,-10.625,-10.8125,-10,-10.4375,-10.5,-9.5,-10.625,-10.75,-9.8125,-10.75,-11.125,-10.1875,-10.625,-10.875,-9.875,-10.8125,-10.8125,-9.375,-10.6875,-10.8125,-9.625,-10.75,-10.8125,-9.625,-11.4375,-11.3125,-10.3125,-11.375,-11.5625,-10.625,-11.1875,-11.125,-10.25,-10.75,-10.6875,-9.6875,-10.25,-10.375,-9.375,-10.5,-10.5,-9.4375
civilians,-10.625,-10.8125,-9.6875,-10.9375,-10.9375,-10.0625,-10.4375,-10.625,-9.6875,-10.5625,-10.875,-9.8125,-10.75,-11,-10.3125,-10.5625,-10.8125,-9.875,-10.75,-10.75,-10.3125,-10.8125,-11.0625,-10.5625,-10.75,-10.875,-10.25,-11,-11.0625,-9.75,-10.9375,-10.9375,-9.9375,-11.125,-11,-9.9375,-11.5625,-11.5625,-10.6875,-11.5,-11.6875,-10.875,-11.25,-11.25,-10.5,-10.75,-10.8125,-10,-10.5625,-10.5625,-9.6875,-10.8125,-10.875,-9.75
cleverness,-7.375,-7.5625,-6.84375,-7.78125,-8,-7.5,-7.40625,-7.4375,-7.0625,-7.84375,-7.90625,-7.1875,-8.4375,-8.5625,-8.125,-8.0625,-8.1875,-7.75,-8.5625,-8.625,-8.3125,-9,-9.0625,-9.0625,-8.8125,-8.875,-8.6875,-10,-9.875,-9.25,-9.75,-9.625,-9.25,-9.9375,-9.75,-9.375,-10.9375,-10.625,-10.4375,-10.5625,-10.4375,-10.0625,-10.5,-10.3125,-10.25,-10.1875,-9.875,-9.875,-9.625,-9.5625,-9.1875,-10,-10,-9.75
closeness,-6.09375,-6.0625,-5.75,-6.25,-6.28125,-5.90625,-6.375,-6.4375,-5.96875,-6.96875,-6.96875,-6.4375,-7.125,-7.34375,-6.9375,-7.53125,-7.65625,-7.09375,-6.5,-6.625,-6.375,-6.78125,-6.8125,-6.8125,-6.875,-6.96875,-6.6875,-10.1875,-10.125,-9.1875,-10.125,-10.1875,-9.25,-10.3125,-10.3125,-9.625,-11,-10.9375,-10.5625,-10.875,-10.8125,-10.4375,-10.9375,-10.9375,-10.625,-10.1875,-10.0625,-9.75,-10,-9.875,-9.3125,-10.375,-10.375,-9.8125
collaboration,-6.65625,-6.90625,-6,-6.9375,-6.9375,-6.3125,-6.625,-6.71875,-5.90625,-6.71875,-6.8125,-6.09375,-7.03125,-7.21875,-6.78125,-6.78125,-7.09375,-6.25,-6.875,-6.96875,-6.6875,-6.875,-7,-6.8125,-6.59375,-6.6875,-6.59375,-10.0625,-10.0625,-9.0625,-10.3125,-10.25,-9.5625,-10.3125,-10.1875,-9.3125,-11.375,-11.125,-10.5625,-11.3125,-11.25,-10.8125,-11.0625,-11.0625,-10.5625,-10.5,-10.4375,-9.6875,-10.375,-10.1875,-9.5625,-10.4375,-10.5,-9.75
colleague,-10.5625,-10.75,-9.625,-10.9375,-11.0625,-10.25,-10.5625,-10.6875,-9.6875,-10.75,-11.125,-10,-11.25,-11.4375,-10.6875,-10.9375,-11.0625,-10.1875,-11.375,-11.4375,-10.6875,-11.4375,-11.6875,-11,-11.1875,-11.375,-10.6875,-10.5625,-10.75,-9.375,-10.8125,-10.75,-9.625,-11,-10.9375,-9.75,-11.875,-11.75,-11.125,-11.9375,-11.75,-11.125,-11.875,-11.75,-11.25,-11.125,-10.9375,-10.1875,-11,-10.75,-9.875,-11.1875,-11.1875,-10.25
colleagues,-10.5,-10.625,-9.75,-10.6875,-10.75,-10.125,-10.3125,-10.5,-9.875,-10.8125,-10.875,-10.0625,-11.125,-11.1875,-10.75,-10.75,-10.9375,-10.1875,-11.0625,-11.25,-10.75,-11.125,-11.1875,-11.1875,-10.9375,-11,-10.875,-9.75,-9.9375,-9.0625,-10,-10,-9.1875,-10.25,-10.25,-9.5,-11.125,-11.125,-10.6875,-11.25,-11,-10.875,-11.25,-11.375,-10.875,-10.125,-10.1875,-9.5,-10,-9.9375,-9.3125,-10.4375,-10.375,-9.75
collectivity,-7.75,-7.84375,-6.96875,-7.90625,-8,-7.4375,-7.6875,-7.84375,-7,-7.71875,-7.71875,-7.09375,-8.0625,-8.25,-7.71875,-7.9375,-7.96875,-7.21875,-7.96875,-7.875,-7.59375,-8.0625,-8.0625,-7.875,-7.84375,-7.9375,-7.65625,-9.5,-9.75,-8.875,-9.5625,-9.75,-9,-9.6875,-9.75,-8.8125,-10.4375,-10.25,-9.75,-10.3125,-10.25,-9.8125,-10.1875,-10.1875,-9.5625,-9.9375,-9.75,-9.1875,-9.5,-9.625,-9.0625,-9.6875,-9.6875,-8.875
common good,-8.125,-8,-7.90625,-7.46875,-7.4375,-7.5,-7.6875,-7.8125,-7.59375,-7.78125,-7.75,-7.5625,-7.125,-7.125,-7.125,-7.625,-7.59375,-7.28125,-6.65625,-6.75,-7.125,-6.3125,-6.34375,-6.96875,-6.125,-6.21875,-6.84375,-10.75,-10.75,-10.25,-10.75,-10.5625,-10.25,-10.8125,-10.6875,-10.3125,-11.25,-11.1875,-10.8125,-11.3125,-11.1875,-10.875,-11.125,-11.0625,-10.8125,-11.0625,-11.125,-10.625,-10.875,-10.8125,-10.5,-11.0625,-11,-10.5625
common ground,-9.4375,-9.5,-9,-9.0625,-9.125,-8.9375,-9.3125,-9.25,-9,-9.25,-9.25,-8.6875,-8.9375,-8.875,-8.5,-9.375,-9.3125,-8.75,-9.125,-9.0625,-8.9375,-8.625,-8.5625,-8.75,-8.8125,-8.75,-9,-10.4375,-10.5,-10,-10.6875,-10.75,-10,-10.5625,-10.5625,-10.125,-11,-10.9375,-11,-11.5,-11.375,-11.125,-11,-10.8125,-11,-10.6875,-10.6875,-10.5625,-10.8125,-10.6875,-10.25,-10.6875,-10.4375,-10.5625
communication,-5.96875,-6.03125,-5.4375,-6,-6.15625,-5.90625,-5.8125,-5.75,-5.34375,-6,-6.0625,-5.5625,-6.25,-6.40625,-6.3125,-5.96875,-6,-5.53125,-6.5,-6.5,-6.46875,-6.59375,-6.59375,-7,-6.375,-6.40625,-6.40625,-9.5,-9.5,-8.9375,-9.375,-9.375,-8.6875,-9.75,-9.875,-9.0625,-10.5625,-10.375,-10.1875,-10.125,-9.875,-9.6875,-10.3125,-10.25,-10,-9.8125,-9.8125,-9.625,-9.375,-9.25,-8.875,-9.75,-9.75,-9.3125
communications,-8.3125,-8.4375,-8.0625,-8.25,-8.5,-8.1875,-7.9375,-8.125,-7.6875,-8.125,-8.25,-7.875,-8.4375,-8.5625,-8.25,-7.9375,-8.3125,-7.5625,-8.8125,-9,-8.75,-8.8125,-8.9375,-8.8125,-8.5625,-8.625,-8.5,-9.5625,-9.6875,-9,-9.125,-9.3125,-8.75,-9.75,-9.875,-9.0625,-10.5625,-10.5625,-10.125,-10.125,-10.0625,-9.75,-10.4375,-10.4375,-10,-9.875,-9.8125,-9.5625,-9.375,-9.3125,-8.9375,-9.9375,-9.875,-9.375
companion,-6.3125,-6.28125,-5.375,-6.25,-6.3125,-5.4375,-6.5625,-6.59375,-5.5,-7.09375,-7.21875,-6.09375,-7.21875,-7.28125,-6.40625,-7.71875,-7.875,-6.59375,-7.125,-7.1875,-6.4375,-7.0625,-7.1875,-6.8125,-7.65625,-7.65625,-6.9375,-10.375,-10.3125,-9.25,-10.25,-10.1875,-9.1875,-10.5625,-10.375,-9.4375,-11.4375,-11.3125,-10.5625,-11.1875,-11.125,-10.4375,-11.25,-11.25,-10.375,-10.5625,-10.5,-9.8125,-10.25,-10.1875,-9.375,-10.3125,-10.5,-9.6875
companions,-7.15625,-7.3125,-6.71875,-7.125,-7.15625,-6.65625,-7.4375,-7.5,-6.8125,-7.75,-7.78125,-7.28125,-8,-8.125,-7.71875,-8.5,-8.5,-7.71875,-7.5625,-7.53125,-7.4375,-7.59375,-7.59375,-7.5,-7.78125,-7.84375,-7.59375,-10.75,-10.6875,-9.9375,-10.75,-10.6875,-10.0625,-10.625,-10.5625,-10.125,-11.3125,-11.4375,-11.125,-11.375,-11.375,-11.1875,-11.25,-11.375,-10.875,-10.8125,-10.8125,-10.4375,-10.5,-10.625,-10.125,-10.6875,-10.625,-10.125
compassion,-4.96875,-4.90625,-4.40625,-4.8125,-4.75,-4.4375,-4.8125,-4.90625,-4.375,-5.09375,-5.03125,-4.5625,-4.875,-4.875,-4.46875,-5.28125,-5.1875,-4.59375,-4.5625,-4.5,-4.34375,-4.25,-4.0625,-4.21875,-4.375,-4.4375,-4.21875,-11.1875,-11.125,-10.125,-11.1875,-11.0625,-10.0625,-11.5,-11.3125,-10.4375,-11.875,-11.75,-11.375,-11.9375,-11.75,-11.4375,-11.875,-11.875,-11.4375,-11.0625,-10.8125,-10.375,-10.5625,-10.4375,-9.9375,-10.9375,-10.8125,-10.375
