response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ambition,0.0554199219,0.0554199219,0.0639648438,0.0478515625,0.0473632812,0.0578613281,0.0512695312,0.0522460938,0.0625,0.0544433594,0.0551757812,0.0693359375,0.0534667969,0.0556640625,0.0654296875,0.0568847656,0.0563964844,0.0673828125,0.0456542969,0.0454101562,0.0649414062,0.0402832031,0.0415039062,0.0524902344,0.0439453125,0.0439453125,0.05859375,0.0456542969,0.0461425781,0.0522460938,0.0456542969,0.0498046875,0.0476074219,0.0451660156,0.0471191406,0.0529785156,0.041015625,0.0412597656,0.0515136719,0.0393066406,0.0434570312,0.046875,0.0397949219,0.0417480469,0.0502929688,0.0480957031,0.0502929688,0.0559082031,0.0529785156,0.0578613281,0.0520019531,0.0495605469,0.0539550781,0.0568847656
ambitions,0.0480957031,0.0471191406,0.0539550781,0.0405273438,0.0412597656,0.0493164062,0.044921875,0.0463867188,0.0551757812,0.0454101562,0.0456542969,0.0595703125,0.0454101562,0.046875,0.0568847656,0.0466308594,0.048828125,0.0581054688,0.0380859375,0.0397949219,0.0539550781,0.037109375,0.0361328125,0.0434570312,0.0417480469,0.0432128906,0.0529785156,0.0402832031,0.0400390625,0.0461425781,0.0405273438,0.0434570312,0.04296875,0.0415039062,0.0432128906,0.0456542969,0.0356445312,0.0373535156,0.0463867188,0.0368652344,0.0390625,0.0451660156,0.0366210938,0.0368652344,0.0434570312,0.0417480469,0.0441894531,0.046875,0.0473632812,0.0522460938,0.0483398438,0.0441894531,0.0478515625,0.0485839844
amigo,0.048828125,0.0476074219,0.0512695312,0.0415039062,0.0424804688,0.0454101562,0.0380859375,0.0402832031,0.0434570312,0.0373535156,0.0373535156,0.04296875,0.0393066406,0.0407714844,0.0444335938,0.0363769531,0.0368652344,0.0417480469,0.0395507812,0.0405273438,0.0471191406,0.0395507812,0.0400390625,0.0402832031,0.03515625,0.0358886719,0.0395507812,0.0281982422,0.0296630859,0.033203125,0.0299072266,0.0311279297,0.0322265625,0.0291748047,0.0294189453,0.0324707031,0.0252685547,0.0274658203,0.0305175781,0.0272216797,0.0274658203,0.0305175781,0.0269775391,0.0268554688,0.0288085938,0.0274658203,0.0283203125,0.0310058594,0.0311279297,0.0324707031,0.0317382812,0.0301513672,0.0311279297,0.0308837891
amigos,0.0524902344,0.0520019531,0.0563964844,0.0478515625,0.0493164062,0.0520019531,0.0412597656,0.0417480469,0.0478515625,0.0402832031,0.0417480469,0.046875,0.0439453125,0.0466308594,0.046875,0.0390625,0.0390625,0.0439453125,0.041015625,0.0439453125,0.0512695312,0.0407714844,0.0439453125,0.0446777344,0.0344238281,0.0354003906,0.0400390625,0.0275878906,0.0272216797,0.03125,0.0284423828,0.0303955078,0.0286865234,0.0279541016,0.0301513672,0.0306396484,0.0241699219,0.0252685547,0.0299072266,0.0255126953,0.0264892578,0.02734375,0.0245361328,0.0249023438,0.0262451172,0.0275878906,0.0279541016,0.0281982422,0.0281982422,0.0329589844,0.0281982422,0.0279541016,0.0307617188,0.0283203125
aptitude,0.0476074219,0.0463867188,0.0551757812,0.0441894531,0.0446777344,0.0515136719,0.0427246094,0.0424804688,0.0537109375,0.0393066406,0.0407714844,0.052734375,0.0422363281,0.04296875,0.0498046875,0.0419921875,0.0415039062,0.0498046875,0.0378417969,0.0383300781,0.0534667969,0.0375976562,0.0378417969,0.0478515625,0.0378417969,0.0375976562,0.0490722656,0.0407714844,0.0395507812,0.0490722656,0.041015625,0.0407714844,0.0395507812,0.0361328125,0.0368652344,0.0407714844,0.03125,0.0317382812,0.0402832031,0.0314941406,0.0322265625,0.0346679688,0.0305175781,0.0311279297,0.0339355469,0.0388183594,0.0397949219,0.0437011719,0.0412597656,0.0471191406,0.041015625,0.0336914062,0.0380859375,0.0388183594
buddies,0.0563964844,0.056640625,0.0625,0.0515136719,0.0524902344,0.05859375,0.0444335938,0.0466308594,0.0568847656,0.044921875,0.0461425781,0.0549316406,0.0456542969,0.0505371094,0.056640625,0.0412597656,0.0434570312,0.0524902344,0.046875,0.0505371094,0.0639648438,0.0483398438,0.0515136719,0.0583496094,0.0388183594,0.0419921875,0.0532226562,0.0274658203,0.0295410156,0.037109375,0.02734375,0.0314941406,0.0275878906,0.0262451172,0.0279541016,0.0322265625,0.0213623047,0.0229492188,0.0284423828,0.0212402344,0.0222167969,0.0211181641,0.0207519531,0.0225830078,0.0211181641,0.0245361328,0.0266113281,0.0275878906,0.0270996094,0.0329589844,0.0246582031,0.0255126953,0.0280761719,0.0229492188
buddy,0.0505371094,0.0517578125,0.0546875,0.0432128906,0.0424804688,0.0463867188,0.0390625,0.041015625,0.0444335938,0.0388183594,0.0390625,0.0427246094,0.0346679688,0.0366210938,0.0395507812,0.037109375,0.0375976562,0.0417480469,0.0400390625,0.0412597656,0.0485839844,0.0375976562,0.0388183594,0.0412597656,0.0336914062,0.0336914062,0.0354003906,0.0363769531,0.0354003906,0.0388183594,0.0310058594,0.0356445312,0.0289306641,0.0336914062,0.0361328125,0.0339355469,0.0297851562,0.0291748047,0.03125,0.0263671875,0.0277099609,0.0258789062,0.0281982422,0.0291748047,0.0267333984,0.0303955078,0.0322265625,0.0297851562,0.0303955078,0.0336914062,0.0272216797,0.0308837891,0.0329589844,0.0280761719
capability,0.0541992188,0.0541992188,0.0629882812,0.05078125,0.0517578125,0.0583496094,0.0500488281,0.0502929688,0.0629882812,0.0505371094,0.0500488281,0.0639648438,0.0546875,0.0576171875,0.0629882812,0.0510253906,0.0522460938,0.0629882812,0.0473632812,0.0473632812,0.0629882812,0.0478515625,0.0512695312,0.0595703125,0.0458984375,0.0473632812,0.0603027344,0.0412597656,0.0400390625,0.0471191406,0.0437011719,0.0463867188,0.0500488281,0.0402832031,0.0407714844,0.0461425781,0.0383300781,0.0378417969,0.0473632812,0.0405273438,0.04296875,0.0529785156,0.0378417969,0.0383300781,0.0437011719,0.04296875,0.0444335938,0.0500488281,0.0505371094,0.0546875,0.0593261719,0.0434570312,0.0456542969,0.0515136719
capabilities,0.0510253906,0.0502929688,0.0576171875,0.0478515625,0.0493164062,0.0554199219,0.0473632812,0.0463867188,0.0563964844,0.0471191406,0.0473632812,0.0590820312,0.0517578125,0.0551757812,0.0583496094,0.0476074219,0.0473632812,0.0571289062,0.0422363281,0.0412597656,0.0563964844,0.0463867188,0.0471191406,0.0551757812,0.0427246094,0.0412597656,0.0544433594,0.0424804688,0.04296875,0.0476074219,0.0432128906,0.0444335938,0.0493164062,0.0417480469,0.0424804688,0.0463867188,0.0373535156,0.0383300781,0.044921875,0.0397949219,0.0405273438,0.0490722656,0.0378417969,0.0378417969,0.0432128906,0.0434570312,0.0437011719,0.0493164062,0.0485839844,0.0517578125,0.0539550781,0.0444335938,0.0456542969,0.048828125
care,0.0483398438,0.0473632812,0.0573730469,0.0476074219,0.0478515625,0.05859375,0.0415039062,0.0417480469,0.0537109375,0.0390625,0.0415039062,0.0515136719,0.0451660156,0.0483398438,0.0561523438,0.0388183594,0.0407714844,0.048828125,0.0434570312,0.044921875,0.0600585938,0.0517578125,0.0544433594,0.0659179688,0.0383300781,0.0427246094,0.0578613281,0.0366210938,0.0356445312,0.0422363281,0.0390625,0.0397949219,0.04296875,0.0341796875,0.0336914062,0.0405273438,0.0329589844,0.0339355469,0.0405273438,0.0368652344,0.0385742188,0.04296875,0.0296630859,0.0301513672,0.0356445312,0.0339355469,0.0363769531,0.0378417969,0.0405273438,0.0463867188,0.0427246094,0.0314941406,0.0339355469,0.0349121094
ceremony,0.0434570312,0.044921875,0.0498046875,0.037109375,0.0397949219,0.04296875,0.0407714844,0.04296875,0.05078125,0.0354003906,0.0380859375,0.0451660156,0.0339355469,0.0373535156,0.0407714844,0.0383300781,0.0402832031,0.0461425781,0.0368652344,0.0385742188,0.0463867188,0.0327148438,0.0358886719,0.0375976562,0.033203125,0.0363769531,0.0415039062,0.0417480469,0.0427246094,0.0524902344,0.0368652344,0.0419921875,0.0432128906,0.0368652344,0.0397949219,0.0463867188,0.0310058594,0.0339355469,0.0405273438,0.0300292969,0.0319824219,0.0339355469,0.0294189453,0.0314941406,0.0334472656,0.0346679688,0.0380859375,0.0441894531,0.0373535156,0.0439453125,0.041015625,0.03515625,0.0397949219,0.0415039062
ceremonies,0.0415039062,0.0427246094,0.0480957031,0.0327148438,0.0356445312,0.0405273438,0.0366210938,0.0383300781,0.0456542969,0.0300292969,0.033203125,0.0393066406,0.0279541016,0.0302734375,0.0354003906,0.0327148438,0.0346679688,0.0405273438,0.0319824219,0.0329589844,0.0422363281,0.0286865234,0.0303955078,0.0322265625,0.0290527344,0.0314941406,0.0368652344,0.0405273438,0.0427246094,0.0534667969,0.0373535156,0.0422363281,0.0439453125,0.0363769531,0.0407714844,0.0471191406,0.0297851562,0.0306396484,0.0393066406,0.0258789062,0.0299072266,0.0334472656,0.0266113281,0.0288085938,0.0317382812,0.0322265625,0.0354003906,0.0412597656,0.0361328125,0.0437011719,0.0424804688,0.03125,0.0349121094,0.0380859375
charity,0.0556640625,0.056640625,0.0654296875,0.0576171875,0.0612792969,0.0698242188,0.0522460938,0.0551757812,0.0688476562,0.0549316406,0.0578613281,0.068359375,0.068359375,0.0712890625,0.078125,0.0512695312,0.0541992188,0.06640625,0.060546875,0.064453125,0.078125,0.0698242188,0.0727539062,0.0810546875,0.0620117188,0.0668945312,0.0795898438,0.0314941406,0.0317382812,0.0385742188,0.0319824219,0.0349121094,0.0291748047,0.0314941406,0.033203125,0.0356445312,0.0257568359,0.0258789062,0.0305175781,0.0225830078,0.0272216797,0.0249023438,0.0238037109,0.0258789062,0.0255126953,0.0289306641,0.0308837891,0.0322265625,0.0366210938,0.04296875,0.0310058594,0.0300292969,0.0329589844,0.0280761719
charities,0.0441894531,0.0444335938,0.0537109375,0.0378417969,0.0366210938,0.0500488281,0.0368652344,0.0378417969,0.0510253906,0.0344238281,0.0356445312,0.0534667969,0.0363769531,0.0378417969,0.0561523438,0.0336914062,0.0327148438,0.0478515625,0.04296875,0.0437011719,0.0639648438,0.0395507812,0.0388183594,0.0578613281,0.0395507812,0.0415039062,0.0573730469,0.0327148438,0.03515625,0.0383300781,0.0284423828,0.0336914062,0.0272216797,0.0305175781,0.0319824219,0.0339355469,0.0261230469,0.0288085938,0.0317382812,0.0227050781,0.0246582031,0.0239257812,0.0229492188,0.0245361328,0.025390625,0.0277099609,0.0289306641,0.0314941406,0.0261230469,0.0324707031,0.0277099609,0.0262451172,0.0296630859,0.0270996094
chat,0.0480957031,0.0471191406,0.0541992188,0.0380859375,0.0390625,0.0441894531,0.0383300781,0.0390625,0.046875,0.0322265625,0.0322265625,0.041015625,0.0300292969,0.0334472656,0.0373535156,0.0299072266,0.03125,0.0395507812,0.0311279297,0.0327148438,0.0437011719,0.0308837891,0.0319824219,0.0375976562,0.0279541016,0.0294189453,0.0368652344,0.0324707031,0.0339355469,0.0424804688,0.0341796875,0.0354003906,0.0354003906,0.0305175781,0.0327148438,0.037109375,0.0277099609,0.0289306641,0.0314941406,0.02734375,0.0300292969,0.0327148438,0.0258789062,0.0270996094,0.0299072266,0.0289306641,0.0303955078,0.033203125,0.0319824219,0.0363769531,0.0327148438,0.0288085938,0.0306396484,0.03125
chats,0.0471191406,0.0458984375,0.0500488281,0.0383300781,0.0388183594,0.0415039062,0.0395507812,0.0412597656,0.0476074219,0.0346679688,0.0361328125,0.0405273438,0.03125,0.0327148438,0.0375976562,0.0341796875,0.0339355469,0.0422363281,0.0317382812,0.0319824219,0.0417480469,0.0301513672,0.0311279297,0.0349121094,0.0300292969,0.0311279297,0.037109375,0.0336914062,0.0344238281,0.041015625,0.033203125,0.0373535156,0.037109375,0.0322265625,0.0344238281,0.0395507812,0.0269775391,0.0284423828,0.033203125,0.0260009766,0.0286865234,0.0329589844,0.0250244141,0.0280761719,0.0308837891,0.0284423828,0.0310058594,0.0336914062,0.0329589844,0.0366210938,0.0341796875,0.0285644531,0.033203125,0.0329589844
choice,0.0546875,0.0561523438,0.06640625,0.0512695312,0.0561523438,0.0673828125,0.0480957031,0.0495605469,0.0634765625,0.0505371094,0.0515136719,0.060546875,0.0554199219,0.0610351562,0.0668945312,0.0463867188,0.0480957031,0.056640625,0.0432128906,0.0485839844,0.064453125,0.0437011719,0.0473632812,0.0629882812,0.0415039062,0.0432128906,0.0583496094,0.0397949219,0.0402832031,0.0520019531,0.0444335938,0.0485839844,0.0466308594,0.0419921875,0.0437011719,0.0537109375,0.0336914062,0.0361328125,0.0456542969,0.0373535156,0.041015625,0.0446777344,0.0363769531,0.0383300781,0.0458984375,0.0400390625,0.0424804688,0.0498046875,0.0495605469,0.0573730469,0.0520019531,0.0446777344,0.0480957031,0.0520019531
choices,0.0556640625,0.0573730469,0.0654296875,0.0512695312,0.0510253906,0.0625,0.0500488281,0.0500488281,0.0615234375,0.0476074219,0.0498046875,0.0568847656,0.0490722656,0.0522460938,0.0595703125,0.0446777344,0.0466308594,0.0539550781,0.0432128906,0.044921875,0.0590820312,0.0417480469,0.0439453125,0.0546875,0.0427246094,0.0427246094,0.0524902344,0.044921875,0.044921875,0.0541992188,0.0454101562,0.0490722656,0.0473632812,0.0473632812,0.0480957031,0.0524902344,0.0388183594,0.0400390625,0.0463867188,0.041015625,0.0424804688,0.0439453125,0.0402832031,0.041015625,0.0439453125,0.0439453125,0.044921875,0.0495605469,0.0498046875,0.0539550781,0.0510253906,0.0451660156,0.0461425781,0.0478515625
civility,0.0629882812,0.0649414062,0.072265625,0.0590820312,0.0625,0.0693359375,0.0568847656,0.0600585938,0.07421875,0.0529785156,0.0581054688,0.0688476562,0.0617675781,0.06640625,0.0717773438,0.0546875,0.0578613281,0.0688476562,0.056640625,0.0603027344,0.0747070312,0.0581054688,0.0649414062,0.072265625,0.0549316406,0.0588378906,0.07421875,0.0451660156,0.0456542969,0.0581054688,0.0502929688,0.0534667969,0.0466308594,0.046875,0.0498046875,0.0551757812,0.0405273438,0.0407714844,0.05078125,0.041015625,0.0432128906,0.0422363281,0.0380859375,0.0400390625,0.0461425781,0.0500488281,0.0515136719,0.0520019531,0.0581054688,0.0649414062,0.0515136719,0.05078125,0.0541992188,0.0517578125
civilian,0.0427246094,0.0441894531,0.0502929688,0.0358886719,0.0356445312,0.0417480469,0.0375976562,0.0373535156,0.0485839844,0.0336914062,0.0341796875,0.0456542969,0.0317382812,0.0346679688,0.0454101562,0.0346679688,0.0349121094,0.0461425781,0.0341796875,0.03515625,0.0483398438,0.0317382812,0.0339355469,0.0419921875,0.0297851562,0.0324707031,0.0422363281,0.0339355469,0.0336914062,0.0458984375,0.0373535156,0.0395507812,0.0485839844,0.0339355469,0.0375976562,0.0478515625,0.0311279297,0.0327148438,0.0480957031,0.0363769531,0.0388183594,0.0544433594,0.0310058594,0.0339355469,0.048828125,0.0385742188,0.0407714844,0.0493164062,0.0451660156,0.0498046875,0.0559082031,0.0378417969,0.04296875,0.0512695312
civilians,0.0439453125,0.0451660156,0.0493164062,0.0393066406,0.0432128906,0.0444335938,0.0405273438,0.0434570312,0.0515136719,0.0383300781,0.0424804688,0.05078125,0.0424804688,0.0478515625,0.0537109375,0.0395507812,0.0432128906,0.0498046875,0.0422363281,0.0461425781,0.0539550781,0.0434570312,0.0476074219,0.0451660156,0.0390625,0.0437011719,0.0466308594,0.0397949219,0.0434570312,0.0541992188,0.0458984375,0.0517578125,0.0541992188,0.0434570312,0.0458984375,0.0573730469,0.0412597656,0.0446777344,0.0568847656,0.044921875,0.0476074219,0.0593261719,0.0417480469,0.044921875,0.0573730469,0.0461425781,0.0502929688,0.0576171875,0.0524902344,0.0595703125,0.0615234375,0.0463867188,0.0537109375,0.0576171875
cleverness,0.0581054688,0.0568847656,0.0654296875,0.0500488281,0.0500488281,0.0600585938,0.0512695312,0.0510253906,0.0649414062,0.0510253906,0.0500488281,0.0649414062,0.0493164062,0.0498046875,0.0629882812,0.0502929688,0.0498046875,0.0649414062,0.0480957031,0.0485839844,0.0673828125,0.0415039062,0.0432128906,0.0559082031,0.0427246094,0.0427246094,0.0625,0.03515625,0.0361328125,0.0388183594,0.0319824219,0.0358886719,0.0311279297,0.0344238281,0.0363769531,0.0366210938,0.0284423828,0.0280761719,0.0322265625,0.0258789062,0.0283203125,0.0275878906,0.02734375,0.0285644531,0.0275878906,0.0310058594,0.0334472656,0.0358886719,0.0363769531,0.0422363281,0.03515625,0.0327148438,0.0363769531,0.033203125
closeness,0.046875,0.046875,0.0561523438,0.0476074219,0.0490722656,0.0573730469,0.0412597656,0.0451660156,0.0541992188,0.0356445312,0.0375976562,0.0493164062,0.0383300781,0.0427246094,0.0505371094,0.037109375,0.0378417969,0.0463867188,0.0407714844,0.0437011719,0.0573730469,0.0473632812,0.05078125,0.0583496094,0.0375976562,0.0419921875,0.0517578125,0.037109375,0.0402832031,0.0520019531,0.0383300781,0.0424804688,0.0441894531,0.0363769531,0.0388183594,0.0463867188,0.0306396484,0.033203125,0.0407714844,0.0306396484,0.0329589844,0.0363769531,0.0279541016,0.0296630859,0.0336914062,0.03515625,0.0383300781,0.0424804688,0.04296875,0.0490722656,0.0441894531,0.0358886719,0.0395507812,0.0380859375
collaboration,0.0639648438,0.0649414062,0.0678710938,0.0625,0.0659179688,0.0654296875,0.0603027344,0.0654296875,0.0698242188,0.0573730469,0.0615234375,0.0668945312,0.0668945312,0.0717773438,0.072265625,0.0583496094,0.0617675781,0.0678710938,0.0576171875,0.0615234375,0.0708007812,0.0622558594,0.0668945312,0.0698242188,0.0581054688,0.0620117188,0.068359375,0.0397949219,0.0444335938,0.0510253906,0.0397949219,0.0466308594,0.0419921875,0.0383300781,0.0444335938,0.0451660156,0.0319824219,0.0341796875,0.0397949219,0.0314941406,0.0373535156,0.037109375,0.0305175781,0.0334472656,0.0400390625,0.0402832031,0.0437011719,0.048828125,0.0498046875,0.0571289062,0.0505371094,0.0427246094,0.0495605469,0.0522460938
colleague,0.0354003906,0.0349121094,0.0380859375,0.0305175781,0.0314941406,0.0305175781,0.0306396484,0.0314941406,0.0356445312,0.0278320312,0.0291748047,0.0346679688,0.0291748047,0.0319824219,0.0336914062,0.0290527344,0.0307617188,0.0329589844,0.0275878906,0.0277099609,0.0339355469,0.0272216797,0.0288085938,0.0272216797,0.0246582031,0.0274658203,0.0277099609,0.041015625,0.0417480469,0.0537109375,0.0417480469,0.0444335938,0.0427246094,0.0395507812,0.0412597656,0.0493164062,0.0307617188,0.0308837891,0.0419921875,0.0300292969,0.0319824219,0.0354003906,0.0279541016,0.0284423828,0.0322265625,0.0356445312,0.0356445312,0.0437011719,0.0400390625,0.0451660156,0.041015625,0.0329589844,0.0354003906,0.0356445312
