response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
acquiescent,-15.046875,-14.671875,-15.171875,-14.421875,-14.1875,-14.65625,-15.03125,-14.796875,-14.984375,-14.4375,-14.1640625,-14.4765625,-14.1875,-14.046875,-14.0078125,-14.3046875,-14.2109375,-14.3828125,-14.9375,-14.734375,-14.953125,-14.3515625,-14.2109375,-14.1484375,-15,-14.828125,-14.9453125,-16.5625,-16.34375,-16.59375,-16.125,-15.9375,-16.546875,-16.5,-16.421875,-16.65625,-16.65625,-16.546875,-16.515625,-16.15625,-16.015625,-16.4375,-16.453125,-16.453125,-16.453125,-16.4375,-16.21875,-16.59375,-15.8203125,-15.4609375,-16.453125,-16.296875,-16.15625,-16.578125
acquiesces,-14.7265625,-14.484375,-14.5546875,-14.0234375,-13.90625,-14.0546875,-14.71875,-14.5859375,-14.3828125,-14.0546875,-13.859375,-13.734375,-13.78125,-13.703125,-13.375,-13.984375,-13.90625,-13.671875,-14.40625,-14.2578125,-14.2890625,-13.7421875,-13.625,-13.34375,-14.578125,-14.3984375,-14.2421875,-16.3125,-16.1875,-16,-15.5,-15.375,-15.7578125,-16.15625,-16.140625,-15.953125,-16.328125,-16.21875,-15.9921875,-15.46875,-15.34375,-15.5390625,-16.09375,-16.0625,-15.7421875,-16.078125,-15.953125,-16.03125,-15.21875,-15.0234375,-15.765625,-15.71875,-15.6875,-15.8046875
acquiescing,-14.8046875,-14.2734375,-14.7265625,-14.3515625,-13.984375,-14.2734375,-15,-14.7109375,-14.7109375,-14.34375,-13.9609375,-14.0859375,-14.1015625,-13.8671875,-13.4765625,-14.4296875,-14.3671875,-14.0078125,-14.8359375,-14.53125,-14.3671875,-14.4609375,-14.1796875,-13.78125,-15.0390625,-14.765625,-14.546875,-16.234375,-15.8828125,-15.984375,-15.2578125,-14.921875,-15.5390625,-16.09375,-15.9453125,-15.703125,-16.359375,-15.9765625,-15.796875,-15.8671875,-15.4375,-15.6640625,-16.453125,-16.171875,-15.78125,-15.9609375,-15.5859375,-15.90625,-14.7421875,-14.1953125,-15.3984375,-15.59375,-15.28125,-15.7265625
addict,-14.8515625,-14.6328125,-15.453125,-14.9921875,-14.921875,-15.5,-15.9609375,-15.84375,-15.828125,-15.3515625,-15.2265625,-15.7890625,-14.9921875,-14.9140625,-15.7421875,-15.3828125,-15.265625,-15.65625,-15.46875,-15.421875,-15.671875,-15.484375,-15.53125,-15.59375,-16.5,-16.375,-16.25,-15.796875,-15.5703125,-15.7890625,-15.0859375,-14.84375,-15.3515625,-16.078125,-15.9765625,-15.921875,-15.1953125,-14.9375,-15.0546875,-14.8984375,-14.5625,-14.9296875,-15.6953125,-15.5390625,-15.4765625,-15.5703125,-15.40625,-15.65625,-14.828125,-14.625,-15.3125,-15.65625,-15.6640625,-15.8984375
addicted,-15.4140625,-15.046875,-16.203125,-15.75,-15.640625,-16.3125,-16.328125,-16.234375,-16.5625,-16.125,-15.890625,-16.359375,-16.140625,-16.109375,-16.484375,-15.90625,-15.9375,-16.25,-16.09375,-15.953125,-16.53125,-16.3125,-16.359375,-16.28125,-16.71875,-16.625,-16.671875,-15.3984375,-14.9140625,-15.5,-15.25,-14.9140625,-15.671875,-16.328125,-16.1875,-16.5,-14.828125,-14.4609375,-14.796875,-15.3828125,-14.921875,-15.3671875,-16.28125,-16.015625,-16.09375,-15.3671875,-15.078125,-15.4296875,-15.375,-15,-15.71875,-16.234375,-16.078125,-16.453125
addicting,-13.296875,-13.1796875,-14.0234375,-13.7265625,-13.8125,-14.25,-14.3125,-14.34375,-14.5390625,-14.125,-14.0703125,-14.25,-14.328125,-14.375,-14.609375,-14.125,-14.1328125,-14.3984375,-14.421875,-14.6484375,-14.296875,-14.90625,-15.2578125,-14.7109375,-15.4296875,-15.6328125,-15.1484375,-15.859375,-15.5390625,-17.109375,-15.9609375,-15.84375,-17.3125,-16.203125,-16.21875,-17.21875,-16.1875,-16.078125,-16.703125,-16.28125,-16.15625,-16.984375,-16.5625,-16.578125,-17.046875,-16.265625,-16.09375,-17.1875,-16.140625,-15.9453125,-17.25,-16.578125,-16.53125,-17.390625
addiction,-14.15625,-14.2421875,-15.4609375,-14.53125,-14.6015625,-15.390625,-15.4140625,-15.4921875,-15.5234375,-15.3359375,-15.328125,-15.765625,-15.2265625,-15.21875,-15.4609375,-15.2109375,-15.265625,-15.3203125,-15.21875,-15.5,-16.15625,-15.5859375,-15.828125,-15.7421875,-16.203125,-16.359375,-16.09375,-13.3125,-13.03125,-13.21875,-13.3515625,-13.078125,-13.4296875,-13.4375,-13.28125,-13.234375,-12.6953125,-12.5390625,-12.6015625,-13.1875,-12.859375,-12.9453125,-13.671875,-13.53125,-13.2578125,-13.5,-13.421875,-13.390625,-13.28125,-13.015625,-13.296875,-13.8515625,-13.8125,-13.5390625
addictions,-15.359375,-15.4609375,-15.828125,-14.9921875,-15.078125,-15.3515625,-15.8828125,-15.90625,-15.703125,-15.9921875,-16,-15.84375,-15.671875,-15.6953125,-15.6484375,-15.703125,-15.765625,-15.5078125,-15.90625,-16.125,-16.40625,-15.6328125,-15.8828125,-15.640625,-16.4375,-16.53125,-16.171875,-13.8359375,-13.7421875,-13.5078125,-13.75,-13.640625,-13.6875,-14.1015625,-14.203125,-13.78125,-13.1875,-13.1953125,-13.109375,-13.59375,-13.4609375,-13.3046875,-14.1171875,-14.125,-13.7734375,-13.8828125,-13.90625,-13.7578125,-13.671875,-13.5859375,-13.609375,-14.2265625,-14.34375,-13.9609375
addicts,-15.9296875,-15.8125,-16.625,-15.6015625,-15.578125,-16.140625,-16.375,-16.296875,-16.15625,-16.421875,-16.34375,-16.34375,-15.640625,-15.59375,-16.1875,-15.9609375,-15.875,-15.9140625,-16.15625,-16.203125,-16.53125,-15.84375,-15.9765625,-15.859375,-16.59375,-16.578125,-16.234375,-16.125,-15.9453125,-15.7421875,-15.4140625,-15.2734375,-15.4921875,-16.328125,-16.359375,-15.71875,-15.2265625,-15.046875,-14.90625,-15.0390625,-14.7890625,-14.859375,-15.875,-15.734375,-15.1875,-15.625,-15.5390625,-15.421875,-15.0859375,-14.9765625,-15.3203125,-15.921875,-16.03125,-15.5546875
adhere,-16.0625,-15.9140625,-16.109375,-15.40625,-15.3046875,-15.3671875,-16.125,-16.0625,-15.8046875,-15.6640625,-15.5625,-15.28125,-14.765625,-14.8671875,-14.3984375,-15.3984375,-15.4921875,-15.2421875,-15.6796875,-15.6171875,-15.6328125,-14.875,-14.8828125,-14.40625,-15.859375,-15.71875,-15.3671875,-17.421875,-17.28125,-17.375,-16.875,-16.796875,-17.03125,-17.46875,-17.453125,-17.5,-17.34375,-17.328125,-17.265625,-16.59375,-16.53125,-16.71875,-17.265625,-17.25,-17.171875,-17.21875,-17.078125,-17.328125,-16.5625,-16.359375,-17.0625,-17.1875,-17.125,-17.5
adhered,-16.015625,-15.8203125,-16.078125,-15.3828125,-15.3203125,-15.3828125,-16.03125,-15.9609375,-15.625,-15.734375,-15.5859375,-15.40625,-15.015625,-15.0625,-14.796875,-15.3359375,-15.3984375,-15.2109375,-15.46875,-15.4375,-15.421875,-14.65625,-14.7421875,-14.2890625,-15.5078125,-15.4453125,-15.09375,-17.09375,-16.875,-16.65625,-16.625,-16.546875,-16.59375,-17.109375,-17.078125,-16.671875,-17.109375,-16.984375,-16.609375,-16.265625,-16.1875,-16.1875,-16.859375,-16.875,-16.3125,-16.875,-16.671875,-16.640625,-16.3125,-16.171875,-16.59375,-16.6875,-16.671875,-16.59375
adherence,-15.6640625,-15.4375,-15.296875,-14.703125,-14.484375,-14.390625,-15.484375,-15.3359375,-14.984375,-14.859375,-14.6328125,-14.0234375,-13.265625,-13.203125,-12.6875,-14.5234375,-14.609375,-13.90625,-15.03125,-14.9296875,-14.46875,-14.078125,-13.859375,-13.3125,-14.953125,-14.6796875,-14.3203125,-16.640625,-16.484375,-16.4375,-15.9375,-15.71875,-16.078125,-16.453125,-16.4375,-16.25,-16.78125,-16.734375,-16.484375,-15.796875,-15.6015625,-15.9296875,-16.53125,-16.5,-16.15625,-16.265625,-16.09375,-16.296875,-15.1484375,-14.703125,-15.8515625,-15.765625,-15.640625,-16
adheres,-16.109375,-15.9296875,-16.078125,-15.46875,-15.34375,-15.46875,-16.03125,-15.875,-15.65625,-15.8671875,-15.65625,-15.46875,-15.109375,-15.078125,-14.9375,-15.3125,-15.265625,-15.1796875,-15.65625,-15.5859375,-15.625,-14.765625,-14.78125,-14.5078125,-15.609375,-15.4296875,-15.3046875,-17.234375,-17.078125,-16.953125,-16.859375,-16.765625,-16.921875,-17.296875,-17.1875,-16.921875,-17.40625,-17.34375,-16.9375,-16.609375,-16.546875,-16.578125,-17.109375,-17,-16.6875,-17.28125,-17.109375,-17.125,-16.75,-16.578125,-17.015625,-16.828125,-16.6875,-16.921875
adhering,-15.9609375,-15.6796875,-15.8828125,-15.2109375,-15.0546875,-15.15625,-16.296875,-16.265625,-16.015625,-15.7734375,-15.6015625,-15.2265625,-14.8671875,-14.96875,-14.3984375,-15.7109375,-15.734375,-15.421875,-15.3671875,-15.28125,-15.15625,-14.3359375,-14.3125,-13.8203125,-15.71875,-15.625,-15.34375,-17.1875,-16.84375,-16.65625,-16.90625,-16.625,-16.59375,-17.203125,-17,-16.578125,-17.328125,-17.03125,-16.65625,-16.59375,-16.34375,-16.375,-17.09375,-16.890625,-16.484375,-17.171875,-16.859375,-16.90625,-16.640625,-16.25,-16.796875,-16.921875,-16.671875,-16.734375
admiral,-15.09375,-14.7265625,-15.375,-14.703125,-14.7109375,-15.2734375,-15.625,-15.40625,-15.3828125,-14.6328125,-14.28125,-14.4765625,-14.5,-14.5625,-14.78125,-14.65625,-14.5390625,-14.6796875,-14.5546875,-14.3671875,-14.59375,-14.796875,-14.7109375,-14.7890625,-15.5390625,-15.3671875,-15.25,-17.15625,-16.75,-17.484375,-16.859375,-16.609375,-17.53125,-16.984375,-16.890625,-17.21875,-17.328125,-16.890625,-17.375,-17.03125,-16.75,-17.40625,-17.234375,-17,-17.015625,-17.3125,-16.9375,-17.4375,-16.953125,-16.65625,-17.78125,-17.25,-17.015625,-17.234375
admirals,-15.9140625,-15.5390625,-15.9921875,-15.4453125,-15.2578125,-15.7265625,-16.484375,-16.234375,-16.015625,-15.6328125,-15.2890625,-15.3828125,-15.359375,-15.3046875,-15.515625,-15.6796875,-15.5546875,-15.6171875,-15.4609375,-15.3203125,-15.625,-15.6328125,-15.5078125,-15.546875,-16.46875,-16.296875,-16.078125,-17.15625,-16.78125,-17.1875,-16.671875,-16.328125,-17.453125,-16.921875,-16.734375,-16.734375,-17.265625,-16.90625,-17.140625,-17.34375,-17.046875,-17.5,-17.453125,-17.140625,-16.921875,-17.453125,-17.15625,-17.421875,-17.109375,-16.609375,-17.78125,-17.53125,-17.265625,-17
adulterer,-18.25,-18.15625,-18.234375,-17.453125,-17.265625,-17.578125,-18.09375,-17.9375,-17.703125,-17.9375,-17.796875,-17.578125,-17.25,-17.171875,-17.234375,-17.375,-17.25,-17.359375,-17.953125,-17.9375,-17.96875,-17.609375,-17.5,-17.390625,-18.21875,-18.109375,-17.9375,-16.21875,-16.109375,-16.25,-16.078125,-16.03125,-15.9453125,-16.265625,-16.265625,-16.015625,-15.6015625,-15.5,-15.5390625,-15.7734375,-15.703125,-15.5859375,-15.8828125,-15.8125,-15.578125,-16.265625,-16.1875,-16.28125,-15.8828125,-15.765625,-16.125,-16.21875,-16.171875,-16.234375
adulterers,-18.0625,-18.015625,-17.828125,-17.546875,-17.359375,-17.421875,-18.046875,-17.921875,-17.421875,-17.875,-17.734375,-17.21875,-17.234375,-17.125,-16.984375,-17.546875,-17.453125,-17.25,-17.671875,-17.6875,-17.53125,-17.46875,-17.390625,-17.046875,-17.9375,-17.875,-17.421875,-16.46875,-16.375,-16.296875,-16.0625,-15.953125,-15.8515625,-16.46875,-16.4375,-16.015625,-15.8984375,-15.7734375,-15.6171875,-15.6875,-15.5,-15.421875,-15.890625,-15.7734375,-15.5,-16.390625,-16.25,-16.25,-15.9453125,-15.7109375,-16.0625,-16.15625,-16.03125,-16.203125
adulterous,-17.796875,-17.640625,-17.65625,-17.046875,-16.828125,-17.015625,-17.59375,-17.46875,-17.15625,-17.546875,-17.40625,-17.09375,-17.109375,-17.09375,-16.84375,-17.234375,-17.1875,-16.984375,-17.5,-17.453125,-17.328125,-17.21875,-17.109375,-16.828125,-17.6875,-17.625,-17.21875,-16.3125,-16.015625,-15.796875,-16.046875,-15.8671875,-15.7421875,-16.359375,-16.171875,-15.7578125,-15.9765625,-15.703125,-15.390625,-15.875,-15.5390625,-15.453125,-16.03125,-15.8125,-15.4140625,-16.328125,-16.09375,-16.03125,-15.859375,-15.546875,-16.015625,-16.09375,-15.890625,-16.078125
adultery,-17.671875,-17.359375,-18,-16.59375,-16.109375,-17.265625,-17.375,-17,-17.21875,-17.296875,-16.96875,-17.359375,-16.125,-15.8984375,-16.859375,-16.65625,-16.28125,-16.71875,-17.65625,-17.484375,-17.84375,-17.046875,-16.609375,-17.15625,-17.84375,-17.546875,-17.6875,-14.8828125,-14.671875,-14.703125,-14.9375,-14.8046875,-14.765625,-15.0234375,-14.8046875,-14.2890625,-14.4296875,-14.15625,-14.2890625,-14.8203125,-14.5625,-14.5078125,-14.78125,-14.53125,-14.15625,-15.3046875,-15.0859375,-15.2890625,-14.8046875,-14.6015625,-15,-15.1171875,-14.9140625,-14.9296875
afflict,-15.3671875,-14.96875,-15.640625,-14.84375,-14.65625,-15.3515625,-15.4765625,-15.2890625,-15.359375,-15.1640625,-15,-15.03125,-14.09375,-14.109375,-14.6328125,-14.75,-14.6796875,-14.8671875,-15.25,-15.1796875,-15.234375,-14.5859375,-14.4453125,-14.4921875,-15.2734375,-15.078125,-15.078125,-14.34375,-14.03125,-14.1015625,-13.0078125,-12.6015625,-13.5,-14.546875,-14.3125,-14.15625,-13.6796875,-13.359375,-13.5078125,-12.6171875,-12.203125,-12.9921875,-13.8671875,-13.546875,-13.6796875,-13.75,-13.453125,-13.78125,-12.5859375,-12.078125,-13.328125,-13.765625,-13.5078125,-13.9140625
