response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
acquiesces,1.08410668,1.03851342,1.48937988,0.785217702,0.73962456,1.00811768,1.079041,1.02331579,1.37792969,0.881469965,0.840942681,1.18035889,0.534454763,0.547119856,0.775085449,0.795349658,0.770020068,1.05877686,0.678833306,0.800415516,1.07397461,0.529388845,0.534455001,0.6484375,0.694031239,0.754822373,0.952392578,1.19555712,1.26648021,1.64135742,1.02331614,1.0283823,1.4083252,1.18035984,1.09930563,1.50964355,1.05371118,1.09930468,1.54003906,0.932129264,0.977722526,1.26647949,1.08917284,1.12970018,1.35766602,1.16009605,1.1246351,1.58056641,0.997987032,1.0131855,1.30700684,0.992920935,1.03851473,1.44885254
acquiescing,1.34753442,1.26141381,1.70214844,0.992920339,0.98785454,1.34753418,1.2766118,1.32727087,1.62109375,1.04864526,1.03344762,1.45898438,0.754822195,0.645905197,0.866271973,1.08917284,0.977722704,1.296875,1.01824975,0.997986317,1.26647949,0.729492605,0.744690537,0.856140137,0.962524951,0.932129562,1.19049072,1.85412645,1.92504942,2.23913574,1.77307177,1.69201744,2.17834473,1.90478587,1.93518186,2.32019043,1.78320336,1.81359911,2.0871582,1.66162133,1.67175317,1.90478516,1.9250493,1.97570848,2.17834473,1.72241282,1.70214963,2.20874023,1.74267673,1.79333675,2.06689453,1.76294029,1.83386362,2.27966309
addict,1.06384289,1.08410668,1.44885254,1.01318383,1.07904088,1.25634766,1.1448977,1.1398319,1.46911621,0.962524593,0.972656548,1.28674316,1.0486455,1.03344774,1.13983154,1.02838171,1.06384337,1.28674316,0.835876644,0.744690359,0.982788086,0.749756277,0.734558582,0.911865234,0.861206591,0.886536181,0.957458496,1.61096239,1.58056688,2.00610352,1.580567,1.60083115,2.09729004,1.54004002,1.46911716,1.81359863,1.52990746,1.55017138,1.85412598,1.50964379,1.59069872,1.92504883,1.43872106,1.56030321,1.70214844,1.48938048,1.52990854,1.9453125,1.62109482,1.67175436,2.02636719,1.41845822,1.46911812,1.72241211
addicted,1.0385133,1.03344738,1.36779785,0.820679009,0.866272449,1.06890869,1.00811803,1.01318395,1.26141357,0.896667659,0.861206353,1.12463379,0.673767507,0.699097216,1.01824951,0.921997488,0.871338427,1.16516113,0.564850032,0.602844656,0.694030762,0.483795553,0.524323165,0.605377197,0.559784412,0.574982405,0.688964844,2.01623583,1.98584032,2.1986084,1.84399462,1.95544517,2.12768555,1.79333568,1.80346775,2.02636719,1.81359887,1.83386278,2.03649902,1.84399438,1.87439001,1.92504883,1.67175341,1.74267626,1.85412598,1.83386302,1.9250499,2.10742188,1.85412681,1.92505014,2.14794922,1.70214963,1.73254538,2.04663086
addicting,1.50964367,1.36779809,1.76293945,1.13476598,1.25634813,1.4083252,1.36779821,1.34753454,1.59069824,1.1448977,1.17529333,1.45898438,0.921997488,0.947327256,1.19555664,1.26647985,1.18542528,1.38806152,0.785217583,0.947327137,0.906799316,0.683899343,0.815613389,0.780151367,0.830811024,0.846008897,0.800415039,1.56030321,1.52990782,1.76293945,1.45898497,1.48938084,1.77307129,1.48938072,1.43872201,1.82373047,1.52990746,1.57043505,1.8034668,1.61096215,1.7021488,1.72241211,1.59069872,1.60083067,1.8034668,1.47924876,1.48938107,1.74267578,1.49951279,1.469118,1.68188477,1.38806248,1.41845846,1.68188477
addiction,1.02331555,0.972656429,1.34753418,0.891601801,0.911865652,1.11956787,1.01824975,1.01318395,1.13476562,0.982788265,0.972656548,1.20568848,0.957458913,0.942261279,1.06890869,1.10943651,1.07397509,1.22088623,0.739624202,0.795349538,0.901733398,0.683899343,0.618042648,0.668701172,0.694031179,0.744690657,0.734558105,3.10034227,3.12060595,3.34350586,2.91796923,2.95849681,3.18139648,3.0395515,3.03955173,3.2421875,3.08007836,3.10034227,3.22192383,2.99902391,3.0800786,3.18139648,3.03955126,3.0800786,3.14086914,3.10034251,3.14087033,3.26245117,3.05981541,3.18139768,3.26245117,2.93823361,3.08007956,3.20166016
addictions,0.830810726,0.734558284,1.07904053,0.640838921,0.612976551,0.916931152,0.770019829,0.759888172,1.0435791,0.628174007,0.615509331,0.932128906,0.635773182,0.643372118,0.795349121,0.724426746,0.683899462,0.92199707,0.460998774,0.407806784,0.714294434,0.463531941,0.38754341,0.476196289,0.49139455,0.43566972,0.658569336,2.67480516,2.65454149,2.85717773,2.52282763,2.61401463,2.79638672,2.61401463,2.58361912,2.81665039,2.61401415,2.5734868,2.83691406,2.59375048,2.65454149,2.7355957,2.5430913,2.59375048,2.75585938,2.59375072,2.57348752,2.79638672,2.58361912,2.71533322,2.77612305,2.5126965,2.48230147,2.75585938
addicts,0.790283382,0.653503597,0.97265625,0.607910454,0.524322987,0.861206055,0.820679009,0.704163074,1.08917236,0.597778499,0.562317193,0.871337891,0.506592274,0.51419121,0.633239746,0.645905018,0.678833485,0.881469727,0.466064692,0.41793862,0.775085449,0.379944295,0.359680861,0.630706787,0.481262714,0.504059613,0.625640869,1.35766637,1.30700731,1.60083008,1.27661192,1.25128269,1.60083008,1.25128245,1.24621689,1.60083008,1.21075463,1.2766118,1.62109375,1.29180932,1.25634801,1.5501709,1.32727087,1.28674376,1.56030273,1.36779857,1.29687619,1.67175293,1.20062351,1.24621713,1.68188477,1.24115109,1.261415,1.62109375
adhere,1.25128198,1.20568871,1.49951172,1.12463403,1.08917284,1.27154541,1.28167748,1.44885302,1.63122559,1.10437036,1.0891726,1.50964355,0.911865652,0.871338367,1.12463379,1.20568895,1.22595263,1.5501709,1.04357934,1.07904088,1.28167725,0.997986197,1.03851366,1.0435791,1.17529345,1.21075511,1.38806152,1.17022729,1.11956835,1.47924805,1.01318407,0.997986615,1.37792969,1.14996409,1.11450279,1.44885254,0.901733637,0.851074576,1.36779785,0.754822016,0.790283442,1.04864502,0.962524772,0.962524891,1.28674316,0.997986317,0.997986734,1.33740234,0.916931927,0.896668553,1.2411499,0.967591345,1.02331662,1.296875
adhered,1.05877697,0.932129085,1.35766602,0.896667838,0.896668017,1.11450195,1.14489794,1.05877721,1.4387207,1.03851342,0.932129204,1.21075439,0.79028362,0.709229171,1.06384277,0.987854481,0.967590868,1.25128174,0.851074517,0.891602039,1.10943604,0.820679128,0.754822373,0.992919922,0.866272449,0.891602159,1.06384277,1.17022753,0.9878546,1.58056641,0.967590928,0.921997964,1.37792969,1.06890941,0.987855136,1.47924805,0.982788324,0.947327018,1.4387207,0.820679009,0.810547233,1.28167725,0.937195182,0.987854481,1.296875,0.967591107,1.05877793,1.4387207,1.04358006,0.927064717,1.31713867,1.07397556,0.967591643,1.35766602
adherence,1.63122582,1.62109399,2.00610352,1.58056664,1.60083055,1.76293945,1.88452172,1.88452184,2.02636719,1.64135766,1.70214868,1.88452148,1.54003942,1.47924852,1.61096191,1.77307177,1.83386278,1.98583984,1.6514895,1.66162157,1.76293945,1.41845727,1.58056688,1.56030273,1.67175341,1.75280833,1.82373047,1.51977563,1.42858934,1.77307129,1.43872118,1.4893806,1.72241211,1.52990782,1.63122642,1.89465332,1.25634789,1.31713915,1.66162109,1.27661157,1.24621606,1.45898438,1.40832543,1.47924852,1.67175293,1.33740282,1.43872154,1.71228027,1.41845775,1.47924912,1.68188477,1.40832627,1.45898569,1.78320312
adheres,1.16516125,1.09423852,1.51977539,0.977722466,0.997986257,1.19049072,1.22595251,1.16516149,1.49951172,1.13476586,1.02838159,1.37792969,0.861206472,0.79028374,1.08917236,1.12463427,1.06384325,1.35766602,0.942260921,0.997986257,1.18035889,0.820679128,0.810547531,0.99798584,1.06384325,1.02838206,1.20062256,1.21075475,1.2462163,1.60083008,1.14489794,1.04357994,1.41845703,1.19555736,1.13476658,1.41845703,0.957458735,0.982788503,1.4083252,0.921997309,0.947327018,1.28167725,1.06384313,1.00811815,1.41845703,1.03851366,1.03344822,1.41845703,0.987854838,1.00811887,1.25634766,1.05371213,1.09423959,1.29180908
adhering,1.51977551,1.41845727,1.87438965,1.41845739,1.40832567,1.61096191,1.66162145,1.57043493,1.84399414,1.37792993,1.29180932,1.73254395,1.20062304,1.2411505,1.38806152,1.41845751,1.43872118,1.70214844,1.30700707,1.33740282,1.65148926,1.17529345,1.20568907,1.39819336,1.32727098,1.44885314,1.56030273,1.64135766,1.5299077,1.98583984,1.54003954,1.5400399,1.85412598,1.55017149,1.56030381,1.91491699,1.30700707,1.23608422,1.74267578,1.30700707,1.31713891,1.52990723,1.43872106,1.46911669,1.64135742,1.40832579,1.3880626,1.81359863,1.49951255,1.48938131,1.64135742,1.43872154,1.45898545,1.77307129
admiral,1.18542492,1.2006228,1.67175293,0.952392876,0.947327077,1.35766602,1.20062292,1.14489782,1.58056641,1.0891726,1.02838159,1.52990723,0.881470144,0.835877001,1.16009521,1.08917284,1.05877733,1.4083252,0.835876644,0.876404226,1.11450195,0.597778738,0.66363591,0.815612793,0.825745106,0.800415754,1.08917236,1.22088659,1.1347661,1.65148926,1.05877745,1.00811839,1.49951172,0.977722824,1.08917332,1.56030273,0.7953493,0.927063406,1.36779785,0.856140435,0.856140435,1.16516113,0.846008718,0.982788563,1.35766602,1.00305235,1.10943699,1.48937988,1.00811851,1.01318479,1.39819336,0.972657323,1.04864645,1.36779785
admirals,1.12969983,1.13476574,1.58056641,0.911865532,0.805481434,1.31713867,1.06890905,1.08917272,1.57043457,1.04864526,0.947326958,1.45898438,0.678833425,0.709229052,1.01824951,0.891602039,0.876404285,1.24621582,0.906799555,0.871338308,1.17022705,0.628174245,0.630707383,0.932128906,0.694031239,0.704163313,1.07904053,1.36779821,1.2766118,1.78320312,1.14996397,1.20568919,1.67175293,1.12970042,1.2259531,1.70214844,1.04357934,1.12463415,1.56030273,0.962524712,1.01318383,1.36779785,1.07397497,1.12463427,1.49951172,1.16516173,1.16516209,1.61096191,1.15503013,1.21075547,1.58056641,1.12970078,1.16009641,1.54003906
adulterer,0.491394162,0.54458636,0.764953613,0.455932915,0.402740896,0.519256592,0.625641167,0.458465874,0.668701172,0.52178973,0.390075952,0.605377197,0.387543082,0.367279619,0.347015381,0.445801169,0.390076101,0.595245361,0.382477045,0.36727944,0.466064453,0.265961111,0.282425493,0.339416504,0.321686208,0.430603564,0.458465576,1.26141393,1.29687548,1.57043457,1.24115038,1.33740318,1.57043457,1.20062315,1.30700791,1.47924805,1.17529321,1.27661169,1.51977539,1.22595239,1.31713891,1.4387207,1.24115014,1.21582079,1.44885254,1.2411505,1.20568955,1.45898438,1.25634849,1.2816788,1.51977539,1.20568931,1.15503049,1.4083252
adulterers,0.377411008,0.417938411,0.69909668,0.372345328,0.326752186,0.544586182,0.445801169,0.31788671,0.607910156,0.428070247,0.322952569,0.615509033,0.244430944,0.207703218,0.395141602,0.311554402,0.392609119,0.52432251,0.282425195,0.319153279,0.476196289,0.177307576,0.172241792,0.329284668,0.287491322,0.377411485,0.453399658,1.05877709,1.09423876,1.4387207,1.079041,1.12970042,1.35766602,0.957459092,0.982789099,1.36779785,0.927063167,0.99292022,1.4387207,0.962524652,1.05371118,1.20568848,0.99292022,1.03344774,1.27154541,0.896668077,0.947327614,1.296875,1.03344822,1.0283829,1.29180908,0.881470501,0.947327852,1.27154541
adulterous,0.585113645,0.483795345,0.739624023,0.483795464,0.385010183,0.526855469,0.612976432,0.582580864,0.754821777,0.491394222,0.410339624,0.694030762,0.311554313,0.268494189,0.354614258,0.435669363,0.372345448,0.615509033,0.336883783,0.473663718,0.519256592,0.239365026,0.255829424,0.320419312,0.443268239,0.420471728,0.519256592,1.17022753,1.17022765,1.61096191,1.11956847,1.11956882,1.48937988,1.09930491,1.10437131,1.51977539,1.07904077,1.06890917,1.44885254,0.997986138,1.0841068,1.30700684,1.12463427,1.14996386,1.41845703,1.05371165,1.08410764,1.52990723,1.07904148,1.08410823,1.33740234,1.05371189,1.0638442,1.4387207
adultery,0.790283322,0.724426448,0.92199707,0.729492486,0.699097097,0.754821777,0.886536002,0.846008599,0.820678711,0.704162776,0.71936059,0.810546875,0.564850211,0.5395208,0.481262207,0.699097097,0.663635671,0.775085449,0.574981868,0.635773122,0.610443115,0.534454763,0.547119677,0.488861084,0.592712879,0.658569872,0.577514648,1.82373083,1.76293993,2.17834473,1.62109423,1.77307212,2.00610352,1.72241282,1.75280869,2.0567627,1.66162133,1.70214891,2.04663086,1.63122582,1.70214868,1.77307129,1.78320348,1.7832036,1.89465332,1.70214915,1.71228135,2.10742188,1.71228123,1.77307296,1.87438965,1.69201756,1.67175424,1.88452148
afflict,0.714294612,0.668701351,1.14996338,0.61804229,0.605377614,0.835876465,0.699096978,0.714294851,1.1854248,0.610443294,0.64337188,1.11956787,0.430603415,0.423004657,0.734558105,0.630707204,0.658569813,1.03344727,0.410339564,0.412872642,0.810546875,0.290024132,0.36474666,0.607910156,0.440735281,0.410339981,0.719360352,2.1783452,2.20874071,2.49243164,1.9453131,2.10742283,2.36071777,2.11755443,2.15808201,2.38098145,2.15808153,2.27966356,2.49243164,2.08715868,2.10742235,2.23913574,2.20874071,2.29992723,2.43164062,2.04663134,2.09729123,2.38098145,2.03649998,2.05676389,2.24926758,2.00610471,1.99597311,2.37084961
afflicted,1.06384301,1.04864526,1.4387207,0.891601861,0.921997607,1.28674316,1.1398319,1.0435797,1.4387207,1.01318383,0.957458794,1.34753418,0.856140614,0.846008897,1.08917236,1.07904112,1.08917296,1.31713867,0.840942621,0.775085866,1.03851318,0.770019948,0.694031417,0.906799316,0.866272509,0.820679545,1.02838135,2.27966356,2.23913622,2.4822998,2.08715868,2.14795017,2.42150879,2.04663181,2.07702732,2.38098145,1.96557641,1.99597216,2.32019043,1.95544457,1.97570848,2.16821289,1.95544481,1.9453131,2.1986084,2.17834568,2.14795041,2.39111328,2.1276865,2.16821432,2.37084961,1.99597299,1.99597335,2.32019043
affliction,1.22088647,1.12969995,1.78320312,1.10437036,1.0486455,1.5501709,1.36779821,1.31713915,1.77307129,1.19555688,1.30700707,1.67175293,1.14996386,1.14996386,1.45898438,1.37793016,1.36779845,1.68188477,1.05877709,1.01824999,1.35766602,0.906799734,0.997986495,1.12969971,1.0486455,1.10943675,1.35766602,3.52587938,3.52587938,3.66772461,3.4448247,3.48535252,3.60693359,3.52587962,3.5258801,3.66772461,3.34350634,3.42456102,3.50561523,3.38403368,3.34350634,3.44482422,3.36377001,3.40429735,3.42456055,3.44482493,3.46508908,3.60693359,3.50561619,3.5258801,3.62719727,3.46508908,3.44482589,3.52587891
