response,best_ever_one,best_ever_single,best_ever_please,best_world_one,best_world_single,best_world_please,best_time_one,best_time_single,best_time_please,greatest_ever_one,greatest_ever_single,greatest_ever_please,greatest_world_one,greatest_world_single,greatest_world_please,greatest_time_one,greatest_time_single,greatest_time_please,good_ever_one,good_ever_single,good_ever_please,good_world_one,good_world_single,good_world_please,good_time_one,good_time_single,good_time_please,worst_ever_one,worst_ever_single,worst_ever_please,worst_world_one,worst_world_single,worst_world_please,worst_time_one,worst_time_single,worst_time_please,bad_ever_one,bad_ever_single,bad_ever_please,bad_world_one,bad_world_single,bad_world_please,bad_time_one,bad_time_single,bad_time_please,terrible_ever_one,terrible_ever_single,terrible_ever_please,terrible_world_one,terrible_world_single,terrible_world_please,terrible_time_one,terrible_time_single,terrible_time_please
ache,-8.2578125,-8.0546875,-7.53125,-7.99609375,-7.83203125,-7.28515625,-7.63671875,-7.3046875,-6.85546875,-7.91015625,-7.73046875,-7.171875,-7.63671875,-7.484375,-7.078125,-7.4453125,-7.09375,-6.82421875,-8.890625,-8.7734375,-8.0234375,-8.7890625,-8.75,-7.9296875,-8.8671875,-8.7890625,-7.53125,-3.93359375,-3.53515625,-3.52929688,-3.57226562,-3.19335938,-2.94140625,-4.859375,-4.33984375,-4.2734375,-5.71484375,-5.3984375,-4.4453125,-4.90625,-4.4765625,-3.59765625,-6.36328125,-5.81640625,-5.1328125,-5.1015625,-4.8203125,-4.23046875,-4.12109375,-3.77734375,-3.27929688,-5.65625,-5.171875,-4.921875
ached,-7.96875,-7.7578125,-7.25,-8.0703125,-7.8671875,-7.19140625,-8.171875,-7.88671875,-7.078125,-7.85546875,-7.62109375,-7.05859375,-8.0859375,-7.86328125,-7.171875,-8.140625,-7.84765625,-7.08203125,-8.734375,-8.671875,-7.609375,-8.78125,-8.75,-7.5859375,-9.0234375,-8.9609375,-7.4609375,-6.1328125,-5.72265625,-5.72265625,-6.24609375,-5.83203125,-5.80859375,-7.21484375,-6.828125,-6.3203125,-7.359375,-6.99609375,-6.4296875,-7.453125,-7.0546875,-6.484375,-8.1015625,-7.78125,-6.85546875,-7.0703125,-6.6953125,-6.21875,-6.95703125,-6.58203125,-6.06640625,-7.70703125,-7.3671875,-6.65234375
aches,-8.328125,-8.1484375,-7.60546875,-8.375,-8.1875,-7.46484375,-8.0859375,-7.8203125,-7.1640625,-7.94140625,-7.80859375,-7.2109375,-8.0234375,-7.89453125,-7.1953125,-7.81640625,-7.578125,-7.0390625,-9.25,-9.171875,-8.2109375,-9.234375,-9.1640625,-8.109375,-9.3203125,-9.25,-7.86328125,-3.72460938,-3.46875,-3.7734375,-3.859375,-3.55273438,-3.5234375,-4.859375,-4.49609375,-4.52734375,-5.51171875,-5.2734375,-4.78515625,-5.2421875,-4.8671875,-4.21875,-6.37890625,-5.96484375,-5.43359375,-5.046875,-4.82421875,-4.46875,-4.546875,-4.203125,-3.80273438,-5.73828125,-5.36328125,-5.03515625
aching,-8.4375,-8.296875,-7.734375,-8.4921875,-8.3359375,-7.546875,-8.03125,-7.765625,-7.14453125,-7.796875,-7.73046875,-7.22265625,-7.859375,-7.80078125,-7.2109375,-7.625,-7.421875,-7.02734375,-9.359375,-9.3515625,-8.296875,-9.3828125,-9.3984375,-8.1640625,-9.4296875,-9.4453125,-7.83203125,-4.51953125,-4.4375,-4.421875,-4.375,-4.18359375,-4.1328125,-5.76953125,-5.515625,-5.45703125,-6.71484375,-6.64453125,-5.6796875,-6.32421875,-6.109375,-5.14453125,-7.5859375,-7.3515625,-6.48046875,-6.0078125,-5.8515625,-5.29296875,-5.34375,-5.08203125,-4.6328125,-6.64453125,-6.3515625,-6.078125
achingly,-6.36328125,-5.875,-6.26953125,-6.71484375,-6.26953125,-6.296875,-6.6484375,-6.21875,-6.09765625,-6.22265625,-5.85546875,-5.87109375,-6.69921875,-6.28125,-6.3125,-6.63671875,-6.27734375,-6.15625,-7.4296875,-7.1015625,-6.55078125,-7.6875,-7.4140625,-6.859375,-7.76171875,-7.50390625,-6.44140625,-5.71875,-5.35546875,-5.27734375,-5.98828125,-5.5625,-5.48046875,-6.5625,-6.22265625,-5.69921875,-6.91015625,-6.57421875,-6.05078125,-7.109375,-6.71484375,-6.2421875,-7.64453125,-7.35546875,-6.4140625,-6.4296875,-6.078125,-5.7734375,-6.52734375,-6.12890625,-5.8046875,-7.06640625,-6.734375,-6.1796875
acquiesce,-7.47265625,-7.234375,-6.80078125,-7.296875,-7.05859375,-6.6328125,-7.109375,-6.828125,-6.296875,-7.4140625,-7.234375,-6.73046875,-7.421875,-7.24609375,-6.79296875,-7.21875,-6.98828125,-6.5078125,-8.0703125,-8.03125,-7.09375,-8.0546875,-8.078125,-7.2109375,-8.0546875,-8.0546875,-6.8125,-6.9609375,-6.4609375,-6.7890625,-7.1640625,-6.71875,-6.80078125,-7.3671875,-6.97265625,-6.7265625,-8.4453125,-7.9453125,-7.71875,-8.5859375,-8.1484375,-7.8203125,-8.734375,-8.34375,-7.7109375,-7.68359375,-7.1484375,-7.03515625,-7.87109375,-7.4375,-7.1171875,-8.0625,-7.640625,-7.21875
acquiesced,-7.578125,-7.4140625,-7.0625,-7.61328125,-7.45703125,-6.99609375,-7.51953125,-7.32421875,-6.7109375,-7.55859375,-7.42578125,-6.88671875,-7.69140625,-7.55859375,-6.96875,-7.59375,-7.41796875,-6.78125,-7.95703125,-7.8984375,-7.08203125,-8.0859375,-8.0859375,-7.32421875,-8.046875,-8.0078125,-6.8828125,-7.28515625,-6.8828125,-7.015625,-7.5859375,-7.21875,-7.0546875,-7.66015625,-7.328125,-6.890625,-8.40625,-7.98828125,-7.75,-8.6796875,-8.3515625,-7.90234375,-8.703125,-8.3828125,-7.68359375,-7.77734375,-7.3359375,-7.15625,-8.0078125,-7.67578125,-7.25,-8.078125,-7.734375,-7.2421875
acquiescent,-6.640625,-6.26953125,-5.95703125,-6.375,-6.01171875,-5.71484375,-6.359375,-6.0390625,-5.56640625,-6.70703125,-6.45703125,-5.8828125,-6.671875,-6.421875,-5.9765625,-6.60546875,-6.38671875,-5.86328125,-7.296875,-7.125,-6.28125,-7.203125,-7.06640625,-6.36328125,-7.2265625,-7.1171875,-5.984375,-7.18359375,-6.70703125,-6.796875,-7.3828125,-6.9453125,-6.7265625,-7.6484375,-7.28125,-6.77734375,-8.546875,-8.0390625,-7.86328125,-8.7109375,-8.265625,-7.8671875,-8.9375,-8.578125,-7.8671875,-7.8203125,-7.3125,-7.03515625,-8.015625,-7.5859375,-7.0390625,-8.2734375,-7.875,-7.2734375
acquiesces,-7.15625,-6.8515625,-6.703125,-7.109375,-6.80859375,-6.59765625,-7.13671875,-6.83203125,-6.375,-7.08203125,-6.828125,-6.453125,-7.1953125,-6.9375,-6.56640625,-7.16796875,-6.8984375,-6.41796875,-7.484375,-7.3203125,-6.69921875,-7.5,-7.375,-6.8671875,-7.58203125,-7.453125,-6.53125,-6.8203125,-6.3515625,-6.75,-7.04296875,-6.6328125,-6.671875,-7.296875,-6.92578125,-6.62109375,-8.0625,-7.59375,-7.48828125,-8.2109375,-7.8203125,-7.546875,-8.390625,-8.046875,-7.47265625,-7.4921875,-6.9765625,-6.890625,-7.63671875,-7.2421875,-6.9375,-7.8359375,-7.4375,-7.046875
acquiescing,-7.14453125,-6.95703125,-6.71875,-6.88671875,-6.67578125,-6.46484375,-7.09375,-6.94140625,-6.5,-7.18359375,-7.12109375,-6.6171875,-7.15625,-7.06640625,-6.7265625,-7.29296875,-7.234375,-6.7734375,-7.63671875,-7.59375,-6.80859375,-7.59375,-7.5703125,-6.921875,-7.7734375,-7.765625,-6.65625,-5.96484375,-5.56640625,-5.83984375,-5.9921875,-5.578125,-5.71484375,-6.30078125,-5.9765625,-5.80859375,-7.5625,-7.08984375,-7.14453125,-7.609375,-7.1484375,-7.01953125,-7.75,-7.375,-6.98046875,-6.640625,-6.17578125,-6.1484375,-6.62890625,-6.203125,-6.09375,-6.9375,-6.52734375,-6.359375
addict,-4.7421875,-4.6953125,-5.1875,-5.8203125,-5.7578125,-5.671875,-5.015625,-4.89453125,-5.0234375,-5.33984375,-5.44921875,-5.265625,-6.17578125,-6.26953125,-5.984375,-5.640625,-5.65625,-5.6171875,-6.96875,-7.05078125,-6.30859375,-7.64453125,-7.6640625,-6.9296875,-7.34375,-7.46875,-6.23046875,-3.65625,-3.41015625,-3.65039062,-3.79882812,-3.52929688,-3.29296875,-3.73828125,-3.5,-3.03125,-4.7890625,-4.48828125,-4.19921875,-4.703125,-4.3515625,-3.79882812,-4.59765625,-4.203125,-3.609375,-3.91601562,-3.65820312,-3.83398438,-3.77148438,-3.4609375,-3.27734375,-3.84375,-3.49023438,-3.3828125
addicted,-5.828125,-5.80859375,-5.75,-6.98046875,-6.90234375,-6.390625,-6.6171875,-6.5,-5.85546875,-6.6640625,-6.734375,-6.08203125,-7.30078125,-7.328125,-6.703125,-7.02734375,-6.9296875,-6.3125,-7.81640625,-7.84375,-6.77734375,-8.5078125,-8.5078125,-7.5546875,-8.4375,-8.5,-6.94921875,-3.27148438,-2.9140625,-3.18164062,-3.59765625,-3.19140625,-3.25585938,-3.921875,-3.4921875,-3.16015625,-4.56640625,-4.203125,-3.95703125,-4.7890625,-4.3359375,-3.890625,-4.875,-4.3203125,-3.83984375,-3.76953125,-3.40039062,-3.49414062,-3.80859375,-3.38476562,-3.27539062,-4.2578125,-3.7265625,-3.58984375
addicting,-4.14453125,-4.2421875,-3.59570312,-5.83984375,-5.94140625,-4.71875,-4.6953125,-4.80078125,-3.8671875,-5.421875,-5.74609375,-3.80859375,-6.46875,-6.7578125,-5.3046875,-5.625,-5.9140625,-4.63671875,-6.51171875,-6.87109375,-5.14453125,-7.65234375,-7.9453125,-6.6484375,-7.015625,-7.49609375,-5.57421875,-3.6484375,-3.3359375,-2.91992188,-4.26953125,-3.89453125,-2.96289062,-4.0625,-3.7890625,-2.81640625,-4.7265625,-4.3828125,-3.64453125,-4.93359375,-4.50390625,-3.5,-4.85546875,-4.453125,-3.390625,-3.96875,-3.609375,-3.16992188,-4.26171875,-3.81445312,-2.9765625,-4.26953125,-3.83984375,-3.11132812
addiction,-5.58984375,-5.5703125,-5.48046875,-6.55078125,-6.58984375,-5.9140625,-6.03515625,-6.03515625,-5.63671875,-6.0234375,-6.09375,-5.23046875,-6.5234375,-6.6796875,-5.71875,-6.11328125,-6.12109375,-5.37890625,-7.71484375,-7.69140625,-6.7890625,-8.1015625,-8.0859375,-7.3046875,-8.1953125,-8.21875,-6.921875,-2.08984375,-1.99414062,-1.97363281,-2.42773438,-2.31640625,-1.71484375,-2.18359375,-2.15039062,-1.40527344,-3.84765625,-3.74804688,-2.62890625,-3.86523438,-3.67578125,-2.30078125,-3.56445312,-3.3359375,-2.1015625,-2.63476562,-2.578125,-2.0234375,-2.60351562,-2.46679688,-1.54785156,-2.56835938,-2.42773438,-1.58105469
addictions,-7.171875,-7.2109375,-6.9609375,-7.62109375,-7.66015625,-6.9921875,-7.3203125,-7.3125,-6.8046875,-7.30078125,-7.40234375,-6.71484375,-7.5,-7.640625,-6.8046875,-7.1875,-7.20703125,-6.6015625,-8.65625,-8.65625,-7.703125,-8.8046875,-8.828125,-7.875,-9,-9.0390625,-7.59765625,-2.93945312,-2.89257812,-3.1328125,-3.0625,-2.96289062,-2.64453125,-3.04296875,-3.06054688,-2.59960938,-4.6796875,-4.59375,-3.75,-4.38671875,-4.2109375,-2.9921875,-4.58984375,-4.42578125,-3.25195312,-3.67773438,-3.60742188,-3.2421875,-3.421875,-3.28125,-2.51367188,-3.71679688,-3.58203125,-2.8671875
addicts,-7.95703125,-7.94140625,-7.73828125,-8.5,-8.5234375,-7.9921875,-8.125,-8.09375,-7.5546875,-8.3515625,-8.375,-7.87890625,-8.609375,-8.6640625,-8.0625,-8.4609375,-8.421875,-7.89453125,-9.1640625,-9.1484375,-8.4609375,-9.3515625,-9.359375,-8.5859375,-9.3984375,-9.4140625,-8.25,-5.296875,-5.30078125,-5.203125,-5.29296875,-5.28125,-4.71875,-5.375,-5.40234375,-4.8203125,-6.0234375,-5.9140625,-5.4921875,-5.7890625,-5.6796875,-4.75,-6.14453125,-6.0234375,-5.19140625,-5.625,-5.625,-5.3984375,-5.4140625,-5.3984375,-4.7734375,-5.7421875,-5.703125,-5.2265625
adhere,-6.29296875,-6.12109375,-5.82421875,-6.53515625,-6.30859375,-5.93359375,-6.109375,-5.8828125,-5.40234375,-6.18359375,-6.08984375,-5.7734375,-6.6171875,-6.44921875,-6.1171875,-6.17578125,-5.99609375,-5.69140625,-7.1015625,-7.078125,-6.13671875,-7.12109375,-7.0625,-6.21875,-6.859375,-6.7734375,-5.6015625,-7.8125,-7.484375,-7.30078125,-7.9765625,-7.68359375,-7.03125,-8.4453125,-8.1953125,-7.5703125,-9.0546875,-8.75,-8.109375,-9.078125,-8.8046875,-7.84375,-9.5390625,-9.3203125,-8.2578125,-8.328125,-7.99609375,-7.5546875,-8.4921875,-8.234375,-7.3046875,-8.859375,-8.6015625,-7.87890625
adhered,-7.41796875,-7.22265625,-6.875,-7.95703125,-7.71875,-7.2421875,-7.46875,-7.1875,-6.390625,-7.41015625,-7.24609375,-6.71875,-8.0078125,-7.8125,-7.2578125,-7.50390625,-7.26171875,-6.5625,-7.9140625,-7.828125,-6.94140625,-8.1875,-8.1015625,-7.3515625,-7.76953125,-7.578125,-6.328125,-7.3125,-6.90625,-6.71875,-7.86328125,-7.44140625,-6.8671875,-8.375,-7.98828125,-7.1953125,-8.609375,-8.203125,-7.625,-8.9296875,-8.5390625,-7.73046875,-9.3203125,-8.984375,-7.89453125,-8.0625,-7.6484375,-7.0703125,-8.40625,-8.03125,-7.0625,-8.8125,-8.4453125,-7.4609375
adherence,-5.42578125,-5.17578125,-5.046875,-5.25390625,-4.91796875,-4.7109375,-4.90625,-4.5859375,-4.296875,-4.796875,-4.62890625,-4.4375,-4.94921875,-4.6875,-4.5078125,-4.6015625,-4.32421875,-4.1171875,-6.3359375,-6.16796875,-5.37109375,-6.046875,-5.8203125,-5.0078125,-5.7578125,-5.50390625,-4.3359375,-7.50390625,-7.09765625,-6.984375,-7.48046875,-7.06640625,-6.84375,-8.1171875,-7.78125,-7.453125,-8.9921875,-8.59375,-8.15625,-8.84375,-8.453125,-7.9375,-9.3359375,-9.0546875,-8.3125,-8.0703125,-7.69921875,-7.39453125,-7.9765625,-7.671875,-7.125,-8.4453125,-8.15625,-7.7734375
adheres,-6.9375,-6.66015625,-6.28125,-7.2265625,-6.89453125,-6.54296875,-7.1640625,-6.84765625,-6.1796875,-6.93359375,-6.69140625,-6.26171875,-7.2890625,-6.99609375,-6.6328125,-7.2109375,-6.8984375,-6.33984375,-7.453125,-7.3125,-6.515625,-7.5234375,-7.37109375,-6.75,-7.53125,-7.36328125,-6.2109375,-6.90625,-6.34765625,-6.52734375,-7.58984375,-7.1015625,-6.64453125,-8.0859375,-7.66796875,-7.25,-8.4453125,-7.91796875,-7.6171875,-8.7578125,-8.3046875,-7.578125,-9.2578125,-8.8828125,-8,-7.89453125,-7.27734375,-6.83984375,-8.2578125,-7.7734375,-6.8828125,-8.6953125,-8.234375,-7.5390625
adhering,-6.6328125,-6.47265625,-6.62109375,-7.0546875,-6.72265625,-6.8984375,-6.6953125,-6.5078125,-6.4140625,-6.57421875,-6.453125,-6.46875,-7.23046875,-6.96875,-6.91015625,-6.98046875,-6.81640625,-6.578125,-7.11328125,-7.03515625,-6.6171875,-7.27734375,-7.140625,-6.91015625,-6.88671875,-6.8515625,-5.94921875,-6.5546875,-6.046875,-6.4375,-6.890625,-6.39453125,-6.421875,-7.61328125,-7.22265625,-7.2578125,-8.125,-7.6015625,-7.65234375,-8.3203125,-7.84375,-7.5078125,-9.078125,-8.6875,-8.203125,-7.3203125,-6.8046875,-6.87109375,-7.72265625,-7.21875,-6.86328125,-8.3828125,-7.921875,-7.6953125
admiral,-6.6640625,-6.54296875,-6.625,-7.203125,-7.11328125,-6.78125,-7.18359375,-7.078125,-6.69140625,-6.28515625,-6.2890625,-6.109375,-7.05859375,-6.9921875,-6.6015625,-6.9609375,-6.87890625,-6.625,-7.12890625,-7.09375,-6.77734375,-7.421875,-7.41796875,-6.9453125,-7.296875,-7.24609375,-6.6171875,-8.046875,-7.79296875,-7.7734375,-8.34375,-8.109375,-7.8125,-8.625,-8.359375,-8.0625,-8.8671875,-8.546875,-8.265625,-9.0703125,-8.8125,-8.40625,-9.34375,-9.046875,-8.515625,-8.3359375,-8.0234375,-7.80859375,-8.4921875,-8.265625,-7.8203125,-8.734375,-8.421875,-8.1171875
admirals,-7.80078125,-7.7890625,-7.625,-8.1796875,-8.21875,-7.75390625,-8.3203125,-8.296875,-7.734375,-7.77734375,-7.796875,-7.3515625,-8.21875,-8.234375,-7.65625,-8.3046875,-8.2734375,-7.70703125,-8.21875,-8.21875,-7.8203125,-8.4609375,-8.5,-7.9609375,-8.578125,-8.5703125,-7.796875,-8.265625,-8.1015625,-8.0234375,-8.34375,-8.2421875,-8.015625,-8.546875,-8.4140625,-8.1484375,-9.203125,-8.953125,-8.5390625,-9.2578125,-9.0703125,-8.6171875,-9.4609375,-9.2890625,-8.671875,-8.5859375,-8.3125,-7.99609375,-8.6171875,-8.4609375,-8.015625,-8.703125,-8.453125,-8.0859375
adulterer,-8.78125,-8.765625,-8.5390625,-8.765625,-8.7421875,-8.2578125,-8.765625,-8.671875,-8.1953125,-8.734375,-8.71875,-8.1875,-8.8515625,-8.859375,-8.1953125,-8.984375,-8.9140625,-8.359375,-9.28125,-9.328125,-8.7109375,-9.3046875,-9.3515625,-8.5859375,-9.4375,-9.484375,-8.40625,-5.37109375,-5.2734375,-4.94140625,-5.859375,-5.73828125,-5.078125,-6.30859375,-6.13671875,-5.49609375,-6.39453125,-6.09375,-5.4921875,-6.546875,-6.2890625,-5.55859375,-6.91796875,-6.5859375,-5.9296875,-6.328125,-6.11328125,-5.32421875,-6.49609375,-6.3203125,-5.40625,-7.09765625,-6.80859375,-6
adulterers,-9.3203125,-9.375,-9.0859375,-9.296875,-9.375,-8.859375,-9.3984375,-9.3984375,-8.875,-9.3203125,-9.3671875,-8.8046875,-9.390625,-9.4609375,-8.796875,-9.546875,-9.546875,-8.984375,-9.765625,-9.875,-9.2578125,-9.7734375,-9.8671875,-9.140625,-9.9296875,-10.03125,-9.0390625,-6.671875,-6.71484375,-6.14453125,-6.9296875,-6.8828125,-6.0859375,-7.453125,-7.4140625,-6.609375,-7.6015625,-7.46875,-6.703125,-7.6171875,-7.4921875,-6.48828125,-8.0234375,-7.8984375,-7.00390625,-7.484375,-7.41015625,-6.50390625,-7.4296875,-7.34375,-6.33203125,-7.96875,-7.84375,-6.90625
adulterous,-8.6640625,-8.609375,-8.3671875,-8.796875,-8.7734375,-8.3125,-8.71875,-8.6328125,-8.171875,-8.6640625,-8.640625,-8.03125,-8.90625,-8.90625,-8.296875,-8.953125,-8.8984375,-8.4140625,-9.3046875,-9.375,-8.5078125,-9.4296875,-9.5078125,-8.6875,-9.4453125,-9.578125,-8.3125,-5.72265625,-5.66015625,-5.27734375,-6.20703125,-6.046875,-5.5390625,-6.62109375,-6.46484375,-5.8359375,-6.89453125,-6.6875,-5.92578125,-6.94921875,-6.6953125,-5.98828125,-7.31640625,-7.05078125,-6.3125,-6.73828125,-6.60546875,-5.68359375,-6.81640625,-6.640625,-5.76171875,-7.40625,-7.203125,-6.3359375
